Município;Menor 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 29 anos;30 a 39 anos;40 a 49 anos;50 a 59 anos;60 a 69 anos;70 a 79 anos;80 anos e mais;Idade ignorada;Total
316830 Taquaraçu de Minas;-;-;-;-;-;-;-;-;-;-;-;-;-;-
316840 Tarumirim;-;-;-;-;-;1;-;1;-;1;-;1;-;4
316850 Teixeiras;-;-;-;-;-;-;-;-;-;-;-;-;-;-
316860 Teófilo Otoni;1;1;-;-;-;1;2;4;1;3;5;5;-;23
316870 Timóteo;-;-;-;-;-;1;-;1;3;1;2;-;-;8
316880 Tiradentes;-;-;-;-;-;1;-;-;-;-;1;1;-;3
316890 Tiros;-;-;-;-;-;-;-;-;-;-;1;-;-;1
316900 Tocantins;-;-;-;-;-;-;-;-;-;-;-;-;-;-
316905 Tocos do Moji;-;-;-;-;-;-;-;-;-;-;1;-;-;1
316910 Toledo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
316920 Tombos;-;-;-;-;-;-;-;-;1;1;2;2;-;6
316930 Três Corações;-;-;-;-;-;-;-;-;-;1;1;1;-;3
316935 Três Marias;-;-;-;-;1;1;-;-;-;-;-;-;-;2
316940 Três Pontas;-;-;-;-;1;-;-;-;1;-;1;1;-;4
316950 Tumiritinga;-;-;1;-;-;-;-;-;1;-;-;-;-;2
316960 Tupaciguara;-;-;-;-;-;-;-;-;-;-;-;-;-;-
316970 Turmalina;-;-;-;-;-;-;-;-;-;-;-;-;-;-
316980 Turvolândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
316990 Ubá;-;-;-;-;-;5;-;1;4;1;1;2;-;14
317000 Ubaí;-;-;-;-;-;-;-;-;-;-;-;-;-;-
317005 Ubaporanga;-;-;-;-;-;-;-;2;-;-;-;-;-;2
317010 Uberaba;1;-;-;-;1;6;7;2;4;8;7;7;-;43
317020 Uberlândia;1;-;-;1;5;10;8;4;6;9;10;16;-;70
317030 Umburatiba;-;-;-;-;-;-;-;-;-;-;-;-;-;-
317040 Unaí;-;-;-;-;-;2;1;1;-;-;1;1;-;6
317043 União de Minas;-;-;-;-;-;-;-;1;-;-;-;-;-;1
317047 Uruana de Minas;-;-;-;-;-;1;-;-;-;-;-;-;-;1
317050 Urucânia;-;-;1;-;-;-;-;-;-;-;-;-;-;1
317052 Urucuia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
317057 Vargem Alegre;-;-;-;-;-;-;-;-;-;1;-;1;-;2
317060 Vargem Bonita;-;-;-;-;-;-;-;-;-;-;-;-;-;-
317065 Vargem Grande do Rio Pardo;-;-;-;-;1;-;-;-;1;-;-;-;-;2
317070 Varginha;-;2;-;-;-;2;1;3;1;1;2;4;-;16
317075 Varjão de Minas;-;-;-;-;1;-;-;1;-;-;-;1;-;3
317080 Várzea da Palma;-;-;-;-;-;-;1;-;-;-;1;-;-;2
317090 Varzelândia;-;-;-;-;-;-;1;-;1;-;-;-;-;2
317100 Vazante;-;-;-;-;-;-;1;-;-;-;-;-;-;1
317103 Verdelândia;-;-;-;-;1;1;-;2;-;-;-;-;-;4
317107 Veredinha;-;-;-;-;-;-;-;-;-;-;-;-;-;-
317110 Veríssimo;-;-;-;-;-;-;-;-;-;-;1;-;-;1
317115 Vermelho Novo;-;-;-;-;-;-;-;1;-;-;-;1;-;2
317120 Vespasiano;-;-;-;1;4;3;2;4;1;2;2;-;-;19
317130 Viçosa;-;-;-;-;-;-;1;-;-;-;2;2;-;5
317140 Vieiras;-;-;-;-;-;-;-;-;-;-;-;-;-;-
317160 Virgem da Lapa;-;-;-;-;-;1;-;-;-;-;1;-;-;2
317170 Virgínia;-;-;-;-;-;-;-;-;-;-;1;-;-;1
317180 Virginópolis;-;-;-;-;1;-;-;-;-;-;-;1;-;2
317190 Virgolândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
317200 Visconde do Rio Branco;-;-;-;-;1;1;1;1;1;-;1;-;-;6
317210 Volta Grande;-;-;-;-;-;-;-;-;-;-;1;1;-;2
317220 Wenceslau Braz;-;-;-;-;-;-;-;-;-;-;-;-;-;-
310000 Município ignorado - MG;-;-;-;-;-;1;-;3;-;-;1;2;3;10
320010 Afonso Cláudio;1;-;-;-;3;1;2;1;2;1;2;1;-;14
320016 Água Doce do Norte;-;-;-;-;-;1;-;-;-;-;1;-;-;2
320013 Águia Branca;-;-;-;-;-;1;1;-;-;-;-;-;-;2
320020 Alegre;-;-;-;-;-;-;-;-;-;-;2;4;-;6
320030 Alfredo Chaves;-;-;-;-;-;-;1;-;1;-;-;2;-;4
320035 Alto Rio Novo;-;-;-;-;-;-;1;-;1;-;-;-;-;2
320040 Anchieta;-;-;-;-;-;1;-;-;-;1;-;2;-;4
320050 Apiacá;-;-;-;-;-;-;-;-;1;-;1;-;-;2
320060 Aracruz;-;-;-;-;1;1;2;3;-;3;1;3;-;14
320070 Atilio Vivacqua;-;-;-;-;1;1;1;-;-;-;-;1;-;4
320080 Baixo Guandu;-;-;1;-;-;-;2;2;1;-;1;3;-;10
320090 Barra de São Francisco;-;-;-;1;-;-;1;-;-;1;2;1;-;6
320100 Boa Esperança;-;-;-;-;-;-;-;-;-;-;-;1;-;1
320110 Bom Jesus do Norte;-;-;-;-;-;-;2;-;1;-;-;-;-;3
320115 Brejetuba;-;-;-;-;-;-;1;1;-;-;-;1;-;3
320120 Cachoeiro de Itapemirim;1;-;-;2;-;7;6;6;1;3;6;17;-;49
320130 Cariacica;2;2;2;1;2;7;11;12;6;4;8;24;-;81
320140 Castelo;-;-;-;-;-;-;1;-;-;-;-;8;-;9
320150 Colatina;-;1;-;-;1;2;3;2;3;2;2;8;-;24
320160 Conceição da Barra;1;1;-;1;3;-;1;-;1;1;2;-;-;11
320170 Conceição do Castelo;-;-;-;-;-;-;-;-;1;-;-;1;-;2
320180 Divino de São Lourenço;-;1;-;-;1;-;-;-;-;-;-;-;-;2
320190 Domingos Martins;-;-;-;-;1;2;-;1;1;2;2;5;-;14
320200 Dores do Rio Preto;-;-;-;-;-;-;-;-;-;-;-;-;-;-
320210 Ecoporanga;-;-;-;-;-;2;2;-;2;-;1;-;-;7
320220 Fundão;-;-;-;-;-;1;-;-;-;-;-;3;-;4
320225 Governador Lindenberg;-;-;-;-;-;-;-;-;-;-;-;-;-;-
320230 Guaçuí;-;-;-;-;-;1;-;-;1;-;-;1;-;3
320240 Guarapari;-;-;-;-;1;2;3;2;2;1;1;7;-;19
320245 Ibatiba;-;-;-;-;-;-;-;3;1;-;2;1;-;7
320250 Ibiraçu;-;-;-;-;-;1;-;1;-;-;-;-;-;2
320255 Ibitirama;-;-;-;-;-;-;-;-;-;-;-;-;-;-
320260 Iconha;-;-;-;-;-;2;-;1;-;1;-;2;-;6
320265 Irupi;-;1;-;-;-;-;-;-;-;-;-;1;-;2
320270 Itaguaçu;-;-;-;-;-;1;2;-;-;-;-;2;-;5
320280 Itapemirim;-;1;-;1;-;-;1;1;-;-;-;3;-;7
320290 Itarana;-;-;-;-;-;-;-;-;-;-;-;-;-;-
320300 Iúna;-;-;-;-;-;-;-;-;1;-;-;2;-;3
320305 Jaguaré;-;-;-;-;1;2;3;2;-;-;-;-;-;8
320310 Jerônimo Monteiro;-;-;-;-;-;-;-;-;-;1;-;-;-;1
320313 João Neiva;-;-;-;-;-;-;1;-;-;-;-;-;-;1
320316 Laranja da Terra;-;-;-;-;-;-;-;-;-;-;1;-;-;1
320320 Linhares;1;1;-;-;1;3;5;3;2;2;2;3;-;23
320330 Mantenópolis;-;-;-;-;-;-;1;-;-;-;-;-;-;1
320332 Marataízes;1;-;-;-;-;-;1;2;-;-;1;1;-;6
320334 Marechal Floriano;-;-;-;-;1;-;1;-;-;1;1;-;-;4
320335 Marilândia;-;-;-;-;-;-;-;-;-;-;-;1;-;1
320340 Mimoso do Sul;-;-;-;-;-;1;-;-;-;1;-;-;-;2
320350 Montanha;-;-;-;-;1;1;1;-;-;1;-;-;-;4
320360 Mucurici;-;-;-;-;-;1;1;-;1;-;-;-;-;3
320370 Muniz Freire;-;-;-;-;-;1;-;-;-;-;-;1;-;2
320380 Muqui;-;-;-;-;1;-;-;-;-;-;1;-;-;2
320390 Nova Venécia;-;-;-;-;1;3;1;1;3;-;1;-;-;10
320400 Pancas;-;-;-;-;-;1;-;1;-;-;-;2;-;4
320405 Pedro Canário;-;-;-;-;-;2;1;-;1;-;-;1;-;5
320410 Pinheiros;-;-;-;1;1;2;2;-;1;-;-;-;-;7
320420 Piúma;-;-;-;-;-;-;-;1;1;-;-;-;-;2
320425 Ponto Belo;-;-;-;-;-;-;-;-;-;1;-;1;-;2
320430 Presidente Kennedy;-;-;-;-;-;-;-;-;1;-;-;-;-;1
320435 Rio Bananal;-;-;-;-;-;-;1;-;-;1;-;-;-;2
320440 Rio Novo do Sul;-;-;-;-;1;-;1;1;1;-;1;-;-;5
320450 Santa Leopoldina;-;-;-;-;-;1;-;-;-;-;-;-;-;1
320455 Santa Maria de Jetibá;-;-;-;-;-;2;4;1;-;2;2;2;-;13
320460 Santa Teresa;-;-;-;-;-;-;-;-;1;1;1;2;-;5
320465 São Domingos do Norte;-;-;-;-;-;1;1;-;1;1;-;-;-;4
320470 São Gabriel da Palha;-;-;1;1;-;2;2;-;-;-;1;1;-;8
320480 São José do Calçado;-;-;-;-;-;-;-;-;-;-;-;-;-;-
320490 São Mateus;1;2;-;2;4;3;1;-;4;1;1;2;-;21
320495 São Roque do Canaã;-;-;-;-;-;-;-;1;-;-;-;-;-;1
320500 Serra;2;-;1;1;5;14;14;11;7;5;10;13;-;83
320501 Sooretama;-;-;-;-;-;3;1;1;-;1;-;1;-;7
320503 Vargem Alta;-;-;-;-;-;1;4;-;-;-;1;4;-;10
320506 Venda Nova do Imigrante;-;-;-;-;-;-;1;1;-;-;-;2;-;4
320510 Viana;-;-;-;-;-;3;2;2;-;1;-;3;-;11
320515 Vila Pavão;-;-;-;-;-;-;1;1;-;-;-;1;-;3
320517 Vila Valério;-;-;-;-;1;-;-;-;-;-;-;1;-;2
320520 Vila Velha;-;-;1;-;5;5;6;9;5;3;11;17;-;62
320530 Vitória;-;-;1;1;3;4;10;6;5;3;7;32;-;72
320000 Município ignorado - ES;-;-;-;-;-;-;-;-;-;-;-;-;-;-
330010 Angra dos Reis;1;1;-;-;3;4;4;3;1;1;3;7;-;28
330015 Aperibé;-;-;-;-;-;-;-;-;1;-;2;1;-;4
330020 Araruama;-;-;-;-;1;-;2;2;2;2;3;6;-;18
330022 Areal;-;-;-;-;-;-;-;1;-;-;-;1;-;2
330023 Armação dos Búzios;-;-;-;-;-;-;1;-;-;2;1;-;-;4
330025 Arraial do Cabo;-;-;-;-;1;1;1;1;-;-;2;-;-;6
330030 Barra do Piraí;-;-;-;-;-;-;-;-;2;3;3;3;-;11
330040 Barra Mansa;-;-;-;-;-;1;4;2;4;3;10;15;-;39
330045 Belford Roxo;5;-;-;-;6;6;2;5;3;4;9;12;1;53
330050 Bom Jardim;-;-;-;-;-;-;-;-;-;-;-;1;-;1
330060 Bom Jesus do Itabapoana;-;-;-;2;-;-;-;-;-;-;-;4;-;6
330070 Cabo Frio;-;-;-;-;2;5;3;1;2;-;3;9;-;25
330080 Cachoeiras de Macacu;-;-;-;-;-;-;1;2;-;1;-;4;-;8
330090 Cambuci;-;-;-;-;-;-;-;-;1;-;-;-;-;1
330100 Campos dos Goytacazes;2;-;1;2;2;8;12;4;4;7;10;16;-;68
330110 Cantagalo;-;1;-;-;-;1;-;-;1;-;1;2;-;6
330093 Carapebus;-;1;-;-;1;-;1;-;-;-;-;-;-;3
330115 Cardoso Moreira;-;-;-;-;-;-;-;1;-;-;-;1;-;2
330120 Carmo;-;-;-;-;1;-;-;-;-;1;-;2;-;4
330130 Casimiro de Abreu;-;-;-;-;1;1;-;1;-;-;-;2;-;5
330095 Comendador Levy Gasparian;1;-;-;-;-;-;-;-;-;-;-;1;-;2
330140 Conceição de Macabu;-;-;-;-;1;-;1;-;-;-;2;1;-;5
330150 Cordeiro;1;-;-;-;-;-;-;1;-;-;-;3;-;5
330160 Duas Barras;-;-;-;-;-;-;-;-;-;-;-;-;-;-
330170 Duque de Caxias;4;1;2;2;1;16;12;7;15;15;19;30;-;124
330180 Engenheiro Paulo de Frontin;-;-;-;-;-;-;-;-;-;-;-;-;-;-
330185 Guapimirim;-;-;-;-;1;1;-;1;1;1;1;2;-;8
330187 Iguaba Grande;-;-;-;-;-;1;-;-;-;2;1;1;-;5
330190 Itaboraí;2;3;-;-;4;5;3;2;2;3;4;7;-;35
330200 Itaguaí;-;-;-;-;-;3;4;1;5;2;-;10;-;25
330205 Italva;-;-;-;-;-;-;-;1;-;-;1;4;-;6
330210 Itaocara;-;-;-;-;-;-;1;-;-;-;1;2;-;4
330220 Itaperuna;-;-;-;-;-;4;-;-;2;2;1;11;-;20
330225 Itatiaia;-;-;-;-;-;-;2;-;-;-;1;2;-;5
330227 Japeri;1;-;-;-;1;3;1;-;2;-;3;-;-;11
330230 Laje do Muriaé;-;-;-;-;-;-;-;-;1;-;-;2;-;3
330240 Macaé;1;1;-;-;3;5;7;7;5;3;6;8;-;46
330245 Macuco;-;-;-;-;-;-;-;-;-;-;-;-;-;-
330250 Magé;-;1;-;1;1;3;4;5;5;3;7;14;-;44
330260 Mangaratiba;-;-;-;-;-;1;1;1;1;-;1;2;1;8
330270 Maricá;1;-;-;-;3;4;1;2;3;2;3;11;-;30
330280 Mendes;-;-;-;-;-;-;-;-;-;1;-;-;-;1
330285 Mesquita;3;3;-;-;1;1;4;5;1;1;8;6;-;33
330290 Miguel Pereira;-;-;-;-;-;-;1;1;-;-;1;1;-;4
330300 Miracema;-;-;-;-;1;1;1;-;-;-;-;4;-;7
330310 Natividade;-;-;-;-;-;-;-;-;1;-;-;-;-;1
330320 Nilópolis;3;-;-;-;1;1;4;2;2;5;2;15;-;35
330330 Niterói;1;-;-;2;3;10;2;6;6;11;13;53;-;107
330340 Nova Friburgo;-;-;-;-;2;4;-;1;2;3;9;18;-;39
330350 Nova Iguaçu;5;-;-;1;6;10;7;8;12;14;17;29;-;109
330360 Paracambi;-;-;-;-;-;-;2;1;-;1;-;3;-;7
330370 Paraíba do Sul;1;-;-;-;-;-;1;-;1;-;1;5;-;9
330380 Paraty;-;-;-;-;-;3;1;1;2;-;-;1;-;8
330385 Paty do Alferes;-;-;-;-;-;-;-;2;-;1;1;1;-;5
330390 Petrópolis;2;-;1;-;2;4;5;3;4;10;14;43;-;88
330395 Pinheiral;-;1;-;-;-;-;-;1;-;-;2;-;-;4
330400 Piraí;-;-;-;-;-;1;-;-;1;-;-;1;-;3
330410 Porciúncula;-;-;-;-;-;-;1;1;-;-;1;1;-;4
330411 Porto Real;-;-;-;-;-;-;-;-;-;-;-;-;-;-
330412 Quatis;-;-;-;-;-;-;-;-;-;-;1;1;-;2
330414 Queimados;2;1;-;1;2;1;3;1;3;4;2;4;-;24
330415 Quissamã;-;-;-;-;-;-;1;-;-;-;-;1;-;2
330420 Resende;-;-;-;-;-;1;5;-;1;-;5;7;-;19
330430 Rio Bonito;-;-;-;1;-;-;3;1;1;2;-;1;-;9
330440 Rio Claro;-;-;-;-;1;-;-;-;-;1;-;1;-;3
330450 Rio das Flores;-;-;-;-;-;-;-;-;-;-;-;-;-;-
330452 Rio das Ostras;-;-;1;2;1;2;1;4;1;1;3;1;-;17
330455 Rio de Janeiro;26;18;7;11;44;84;86;81;96;118;186;632;6;1395
330460 Santa Maria Madalena;-;-;-;-;-;-;-;-;-;-;1;1;-;2
330470 Santo Antônio de Pádua;-;-;-;-;-;1;1;-;-;-;-;-;-;2
330480 São Fidélis;-;-;-;-;-;1;2;3;1;3;2;3;-;15
330475 São Francisco de Itabapoana;-;1;-;-;-;-;2;3;1;-;1;-;-;8
330490 São Gonçalo;3;2;2;4;4;12;15;22;17;25;22;55;2;185
330500 São João da Barra;-;1;-;-;1;2;3;3;2;-;-;1;-;13
330510 São João de Meriti;2;-;1;1;8;7;4;7;6;8;16;20;3;83
330513 São José de Ubá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
330515 São José do Vale do Rio Preto;-;-;-;-;-;-;-;-;1;-;-;2;-;3
330520 São Pedro da Aldeia;1;-;-;-;-;1;-;1;1;2;1;2;-;9
330530 São Sebastião do Alto;-;-;-;-;-;-;-;-;-;1;-;-;-;1
330540 Sapucaia;-;-;-;-;-;-;-;2;1;-;1;2;-;6
330550 Saquarema;1;-;1;-;-;-;1;1;-;1;4;5;-;14
330555 Seropédica;-;-;-;-;1;1;1;-;1;3;2;1;-;10
330560 Silva Jardim;-;-;-;-;1;1;3;1;1;-;-;-;-;7
330570 Sumidouro;-;-;-;-;-;-;-;-;-;-;1;1;-;2
330575 Tanguá;-;-;-;-;-;3;1;1;-;-;1;1;-;7
330580 Teresópolis;1;-;-;-;1;-;1;6;1;3;5;14;-;32
330590 Trajano de Moraes;-;-;-;-;-;2;-;-;-;-;-;-;-;2
330600 Três Rios;-;-;-;2;1;-;1;3;2;3;1;9;-;22
330610 Valença;-;-;-;-;-;-;1;-;-;-;1;3;-;5
330615 Varre-Sai;-;-;-;-;-;-;-;-;-;-;-;-;-;-
330620 Vassouras;-;-;-;-;-;1;-;-;3;-;3;2;-;9
330630 Volta Redonda;-;1;-;-;2;1;6;3;3;4;2;11;-;33
330000 Município ignorado - RJ;-;-;-;-;2;1;3;3;2;-;-;1;28;40
350010 Adamantina;-;-;-;-;-;-;1;-;-;3;-;3;-;7
350020 Adolfo;-;-;-;-;-;-;-;-;-;-;-;1;-;1
350030 Aguaí;-;-;-;-;-;1;2;1;-;1;1;-;-;6
350040 Águas da Prata;-;-;-;-;-;-;-;-;-;-;-;-;1;1
350050 Águas de Lindóia;-;-;-;-;-;2;-;-;-;-;-;-;-;2
350055 Águas de Santa Bárbara;-;-;-;-;-;-;-;-;-;-;1;-;-;1
350060 Águas de São Pedro;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350070 Agudos;-;-;-;-;1;-;1;-;1;-;-;-;-;3
350075 Alambari;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350080 Alfredo Marcondes;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350090 Altair;-;-;-;-;-;-;-;-;-;1;-;-;-;1
350100 Altinópolis;-;-;-;-;-;-;1;-;1;-;-;-;-;2
350110 Alto Alegre;-;-;-;-;-;-;-;-;1;-;-;1;-;2
350115 Alumínio;-;-;-;-;-;-;-;1;-;-;-;-;-;1
350120 Álvares Florence;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350130 Álvares Machado;-;-;1;-;-;-;1;-;-;1;-;-;-;3
350140 Álvaro de Carvalho;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350150 Alvinlândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350160 Americana;-;-;-;-;1;2;-;1;1;1;1;2;-;9
350170 Américo Brasiliense;-;-;-;-;-;1;-;-;-;-;-;-;-;1
350180 Américo de Campos;-;-;-;-;-;-;-;-;-;1;-;2;-;3
350190 Amparo;-;-;-;-;1;1;4;-;2;-;1;2;-;11
350200 Analândia;-;-;-;-;-;-;-;-;-;-;-;1;-;1
350210 Andradina;-;-;-;-;-;-;-;-;2;1;-;4;-;7
350220 Angatuba;-;-;-;-;-;-;-;-;1;-;-;-;-;1
350230 Anhembi;-;-;-;-;-;-;1;-;-;-;-;-;-;1
350240 Anhumas;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350250 Aparecida;1;-;-;-;1;3;1;-;-;1;1;-;-;8
350260 Aparecida d'Oeste;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350270 Apiaí;-;-;-;-;-;-;-;-;-;-;1;-;-;1
350275 Araçariguama;1;-;-;-;-;1;-;-;-;-;-;-;-;2
350280 Araçatuba;2;1;1;2;2;3;3;1;2;4;2;9;-;32
350290 Araçoiaba da Serra;-;-;-;-;-;-;-;-;1;1;-;1;-;3
350300 Aramina;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350310 Arandu;-;-;-;-;-;-;-;1;-;-;-;-;-;1
350315 Arapeí;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350320 Araraquara;-;-;1;-;-;3;1;2;5;1;3;9;-;25
350330 Araras;-;1;-;-;-;1;1;1;1;-;-;-;-;5
350335 Arco-Íris;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350340 Arealva;1;-;-;-;-;-;-;-;-;-;-;-;-;1
350350 Areias;-;-;-;-;-;-;-;1;-;-;-;-;-;1
350360 Areiópolis;1;-;-;-;-;-;-;-;-;-;-;1;-;2
350370 Ariranha;-;-;-;-;-;-;-;1;2;-;-;-;-;3
350380 Artur Nogueira;1;-;-;-;-;1;-;-;1;-;-;1;-;4
350390 Arujá;-;-;-;-;-;-;1;-;2;-;1;1;-;5
350395 Aspásia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350400 Assis;-;1;-;-;-;1;-;-;3;2;1;4;1;13
350410 Atibaia;-;-;-;-;-;-;3;1;3;2;4;8;-;21
350420 Auriflama;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350430 Avaí;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350440 Avanhandava;-;-;-;-;-;-;-;-;-;-;1;-;-;1
350450 Avaré;-;-;-;-;-;-;2;1;-;-;2;4;-;9
350460 Bady Bassitt;-;-;-;-;-;1;-;-;-;-;1;-;-;2
350470 Balbinos;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350480 Bálsamo;-;-;-;-;-;-;-;-;1;-;-;1;-;2
350490 Bananal;-;-;-;-;-;-;1;-;-;1;-;-;-;2
350500 Barão de Antonina;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350510 Barbosa;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350520 Bariri;-;-;-;-;-;1;2;1;-;-;2;-;-;6
350530 Barra Bonita;-;-;-;-;-;-;-;-;-;-;1;2;-;3
350535 Barra do Chapéu;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350540 Barra do Turvo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350550 Barretos;-;-;-;-;-;2;1;2;2;3;3;9;-;22
350560 Barrinha;1;-;-;-;-;-;1;-;1;-;2;-;-;5
350570 Barueri;-;-;2;1;4;2;1;3;3;1;1;2;-;20
350580 Bastos;-;-;-;-;-;2;-;-;1;-;-;1;-;4
350590 Batatais;-;-;-;-;-;-;1;-;1;2;1;4;-;9
350600 Bauru;-;-;2;-;-;5;3;2;1;3;7;16;-;39
350610 Bebedouro;-;1;-;-;1;2;-;1;-;1;1;-;-;7
350620 Bento de Abreu;-;-;-;-;-;-;-;-;-;-;-;1;-;1
350630 Bernardino de Campos;-;-;-;-;-;-;-;-;2;-;1;2;-;5
350635 Bertioga;1;1;-;1;1;3;1;2;-;-;-;1;-;11
350640 Bilac;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350650 Birigui;1;-;-;-;-;2;2;-;1;2;3;1;-;12
350660 Biritiba-Mirim;-;-;-;-;-;2;-;-;-;-;-;-;-;2
350670 Boa Esperança do Sul;-;-;-;-;-;-;-;-;-;-;-;1;-;1
350680 Bocaina;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350690 Bofete;-;-;-;-;-;-;-;-;1;-;-;-;-;1
350700 Boituva;-;-;-;-;-;-;-;1;-;1;-;2;-;4
350710 Bom Jesus dos Perdões;-;-;-;-;1;1;-;-;-;-;1;-;-;3
350715 Bom Sucesso de Itararé;-;-;-;-;-;-;-;1;-;-;-;-;-;1
350720 Borá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350730 Boracéia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350740 Borborema;-;-;-;1;-;-;1;-;-;2;1;-;-;5
350745 Borebi;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350750 Botucatu;-;-;1;-;1;4;2;4;2;1;5;14;-;34
350760 Bragança Paulista;-;-;-;-;1;2;1;-;-;2;2;11;-;19
350770 Braúna;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350775 Brejo Alegre;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350780 Brodowski;-;-;-;-;-;-;-;-;-;-;-;1;-;1
350790 Brotas;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350800 Buri;-;-;-;-;-;-;1;-;-;2;1;-;-;4
350810 Buritama;-;-;-;-;-;-;1;1;-;-;-;-;-;2
350820 Buritizal;-;-;-;-;-;-;-;1;-;-;-;-;-;1
350830 Cabrália Paulista;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350840 Cabreúva;-;-;-;1;-;-;-;1;-;1;-;-;-;3
350850 Caçapava;-;-;-;-;-;2;-;-;-;-;1;1;2;6
350860 Cachoeira Paulista;-;1;-;-;-;-;-;-;1;-;-;1;-;3
350870 Caconde;-;-;-;-;-;1;-;-;-;-;-;-;-;1
350880 Cafelândia;-;-;-;-;1;-;-;-;-;1;-;-;-;2
350890 Caiabu;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350900 Caieiras;1;-;-;-;-;2;3;-;-;-;-;3;-;9
350910 Caiuá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350920 Cajamar;-;1;-;-;-;-;-;1;-;-;1;-;-;3
350925 Cajati;1;-;-;-;-;1;-;-;-;-;-;-;-;2
350930 Cajobi;-;-;-;-;-;-;-;-;-;-;1;-;-;1
350940 Cajuru;-;-;-;-;-;-;-;-;-;-;2;1;-;3
350945 Campina do Monte Alegre;-;-;-;-;-;-;-;-;-;-;1;-;-;1
350950 Campinas;1;2;-;1;2;17;20;8;9;11;20;51;-;142
350960 Campo Limpo Paulista;-;-;-;1;2;-;1;1;1;-;-;1;-;7
350970 Campos do Jordão;1;-;-;-;-;-;2;1;1;-;-;2;-;7
350980 Campos Novos Paulista;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350990 Cananéia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
350995 Canas;-;-;-;-;-;-;-;-;-;-;-;-;-;-
351000 Cândido Mota;-;-;-;-;-;1;1;-;-;-;-;1;-;3
351010 Cândido Rodrigues;-;-;-;-;-;-;-;-;-;-;1;-;-;1
351015 Canitar;-;-;-;-;-;-;-;-;-;-;-;-;-;-
351020 Capão Bonito;-;-;-;-;2;-;-;-;1;-;-;2;-;5
351030 Capela do Alto;-;-;-;1;-;-;1;1;-;-;1;-;-;4
351040 Capivari;1;-;-;-;1;-;1;1;2;-;-;2;-;8
351050 Caraguatatuba;-;-;-;1;1;1;1;1;1;1;3;4;-;14
351060 Carapicuíba;4;2;-;-;2;4;4;5;2;1;5;7;-;36
351070 Cardoso;-;1;-;-;-;-;-;-;-;-;-;-;-;1
351080 Casa Branca;-;-;-;-;-;-;-;1;-;-;1;1;-;3
351090 Cássia dos Coqueiros;-;-;-;-;-;-;-;-;-;-;-;-;-;-
351100 Castilho;-;-;-;-;-;1;-;-;-;-;-;2;-;3
351110 Catanduva;-;-;-;-;-;2;2;1;1;1;3;9;-;19
351120 Catiguá;-;-;-;-;-;1;-;-;-;-;-;-;-;1
351130 Cedral;-;-;-;-;-;1;-;1;-;-;-;1;-;3
351140 Cerqueira César;-;-;-;-;-;-;1;1;-;-;-;1;-;3
351150 Cerquilho;-;-;-;-;-;2;-;1;-;-;3;-;-;6
351160 Cesário Lange;-;-;-;-;-;-;-;-;-;-;-;-;-;-
351170 Charqueada;-;-;-;-;-;-;-;1;-;1;-;-;-;2
355720 Chavantes;-;-;-;-;-;-;-;-;-;-;1;2;-;3
351190 Clementina;-;-;-;-;-;-;-;-;-;-;-;-;-;-
351200 Colina;-;-;-;-;-;1;1;-;-;-;-;-;-;2
351210 Colômbia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
