Município;Menor 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 29 anos;30 a 39 anos;40 a 49 anos;50 a 59 anos;60 a 69 anos;70 a 79 anos;80 anos e mais;Idade ignorada;Total
432023 Sede Nova;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432026 Segredo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432030 Selbach;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432032 Senador Salgado Filho;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432035 Sentinela do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432040 Serafina Corrêa;-;-;-;-;-;-;-;-;-;1;-;-;-;1
432045 Sério;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432050 Sertão;-;-;-;-;-;1;-;-;-;-;-;-;-;1
432055 Sertão Santana;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432057 Sete de Setembro;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432060 Severiano de Almeida;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432065 Silveira Martins;-;-;-;-;-;-;-;-;-;-;-;1;-;1
432067 Sinimbu;-;-;-;-;-;-;-;-;-;1;2;2;-;5
432070 Sobradinho;-;1;-;-;-;-;2;-;-;1;-;-;-;4
432080 Soledade;-;-;-;-;-;-;2;1;-;-;-;2;-;5
432085 Tabaí;-;-;-;1;-;-;-;-;-;-;-;-;-;1
432090 Tapejara;-;-;-;-;-;-;-;1;-;-;-;-;-;1
432100 Tapera;-;-;-;-;-;1;-;-;-;-;-;1;-;2
432110 Tapes;-;-;-;-;-;-;-;1;-;-;-;-;-;1
432120 Taquara;-;-;-;-;-;1;-;-;1;3;-;-;-;5
432130 Taquari;-;-;-;-;1;1;1;1;1;1;1;-;-;7
432132 Taquaruçu do Sul;-;-;-;-;-;-;-;-;-;-;1;-;-;1
432135 Tavares;-;-;1;-;-;-;-;-;-;-;-;-;-;1
432140 Tenente Portela;-;-;-;-;-;1;-;-;-;-;-;-;-;1
432143 Terra de Areia;-;-;-;-;-;1;1;-;-;-;-;-;-;2
432145 Teutônia;-;-;-;-;-;1;1;1;-;-;-;-;-;3
432146 Tio Hugo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432147 Tiradentes do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432149 Toropi;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432150 Torres;-;-;-;-;-;2;-;-;-;-;-;-;-;2
432160 Tramandaí;-;-;-;-;-;1;3;1;3;-;-;-;-;8
432162 Travesseiro;-;-;-;-;-;-;-;-;-;1;-;2;-;3
432163 Três Arroios;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432166 Três Cachoeiras;-;-;-;-;-;-;-;-;-;-;1;-;-;1
432170 Três Coroas;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432180 Três de Maio;-;-;-;-;-;1;-;-;-;-;-;-;-;1
432183 Três Forquilhas;-;-;-;-;-;-;1;-;-;-;-;1;-;2
432185 Três Palmeiras;-;-;-;-;-;-;-;1;1;-;-;-;-;2
432190 Três Passos;-;-;-;-;-;-;-;1;-;-;-;-;-;1
432195 Trindade do Sul;-;-;-;-;-;-;-;-;1;-;1;-;-;2
432200 Triunfo;-;-;1;1;-;1;-;-;1;-;-;-;-;4
432210 Tucunduva;-;-;-;-;-;-;-;-;1;-;-;-;-;1
432215 Tunas;-;-;-;-;-;-;-;-;-;-;-;1;-;1
432218 Tupanci do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432220 Tupanciretã;-;-;-;-;-;-;-;-;-;-;-;1;-;1
432225 Tupandi;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432230 Tuparendi;-;-;-;-;-;-;-;-;-;1;1;-;-;2
432232 Turuçu;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432234 Ubiretama;-;-;-;-;-;-;-;-;-;1;1;-;-;2
432235 União da Serra;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432237 Unistalda;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432240 Uruguaiana;-;-;1;1;-;2;2;-;1;-;1;-;-;8
432250 Vacaria;-;-;1;-;2;-;1;2;2;-;1;1;-;10
432253 Vale do Sol;1;-;-;-;-;2;-;-;-;-;-;-;-;3
432254 Vale Real;-;-;-;-;-;-;-;-;-;1;-;1;-;2
432252 Vale Verde;-;-;-;-;-;-;-;-;-;-;1;-;-;1
432255 Vanini;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432260 Venâncio Aires;-;-;-;-;-;2;-;-;1;1;1;1;-;6
432270 Vera Cruz;1;-;-;-;-;1;-;1;1;1;-;4;-;9
432280 Veranópolis;-;-;-;-;-;-;-;1;-;-;-;2;-;3
432285 Vespasiano Corrêa;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432290 Viadutos;-;-;-;-;-;-;1;-;-;-;1;-;-;2
432300 Viamão;2;1;-;2;7;3;3;2;2;2;2;2;1;29
432310 Vicente Dutra;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432320 Victor Graeff;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432330 Vila Flores;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432335 Vila Lângaro;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432340 Vila Maria;-;-;-;-;-;1;-;-;-;-;-;-;-;1
432345 Vila Nova do Sul;-;-;-;-;-;-;1;-;-;1;-;1;-;3
432350 Vista Alegre;-;-;-;-;-;-;-;1;-;-;-;-;-;1
432360 Vista Alegre do Prata;-;-;-;-;-;-;1;-;-;-;-;-;-;1
432370 Vista Gaúcha;-;-;-;-;-;-;-;-;-;-;-;1;-;1
432375 Vitória das Missões;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432377 Westfália;-;-;-;-;-;-;-;-;-;-;-;-;-;-
432380 Xangri-lá;-;-;-;-;-;-;-;-;-;-;-;-;-;-
430000 Município ignorado - RS;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500020 Água Clara;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500025 Alcinópolis;-;-;-;-;-;-;-;-;-;1;-;-;-;1
500060 Amambai;-;-;-;-;2;2;2;-;1;-;-;2;-;9
500070 Anastácio;-;-;-;-;-;1;-;1;-;-;-;-;-;2
500080 Anaurilândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500085 Angélica;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500090 Antônio João;-;-;-;-;-;-;1;-;-;-;-;-;-;1
500100 Aparecida do Taboado;-;-;-;-;-;4;1;1;2;-;1;-;-;9
500110 Aquidauana;-;-;-;-;1;-;1;-;1;1;-;4;-;8
500124 Aral Moreira;-;-;-;-;1;-;-;-;-;-;-;-;-;1
500150 Bandeirantes;-;-;-;-;-;1;1;-;-;-;-;1;-;3
500190 Bataguassu;-;-;-;-;-;-;1;-;-;-;-;1;-;2
500200 Batayporã;-;-;-;-;-;-;-;-;-;-;-;2;-;2
500210 Bela Vista;-;-;-;1;-;1;-;-;-;-;-;-;-;2
500215 Bodoquena;-;-;-;-;-;-;-;-;-;-;-;1;-;1
500220 Bonito;-;-;-;-;-;1;-;1;-;1;-;-;-;3
500230 Brasilândia;-;-;-;-;1;-;-;-;-;1;-;1;-;3
500240 Caarapó;-;1;-;-;-;-;1;-;-;2;1;-;-;5
500260 Camapuã;-;-;-;-;-;-;-;1;-;-;-;-;-;1
500270 Campo Grande;5;3;1;2;7;19;15;12;13;8;16;24;-;125
500280 Caracol;-;-;-;-;-;-;1;-;1;-;-;-;-;2
500290 Cassilândia;-;-;-;-;1;2;3;-;-;1;-;-;-;7
500295 Chapadão do Sul;-;1;-;-;-;1;-;1;-;-;-;-;-;3
500310 Corguinho;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500315 Coronel Sapucaia;-;-;-;1;-;-;-;-;-;1;-;-;-;2
500320 Corumbá;1;1;-;-;1;4;2;-;2;-;1;1;-;13
500325 Costa Rica;-;-;-;-;-;1;1;-;1;-;-;-;-;3
500330 Coxim;-;-;-;-;-;1;1;1;-;1;-;2;-;6
500345 Deodápolis;-;-;-;-;-;2;-;-;-;1;-;-;-;3
500348 Dois Irmãos do Buriti;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500350 Douradina;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500370 Dourados;-;-;-;-;5;12;3;3;4;5;6;6;-;44
500375 Eldorado;-;-;-;-;-;-;-;-;-;-;-;1;-;1
500380 Fátima do Sul;-;-;1;-;-;-;2;-;1;-;-;1;-;5
500390 Figueirão;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500400 Glória de Dourados;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500410 Guia Lopes da Laguna;-;-;-;1;-;-;1;-;1;-;-;-;-;3
500430 Iguatemi;-;-;-;-;-;-;1;-;-;-;-;-;-;1
500440 Inocência;-;-;-;-;-;1;1;-;-;-;-;-;-;2
500450 Itaporã;-;-;-;-;1;1;-;1;-;-;-;-;-;3
500460 Itaquiraí;-;-;-;-;1;1;-;-;-;-;1;-;-;3
500470 Ivinhema;-;2;-;-;-;2;-;1;-;1;1;-;-;7
500480 Japorã;-;-;-;-;1;-;-;-;1;-;-;-;-;2
500490 Jaraguari;1;-;1;-;-;-;-;-;-;-;-;-;-;2
500500 Jardim;1;-;-;-;2;1;-;1;-;1;2;2;-;10
500510 Jateí;-;-;-;-;-;2;-;-;-;-;-;-;-;2
500515 Juti;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500520 Ladário;-;-;-;-;-;-;-;-;1;-;1;-;-;2
500525 Laguna Carapã;-;-;-;-;-;-;1;-;1;-;-;-;-;2
500540 Maracaju;1;-;-;-;1;1;2;1;-;-;-;1;-;7
500560 Miranda;1;-;1;-;-;1;1;-;-;-;-;1;-;5
500568 Mundo Novo;-;-;-;-;-;1;1;1;-;-;1;1;-;5
500570 Naviraí;-;1;-;1;1;1;-;1;-;-;1;2;-;8
500580 Nioaque;-;1;-;1;-;-;-;-;-;-;-;-;-;2
500600 Nova Alvorada do Sul;1;-;-;-;-;-;1;-;-;-;-;1;-;3
500620 Nova Andradina;-;-;-;-;1;3;3;-;1;1;-;2;-;11
500625 Novo Horizonte do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500627 Paraíso das Águas;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500630 Paranaíba;1;-;-;-;-;1;-;1;4;1;-;1;-;9
500635 Paranhos;-;-;-;-;-;2;-;-;-;-;1;-;-;3
500640 Pedro Gomes;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500660 Ponta Porã;-;-;1;1;2;2;3;-;1;1;-;-;-;11
500690 Porto Murtinho;-;-;-;-;-;-;1;-;-;-;-;-;-;1
500710 Ribas do Rio Pardo;-;-;-;-;1;2;-;1;-;-;-;-;-;4
500720 Rio Brilhante;-;-;-;-;1;1;-;1;1;-;1;2;-;7
500730 Rio Negro;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500740 Rio Verde de Mato Grosso;-;-;-;-;-;-;-;2;-;-;5;-;-;7
500750 Rochedo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500755 Santa Rita do Pardo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500769 São Gabriel do Oeste;-;-;1;-;-;1;2;1;-;1;-;-;-;6
500780 Selvíria;-;-;-;-;-;-;-;-;-;-;1;-;-;1
500770 Sete Quedas;-;-;-;-;-;-;-;-;1;1;-;-;-;2
500790 Sidrolândia;-;-;-;-;-;2;-;-;-;1;-;1;-;4
500793 Sonora;1;-;-;-;-;-;1;-;-;-;-;-;-;2
500795 Tacuru;-;-;-;1;1;1;-;-;-;-;-;-;-;3
500797 Taquarussu;-;-;-;-;-;-;-;-;1;-;-;-;-;1
500800 Terenos;-;-;-;-;-;-;-;-;-;-;-;-;-;-
500830 Três Lagoas;-;1;-;-;-;7;4;2;1;2;1;3;-;21
500840 Vicentina;-;-;-;-;-;-;-;1;-;-;-;-;-;1
500000 Município ignorado - MS;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510010 Acorizal;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510020 Água Boa;-;-;-;-;-;-;-;1;-;-;-;1;-;2
510025 Alta Floresta;-;1;-;1;-;2;2;-;3;-;-;1;-;10
510030 Alto Araguaia;-;-;-;1;-;-;2;1;1;-;-;-;-;5
510035 Alto Boa Vista;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510040 Alto Garças;-;-;-;-;-;-;-;-;-;-;-;1;-;1
510050 Alto Paraguai;-;-;-;-;-;1;-;-;-;-;-;-;-;1
510060 Alto Taquari;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510080 Apiacás;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510100 Araguaiana;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510120 Araguainha;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510125 Araputanga;-;-;-;-;-;1;-;-;-;-;-;1;-;2
510130 Arenápolis;-;-;-;-;-;1;1;-;1;-;-;-;-;3
510140 Aripuanã;-;1;-;-;1;-;-;-;2;-;-;-;-;4
510160 Barão de Melgaço;-;-;-;-;-;-;-;-;-;-;1;-;-;1
510170 Barra do Bugres;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510180 Barra do Garças;-;-;-;1;-;1;-;3;-;-;-;-;-;5
510185 Bom Jesus do Araguaia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510190 Brasnorte;-;-;2;2;-;1;-;1;-;-;-;-;-;6
510250 Cáceres;-;2;-;-;1;5;1;-;2;-;1;-;-;12
510260 Campinápolis;-;-;-;-;-;-;-;-;-;-;-;1;-;1
510263 Campo Novo do Parecis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510267 Campo Verde;-;-;-;-;-;1;1;1;1;-;2;-;-;6
510268 Campos de Júlio;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510269 Canabrava do Norte;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510270 Canarana;-;1;-;-;-;-;-;-;-;-;-;-;-;1
510279 Carlinda;-;-;-;-;-;1;1;-;-;-;-;-;-;2
510285 Castanheira;-;-;-;-;-;-;-;1;-;-;-;-;-;1
510300 Chapada dos Guimarães;-;-;-;-;-;-;-;-;-;1;-;-;-;1
510305 Cláudia;-;-;-;-;1;-;-;-;-;-;-;-;-;1
510310 Cocalinho;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510320 Colíder;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510325 Colniza;-;-;-;-;1;1;-;-;-;-;1;-;-;3
510330 Comodoro;-;-;-;-;-;1;-;1;-;-;-;-;-;2
510335 Confresa;-;-;-;-;-;-;1;-;-;-;-;-;-;1
510336 Conquista D'Oeste;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510337 Cotriguaçu;-;-;-;-;-;1;-;-;-;-;-;-;-;1
510340 Cuiabá;2;-;1;2;12;16;18;7;4;5;10;16;-;93
510343 Curvelândia;-;-;-;-;-;-;-;1;-;-;-;-;-;1
510345 Denise;-;-;-;-;1;-;-;-;-;-;-;-;-;1
510350 Diamantino;-;-;-;-;-;-;-;1;-;-;-;-;-;1
510360 Dom Aquino;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510370 Feliz Natal;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510380 Figueirópolis D'Oeste;-;-;-;-;-;-;1;-;1;-;-;-;-;2
510385 Gaúcha do Norte;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510390 General Carneiro;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510395 Glória D'Oeste;-;-;-;-;-;-;-;1;-;-;-;-;-;1
510410 Guarantã do Norte;-;-;-;-;-;-;1;-;-;-;-;-;-;1
510420 Guiratinga;-;-;-;-;-;1;-;-;-;2;-;1;-;4
510450 Indiavaí;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510452 Ipiranga do Norte;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510454 Itanhangá;-;-;-;-;1;-;-;-;-;1;-;-;-;2
510455 Itaúba;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510460 Itiquira;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510480 Jaciara;-;-;-;1;1;1;-;-;1;-;1;-;-;5
510490 Jangada;-;-;-;-;-;-;-;-;-;-;-;1;-;1
510500 Jauru;-;-;-;-;1;1;-;-;-;-;-;-;-;2
510510 Juara;-;-;-;-;-;2;2;-;1;-;-;-;-;5
510515 Juína;-;-;-;-;1;2;-;1;-;-;-;1;-;5
510517 Juruena;-;-;-;-;-;-;-;1;-;-;-;-;-;1
510520 Juscimeira;-;-;-;-;-;1;-;-;-;-;1;1;-;3
510523 Lambari D'Oeste;-;-;-;-;1;-;-;-;-;-;-;-;-;1
510525 Lucas do Rio Verde;-;-;-;-;1;1;1;2;-;-;1;-;-;6
510530 Luciara;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510558 Marcelândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510560 Matupá;1;-;-;-;-;1;-;-;-;-;-;-;-;2
510562 Mirassol d'Oeste;-;-;-;-;2;-;-;-;1;1;-;-;-;4
510590 Nobres;-;-;-;-;1;-;-;-;-;-;-;1;-;2
510600 Nortelândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510610 Nossa Senhora do Livramento;1;-;-;-;-;-;-;-;-;-;-;-;-;1
510615 Nova Bandeirantes;-;-;-;-;-;1;-;-;-;2;-;-;-;3
510620 Nova Brasilândia;-;-;-;-;-;-;-;-;-;1;-;-;-;1
510621 Nova Canaã do Norte;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510880 Nova Guarita;-;-;-;-;-;-;-;1;-;-;-;1;-;2
510618 Nova Lacerda;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510885 Nova Marilândia;-;-;-;-;-;1;-;-;-;-;-;-;-;1
510890 Nova Maringá;-;-;-;-;-;-;-;1;-;-;-;-;-;1
510895 Nova Monte Verde;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510622 Nova Mutum;-;-;-;-;-;1;-;1;-;-;-;1;-;3
510617 Nova Nazaré;-;-;-;-;-;1;-;-;-;-;-;-;-;1
510623 Nova Olímpia;-;-;-;-;-;-;-;1;-;1;-;-;-;2
510619 Nova Santa Helena;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510624 Nova Ubiratã;-;1;-;-;2;3;-;1;-;-;-;-;-;7
510625 Nova Xavantina;-;-;-;-;-;1;-;1;1;-;-;-;-;3
510627 Novo Horizonte do Norte;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510626 Novo Mundo;-;-;-;-;-;1;-;-;-;1;-;-;-;2
510631 Novo Santo Antônio;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510628 Novo São Joaquim;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510629 Paranaíta;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510630 Paranatinga;-;-;-;-;-;1;-;1;-;-;-;-;-;2
510637 Pedra Preta;-;-;-;1;1;-;-;-;-;-;2;-;-;4
510642 Peixoto de Azevedo;-;-;-;-;-;1;-;1;-;-;-;-;-;2
510645 Planalto da Serra;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510650 Poconé;-;-;1;-;-;1;1;1;1;-;1;-;-;6
510665 Pontal do Araguaia;-;-;-;-;-;-;-;-;1;-;-;-;-;1
510670 Ponte Branca;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510675 Pontes e Lacerda;-;1;-;-;-;1;1;-;-;2;1;-;-;6
510677 Porto Alegre do Norte;-;-;1;-;-;-;-;-;-;-;-;-;-;1
510680 Porto dos Gaúchos;-;-;-;-;-;2;-;1;-;1;-;-;-;4
510682 Porto Esperidião;-;-;1;-;-;-;-;-;-;-;-;-;-;1
510685 Porto Estrela;-;-;-;-;-;-;1;-;-;-;-;-;-;1
510700 Poxoréu;-;-;-;-;2;-;-;-;-;-;-;2;-;4
510704 Primavera do Leste;1;-;-;-;-;1;2;1;-;-;4;-;-;9
510706 Querência;-;-;-;-;-;1;-;-;-;-;-;-;-;1
510715 Reserva do Cabaçal;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510718 Ribeirão Cascalheira;-;-;-;-;-;-;-;1;-;-;1;-;-;2
510719 Ribeirãozinho;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510720 Rio Branco;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510757 Rondolândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510760 Rondonópolis;-;-;1;1;3;9;5;6;3;3;5;5;-;41
510770 Rosário Oeste;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510775 Salto do Céu;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510724 Santa Carmem;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510774 Santa Cruz do Xingu;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510776 Santa Rita do Trivelato;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510777 Santa Terezinha;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510726 Santo Afonso;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510779 Santo Antônio do Leste;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510780 Santo Antônio do Leverger;-;-;-;-;-;1;-;-;-;-;-;1;-;2
510785 São Félix do Araguaia;-;-;-;-;-;-;-;1;-;-;-;-;-;1
510729 São José do Povo;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510730 São José do Rio Claro;-;-;-;-;-;1;1;-;-;-;-;-;-;2
510735 São José do Xingu;-;-;-;-;-;1;-;-;-;-;-;-;-;1
510710 São José dos Quatro Marcos;-;1;-;-;-;1;-;-;-;1;-;1;-;4
510740 São Pedro da Cipa;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510787 Sapezal;-;-;-;-;1;-;1;1;-;-;-;-;-;3
510788 Serra Nova Dourada;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510790 Sinop;1;-;-;-;5;2;2;4;1;-;1;-;-;16
510792 Sorriso;-;-;-;-;2;4;3;4;1;-;-;-;-;14
510794 Tabaporã;-;-;-;1;-;-;-;-;-;1;-;-;-;2
510795 Tangará da Serra;-;1;-;-;-;1;3;1;1;-;1;1;-;9
510800 Tapurah;-;-;-;1;-;-;-;1;-;-;-;-;-;2
510805 Terra Nova do Norte;-;-;-;-;-;-;1;-;-;-;-;-;-;1
510810 Tesouro;-;-;-;-;-;-;-;-;1;-;-;-;-;1
510820 Torixoréu;-;-;-;-;-;1;-;-;-;-;-;-;-;1
510830 União do Sul;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510835 Vale de São Domingos;-;-;-;-;-;-;-;-;-;-;-;-;-;-
510840 Várzea Grande;-;2;3;3;1;10;8;6;5;3;2;4;-;47
510850 Vera;-;-;-;-;-;-;-;-;2;-;-;-;-;2
510550 Vila Bela da Santíssima Trindade;-;-;-;-;1;-;1;1;-;-;-;-;-;3
510860 Vila Rica;-;-;-;-;1;-;3;1;-;-;1;1;-;7
510000 Município ignorado - MT;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520005 Abadia de Goiás;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520010 Abadiânia;-;-;-;-;-;-;-;-;1;-;-;1;-;2
520013 Acreúna;-;-;-;-;-;-;-;-;-;1;-;-;-;1
520015 Adelândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520017 Água Fria de Goiás;-;-;-;-;-;1;-;-;-;-;-;-;-;1
520020 Água Limpa;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520025 Águas Lindas de Goiás;1;-;1;1;2;3;5;1;2;-;-;1;-;17
520030 Alexânia;-;-;-;-;-;1;1;1;-;-;-;-;-;3
520050 Aloândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520055 Alto Horizonte;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520060 Alto Paraíso de Goiás;-;-;-;-;-;-;1;-;-;-;-;-;-;1
520080 Alvorada do Norte;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520082 Amaralina;-;-;-;-;-;-;1;-;2;-;-;-;-;3
520085 Americano do Brasil;-;-;-;-;-;-;-;-;-;1;-;1;-;2
520090 Amorinópolis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520110 Anápolis;-;1;1;2;3;7;9;8;1;6;6;16;-;60
520120 Anhanguera;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520130 Anicuns;-;-;-;-;-;-;-;1;-;-;-;-;-;1
520140 Aparecida de Goiânia;1;1;2;3;8;13;14;10;13;5;6;5;-;81
520145 Aparecida do Rio Doce;-;-;-;-;-;-;-;-;-;1;-;-;-;1
520150 Aporé;-;-;-;-;-;1;-;-;-;-;-;-;-;1
520160 Araçu;-;-;-;-;-;1;-;-;-;-;-;-;-;1
520170 Aragarças;-;-;-;-;-;-;1;1;2;-;-;-;-;4
520180 Aragoiânia;-;-;-;-;-;-;-;-;-;1;-;-;-;1
520215 Araguapaz;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520235 Arenópolis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520250 Aruanã;-;-;-;-;-;-;-;-;-;-;1;-;-;1
520260 Aurilândia;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520280 Avelinópolis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520310 Baliza;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520320 Barro Alto;-;-;-;-;-;1;-;-;-;-;-;-;-;1
520330 Bela Vista de Goiás;-;1;-;-;-;1;1;-;-;-;-;1;-;4
520340 Bom Jardim de Goiás;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520350 Bom Jesus de Goiás;-;-;-;-;1;-;1;-;-;-;-;1;-;3
520355 Bonfinópolis;-;-;-;-;-;1;1;-;-;-;-;-;-;2
520357 Bonópolis;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520360 Brazabrantes;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520380 Britânia;-;-;-;-;-;-;-;-;-;-;-;1;-;1
520390 Buriti Alegre;-;-;-;-;-;-;-;1;-;-;-;-;-;1
520393 Buriti de Goiás;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520396 Buritinópolis;-;-;-;-;-;-;-;-;-;-;-;1;-;1
520400 Cabeceiras;-;-;-;-;-;-;-;-;-;-;-;1;-;1
520410 Cachoeira Alta;-;-;-;-;-;-;-;-;-;1;-;-;-;1
520420 Cachoeira de Goiás;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520425 Cachoeira Dourada;-;-;-;-;-;2;-;-;-;-;-;-;-;2
520430 Caçu;-;-;-;-;-;-;-;1;-;-;-;1;-;2
520440 Caiapônia;-;-;-;-;-;1;1;-;1;-;2;3;-;8
520450 Caldas Novas;-;-;1;-;1;3;2;1;1;1;-;1;-;11
520455 Caldazinha;-;-;-;-;-;-;-;-;-;-;1;-;-;1
520460 Campestre de Goiás;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520465 Campinaçu;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520470 Campinorte;-;-;-;-;-;-;-;1;1;-;-;3;-;5
520480 Campo Alegre de Goiás;-;-;-;-;-;-;-;-;-;1;-;-;-;1
520485 Campo Limpo de Goiás;-;-;-;-;-;-;1;-;-;-;-;-;-;1
520490 Campos Belos;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520495 Campos Verdes;-;-;-;-;-;-;-;-;-;-;-;-;-;-
520500 Carmo do Rio Verde;-;-;-;-;-;-;-;-;-;1;-;1;-;2
520505 Castelândia;-;-;-;1;-;-;-;-;-;-;-;-;-;1
