 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Faixa Etária
Sexo: Fem
Período:2010
"Município";"Menor 1 ano";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"430060 Alvorada";-;1;-;2;1;5;4;2;2;-;1;-;2;20
"430063 Amaral Ferrador";-;-;-;-;-;-;-;-;-;1;1;-;-;2
"430064 Ametista do Sul";-;-;-;-;-;-;1;-;1;-;-;-;-;2
"430066 André da Rocha";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430070 Anta Gorda";-;-;1;-;-;-;-;-;-;-;-;1;-;2
"430080 Antônio Prado";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430085 Arambaré";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430087 Araricá";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430090 Aratiba";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430100 Arroio do Meio";-;-;-;-;-;-;-;-;-;1;1;2;-;4
"430107 Arroio do Padre";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430105 Arroio do Sal";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"430120 Arroio do Tigre";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430110 Arroio dos Ratos";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"430130 Arroio Grande";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430140 Arvorezinha";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430150 Augusto Pestana";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"430155 Áurea";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430160 Bagé";-;-;-;-;2;-;2;2;-;1;-;-;-;7
"430163 Balneário Pinhal";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"430165 Barão";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430170 Barão de Cotegipe";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430175 Barão do Triunfo";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430185 Barra do Guarita";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430187 Barra do Quaraí";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430190 Barra do Ribeiro";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"430192 Barra do Rio Azul";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430195 Barra Funda";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430180 Barracão";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430200 Barros Cassal";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"430205 Benjamin Constant do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430210 Bento Gonçalves";1;-;-;-;-;-;2;3;1;-;1;1;-;9
"430215 Boa Vista das Missões";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430220 Boa Vista do Buricá";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430222 Boa Vista do Cadeado";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430223 Boa Vista do Incra";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"430225 Boa Vista do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430230 Bom Jesus";-;-;-;1;-;-;-;-;1;-;-;-;-;2
"430235 Bom Princípio";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"430237 Bom Progresso";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430240 Bom Retiro do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430245 Boqueirão do Leão";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430250 Bossoroca";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"430258 Bozano";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430260 Braga";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"430265 Brochier";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430270 Butiá";1;-;1;-;-;-;-;-;-;-;-;1;-;3
"430280 Caçapava do Sul";-;-;-;-;-;1;-;-;-;1;1;-;-;3
"430290 Cacequi";-;-;-;-;-;1;-;-;-;-;1;-;-;2
"430300 Cachoeira do Sul";-;-;-;-;3;-;1;1;1;1;2;2;-;11
"430310 Cachoeirinha";-;1;-;-;-;-;2;1;-;1;-;2;-;7
"430320 Cacique Doble";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430330 Caibaté";-;-;-;-;-;1;-;-;-;-;1;-;-;2
"430340 Caiçara";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"430350 Camaquã";-;-;-;-;-;-;-;-;1;1;-;2;-;4
"430355 Camargo";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430360 Cambará do Sul";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430367 Campestre da Serra";-;-;-;-;-;-;1;-;-;-;1;-;-;2
"430370 Campina das Missões";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430380 Campinas do Sul";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430390 Campo Bom";-;-;-;-;1;1;-;-;1;-;3;2;-;8
"430400 Campo Novo";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430410 Campos Borges";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430420 Candelária";-;-;-;-;-;-;-;-;-;1;-;1;-;2
"430430 Cândido Godói";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430435 Candiota";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"430440 Canela";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430450 Canguçu";-;-;-;-;-;1;-;-;-;1;2;-;-;4
"430460 Canoas";-;-;1;1;4;6;4;4;5;5;5;8;-;43
"430461 Canudos do Vale";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430462 Capão Bonito do Sul";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"430463 Capão da Canoa";-;-;-;-;1;2;2;1;-;-;-;-;-;6
"430465 Capão do Cipó";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430466 Capão do Leão";-;-;-;-;2;-;-;-;-;-;-;1;-;3
"430468 Capela de Santana";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"430469 Capitão";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430467 Capivari do Sul";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"430471 Caraá";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430470 Carazinho";-;-;-;-;-;1;2;2;1;-;1;1;-;8
"430480 Carlos Barbosa";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"430485 Carlos Gomes";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430490 Casca";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"430495 Caseiros";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"430500 Catuípe";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430510 Caxias do Sul";-;1;1;3;4;6;11;8;7;5;3;10;-;59
"430511 Centenário";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430512 Cerrito";-;-;-;-;-;-;-;2;-;-;-;2;-;4
"430513 Cerro Branco";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430515 Cerro Grande";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430517 Cerro Grande do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430520 Cerro Largo";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"430530 Chapada";-;-;-;-;-;-;-;-;-;1;-;1;-;2
"430535 Charqueadas";-;-;-;-;-;1;-;-;-;1;-;-;-;2
"430537 Charrua";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430540 Chiapetta";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430543 Chuí";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430544 Chuvisca";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430545 Cidreira";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430550 Ciríaco";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430558 Colinas";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430560 Colorado";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"430570 Condor";-;-;-;-;-;1;-;-;-;1;-;1;-;3
"430580 Constantina";-;-;1;-;-;1;-;-;-;1;1;-;-;4
"430583 Coqueiro Baixo";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430585 Coqueiros do Sul";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430587 Coronel Barros";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430590 Coronel Bicaco";1;1;-;1;-;1;-;1;1;1;-;-;-;7
"430593 Coronel Pilar";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"430595 Cotiporã";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430597 Coxilha";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430600 Crissiumal";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"430605 Cristal";-;-;-;2;1;-;1;2;1;1;-;-;-;8
"430607 Cristal do Sul";1;-;-;-;-;-;-;-;-;-;-;-;-;1
"430610 Cruz Alta";-;-;-;2;-;-;1;-;1;1;-;-;-;5
"430613 Cruzaltense";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430620 Cruzeiro do Sul";-;-;-;-;-;1;-;-;-;-;1;-;-;2
"430630 David Canabarro";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430632 Derrubadas";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"430635 Dezesseis de Novembro";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430637 Dilermando de Aguiar";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430640 Dois Irmãos";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430642 Dois Irmãos das Missões";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430645 Dois Lajeados";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430650 Dom Feliciano";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430660 Dom Pedrito";-;-;-;-;1;-;1;1;1;-;-;-;-;4
"430655 Dom Pedro de Alcântara";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"430670 Dona Francisca";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"430673 Doutor Maurício Cardoso";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430675 Doutor Ricardo";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430676 Eldorado do Sul";-;-;-;-;1;-;1;-;-;2;-;2;-;6
"430680 Encantado";-;-;-;-;-;-;-;1;-;-;1;1;-;3
"430690 Encruzilhada do Sul";-;1;-;-;-;-;-;-;-;-;1;1;-;3
"430692 Engenho Velho";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430695 Entre Rios do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430693 Entre-Ijuís";-;-;-;-;1;-;1;-;-;-;-;1;-;3
"430697 Erebango";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430700 Erechim";-;-;-;1;3;-;2;3;3;-;2;1;-;15
"430705 Ernestina";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430720 Erval Grande";-;-;-;-;-;-;-;-;-;2;1;-;-;3
"430730 Erval Seco";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"430740 Esmeralda";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430745 Esperança do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430750 Espumoso";-;-;-;-;-;-;-;-;1;-;-;1;-;2
"430755 Estação";-;-;-;-;-;1;-;-;-;1;-;-;-;2
"430760 Estância Velha";1;-;-;-;-;2;-;1;-;1;-;2;-;7
"430770 Esteio";-;-;-;-;1;4;2;2;1;-;1;1;-;12
"430780 Estrela";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430781 Estrela Velha";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"430783 Eugênio de Castro";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430786 Fagundes Varela";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430790 Farroupilha";-;1;-;-;1;3;1;-;1;1;1;-;-;9
"430800 Faxinal do Soturno";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430805 Faxinalzinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430807 Fazenda Vilanova";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430810 Feliz";-;-;-;-;1;-;-;1;-;1;-;-;-;3
"430820 Flores da Cunha";-;-;-;-;1;1;-;1;-;-;-;1;-;4
"430825 Floriano Peixoto";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430830 Fontoura Xavier";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430840 Formigueiro";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430843 Forquetinha";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"430845 Fortaleza dos Valos";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430850 Frederico Westphalen";-;-;-;-;-;3;3;1;-;-;-;2;-;9
"430860 Garibaldi";-;-;-;-;-;-;2;2;1;-;-;3;-;8
"430865 Garruchos";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430870 Gaurama";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"430880 General Câmara";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"430885 Gentil";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430890 Getúlio Vargas";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430900 Giruá";-;1;-;-;1;-;-;2;-;3;2;-;-;9
"430905 Glorinha";-;-;-;-;-;-;-;-;-;2;-;-;-;2
"430910 Gramado";-;-;-;-;-;1;-;-;-;1;-;1;-;3
"430912 Gramado dos Loureiros";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430915 Gramado Xavier";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"430920 Gravataí";-;-;-;-;2;2;2;3;4;3;3;6;-;25
"430925 Guabiju";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430930 Guaíba";-;-;-;-;2;3;2;-;2;-;-;-;-;9
"430940 Guaporé";-;-;1;-;2;1;-;-;-;-;-;1;-;5
"430950 Guarani das Missões";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430955 Harmonia";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430710 Herval";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430957 Herveiras";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430960 Horizontina";-;-;-;-;1;-;-;-;1;-;-;-;-;2
"430965 Hulha Negra";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430970 Humaitá";-;-;-;-;-;-;-;-;1;-;1;-;-;2
"430975 Ibarama";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"430980 Ibiaçá";-;-;-;-;-;-;-;-;-;-;-;2;-;2
"430990 Ibiraiaras";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430995 Ibirapuitã";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431000 Ibirubá";-;-;-;-;-;-;-;-;-;-;-;2;-;2
"431010 Igrejinha";-;-;-;-;1;2;1;-;1;1;1;1;-;8
"431020 Ijuí";-;-;-;-;1;1;-;2;-;3;1;1;-;9
"431030 Ilópolis";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431033 Imbé";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"431036 Imigrante";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431040 Independência";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431041 Inhacorá";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431043 Ipê";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431046 Ipiranga do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431050 Iraí";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431053 Itaara";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431055 Itacurubi";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431057 Itapuca";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431060 Itaqui";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431065 Itati";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431070 Itatiba do Sul";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431075 Ivorá";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"431080 Ivoti";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"431085 Jaboticaba";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431087 Jacuizinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431090 Jacutinga";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431100 Jaguarão";-;-;-;-;-;-;-;1;2;-;-;1;-;4
"431110 Jaguari";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"431112 Jaquirana";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"431113 Jari";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431115 Jóia";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431120 Júlio de Castilhos";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"431123 Lagoa Bonita do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431127 Lagoa dos Três Cantos";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431130 Lagoa Vermelha";-;-;-;-;-;-;1;1;-;-;-;1;-;3
"431125 Lagoão";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431140 Lajeado";-;1;-;-;1;4;3;3;-;-;-;4;-;16
"431142 Lajeado do Bugre";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431150 Lavras do Sul";-;-;-;-;-;-;-;-;1;-;-;1;-;2
"431160 Liberato Salzano";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431162 Lindolfo Collor";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431164 Linha Nova";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431171 Maçambará";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431170 Machadinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431173 Mampituba";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431175 Manoel Viana";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"431177 Maquiné";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"431179 Maratá";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431180 Marau";-;-;-;-;1;1;-;1;-;1;-;1;-;5
"431190 Marcelino Ramos";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431198 Mariana Pimentel";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"431200 Mariano Moro";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431205 Marques de Souza";-;-;-;-;-;-;-;-;-;-;-;2;-;2
"431210 Mata";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"431213 Mato Castelhano";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"431215 Mato Leitão";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431217 Mato Queimado";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431220 Maximiliano de Almeida";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431225 Minas do Leão";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431230 Miraguaí";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"431235 Montauri";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431237 Monte Alegre dos Campos";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431238 Monte Belo do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431240 Montenegro";-;-;-;-;-;1;-;2;-;2;-;1;-;6
"431242 Mormaço";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431244 Morrinhos do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431245 Morro Redondo";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"431247 Morro Reuter";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431250 Mostardas";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431260 Muçum";1;-;-;-;-;1;-;-;-;-;-;2;-;4
"431261 Muitos Capões";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431262 Muliterno";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431265 Não-Me-Toque";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431267 Nicolau Vergueiro";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431270 Nonoai";-;-;-;-;1;1;-;-;-;-;1;1;-;4
"431275 Nova Alvorada";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431280 Nova Araçá";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431290 Nova Bassano";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431295 Nova Boa Vista";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431300 Nova Bréscia";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431301 Nova Candelária";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431303 Nova Esperança do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431306 Nova Hartz";-;-;-;-;-;2;-;1;1;1;-;1;-;6
"431308 Nova Pádua";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431310 Nova Palma";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431320 Nova Petrópolis";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"431330 Nova Prata";-;-;-;-;-;-;1;-;-;-;1;1;-;3
"431333 Nova Ramada";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431335 Nova Roma do Sul";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431337 Nova Santa Rita";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431349 Novo Barreiro";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"431339 Novo Cabrais";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431340 Novo Hamburgo";-;-;-;-;3;5;2;4;3;3;3;5;-;28
"431342 Novo Machado";-;-;-;-;-;-;-;-;-;-;1;2;-;3
"431344 Novo Tiradentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431346 Novo Xingu";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431350 Osório";-;-;-;1;2;1;-;-;-;-;-;-;-;4
"431360 Paim Filho";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431365 Palmares do Sul";-;-;-;-;-;-;1;-;1;-;1;-;-;3
"431370 Palmeira das Missões";-;-;-;1;-;1;-;1;-;-;1;-;-;4
"431380 Palmitinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431390 Panambi";-;-;-;-;-;2;1;1;-;-;1;3;-;8
"431395 Pantano Grande";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431400 Paraí";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431402 Paraíso do Sul";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431403 Pareci Novo";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431405 Parobé";-;-;-;-;1;1;1;-;-;1;-;-;-;4
"431406 Passa Sete";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431407 Passo do Sobrado";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431410 Passo Fundo";-;2;-;3;1;1;3;3;3;-;2;9;-;27
"431413 Paulo Bento";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431415 Paverama";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"431417 Pedras Altas";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431420 Pedro Osório";-;-;-;-;-;-;-;-;-;1;1;-;-;2
"431430 Pejuçara";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431440 Pelotas";2;1;3;1;1;8;5;3;5;5;8;6;-;48
"431442 Picada Café";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"431445 Pinhal";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431446 Pinhal da Serra";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431447 Pinhal Grande";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431449 Pinheirinho do Vale";-;-;1;-;-;-;-;-;1;1;-;-;-;3
"431450 Pinheiro Machado";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"431454 Pinto Bandeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431455 Pirapó";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"431460 Piratini";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431470 Planalto";-;-;-;-;-;-;1;1;-;1;-;1;-;4
"431475 Poço das Antas";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431477 Pontão";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431478 Ponte Preta";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431480 Portão";-;-;-;-;-;1;-;-;1;-;-;1;-;3
"431490 Porto Alegre";5;1;4;3;12;36;17;21;21;17;20;51;-;208
"431500 Porto Lucena";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"431505 Porto Mauá";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431507 Porto Vera Cruz";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431510 Porto Xavier";-;-;-;-;-;-;-;-;-;-;1;2;-;3
"431513 Pouso Novo";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431514 Presidente Lucena";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431515 Progresso";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431517 Protásio Alves";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431520 Putinga";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431530 Quaraí";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431531 Quatro Irmãos";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"431532 Quevedos";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431535 Quinze de Novembro";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431540 Redentora";-;1;-;-;-;-;-;-;-;1;-;-;-;2
"431545 Relvado";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431550 Restinga Sêca";-;-;-;1;-;-;-;-;-;-;-;2;-;3
"431555 Rio dos Índios";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"431560 Rio Grande";4;-;1;1;-;-;-;4;4;2;3;7;-;26
"431570 Rio Pardo";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"431575 Riozinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431580 Roca Sales";-;-;-;-;1;-;1;-;-;-;1;-;-;3
"431590 Rodeio Bonito";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"431595 Rolador";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431600 Rolante";1;-;-;1;-;1;-;-;-;-;-;1;-;4
"431610 Ronda Alta";-;1;-;-;-;-;-;-;3;1;-;-;-;5
"431620 Rondinha";-;-;-;-;-;1;-;-;-;1;-;-;-;2
"431630 Roque Gonzales";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431640 Rosário do Sul";1;1;-;-;-;-;1;-;1;-;1;3;-;8
"431642 Sagrada Família";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431643 Saldanha Marinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-
"431645 Salto do Jacuí";-;-;-;1;1;-;-;-;-;-;-;-;-;2
