 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2013
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"350500 Barão de Antonina";-;-;-;1;-;-;1
"350510 Barbosa";-;-;-;-;-;-;-
"350520 Bariri";1;-;-;-;-;-;1
"350530 Barra Bonita";6;-;-;-;-;-;6
"350535 Barra do Chapéu";-;-;-;-;-;-;-
"350540 Barra do Turvo";2;-;-;-;-;-;2
"350550 Barretos";23;1;-;3;-;-;27
"350560 Barrinha";2;-;-;-;-;-;2
"350570 Barueri";9;1;-;5;-;-;15
"350580 Bastos";2;-;-;-;-;-;2
"350590 Batatais";6;-;-;-;-;-;6
"350600 Bauru";44;2;-;5;-;8;59
"350610 Bebedouro";6;-;-;2;-;-;8
"350620 Bento de Abreu";-;-;-;-;-;-;-
"350630 Bernardino de Campos";1;-;-;-;-;-;1
"350635 Bertioga";5;-;1;1;-;-;7
"350640 Bilac";-;-;-;-;-;1;1
"350650 Birigui";7;-;-;1;-;-;8
"350660 Biritiba-Mirim";2;-;-;-;-;-;2
"350670 Boa Esperança do Sul";1;-;-;-;-;-;1
"350680 Bocaina";1;-;-;-;-;1;2
"350690 Bofete";2;-;-;-;-;-;2
"350700 Boituva";3;-;-;2;-;-;5
"350710 Bom Jesus dos Perdões";2;-;-;-;-;-;2
"350715 Bom Sucesso de Itararé";-;-;-;-;-;-;-
"350720 Borá";-;-;-;-;-;-;-
"350730 Boracéia";-;-;-;-;-;-;-
"350740 Borborema";-;-;-;-;-;-;-
"350745 Borebi";-;-;-;-;-;-;-
"350750 Botucatu";20;-;-;2;-;-;22
"350760 Bragança Paulista";13;1;-;1;-;-;15
"350770 Braúna";-;-;-;-;-;-;-
"350775 Brejo Alegre";-;-;-;-;-;-;-
"350780 Brodowski";-;-;-;-;-;2;2
"350790 Brotas";4;1;-;-;-;-;5
"350800 Buri";-;-;-;-;-;-;-
"350810 Buritama";-;-;-;-;-;1;1
"350820 Buritizal";-;-;-;-;-;-;-
"350830 Cabrália Paulista";-;-;-;-;-;-;-
"350840 Cabreúva";4;-;-;-;-;-;4
"350850 Caçapava";6;-;1;-;-;-;7
"350860 Cachoeira Paulista";2;-;-;1;-;-;3
"350870 Caconde";1;-;-;1;-;-;2
"350880 Cafelândia";3;-;-;1;-;-;4
"350890 Caiabu";-;-;-;-;-;-;-
"350900 Caieiras";6;-;-;4;-;-;10
"350910 Caiuá";-;-;-;1;-;-;1
"350920 Cajamar";6;1;-;2;-;-;9
"350925 Cajati";5;-;-;1;-;-;6
"350930 Cajobi";2;-;-;-;-;-;2
"350940 Cajuru";6;-;-;-;-;-;6
"350945 Campina do Monte Alegre";-;-;-;-;-;-;-
"350950 Campinas";121;9;1;24;-;1;156
"350960 Campo Limpo Paulista";8;-;-;1;-;-;9
"350970 Campos do Jordão";2;-;-;-;-;-;2
"350980 Campos Novos Paulista";1;-;-;-;-;-;1
"350990 Cananéia";-;-;-;1;-;-;1
"350995 Canas";1;-;-;-;-;-;1
"351000 Cândido Mota";4;-;-;1;-;-;5
"351010 Cândido Rodrigues";-;-;-;-;-;-;-
"351015 Canitar";-;-;-;-;-;-;-
"351020 Capão Bonito";6;-;-;-;-;-;6
"351030 Capela do Alto";4;-;-;1;-;-;5
"351040 Capivari";4;1;-;1;-;-;6
"351050 Caraguatatuba";12;-;-;2;-;2;16
"351060 Carapicuíba";18;2;-;2;-;-;22
"351070 Cardoso";-;-;-;1;-;-;1
"351080 Casa Branca";1;-;-;2;-;1;4
"351090 Cássia dos Coqueiros";1;-;-;-;-;-;1
"351100 Castilho";2;-;-;-;-;-;2
"351110 Catanduva";19;1;-;3;-;-;23
"351120 Catiguá";3;-;-;-;-;-;3
"351130 Cedral";2;-;-;-;-;-;2
"351140 Cerqueira César";2;1;-;-;-;-;3
"351150 Cerquilho";1;-;-;2;-;1;4
"351160 Cesário Lange";1;-;-;-;-;-;1
"351170 Charqueada";2;-;-;-;-;-;2
"355720 Chavantes";-;-;-;-;-;-;-
"351190 Clementina";1;-;-;-;-;-;1
"351200 Colina";3;1;-;-;-;-;4
"351210 Colômbia";1;-;-;-;-;-;1
"351220 Conchal";2;-;-;1;-;-;3
"351230 Conchas";1;-;-;-;-;-;1
"351240 Cordeirópolis";2;-;-;1;-;-;3
"351250 Coroados";-;-;-;-;-;-;-
"351260 Coronel Macedo";1;-;-;-;-;-;1
"351270 Corumbataí";-;-;-;-;-;-;-
"351280 Cosmópolis";1;1;-;2;-;-;4
"351290 Cosmorama";1;-;-;-;-;-;1
"351300 Cotia";15;-;1;3;-;-;19
"351310 Cravinhos";-;-;-;-;-;-;-
"351320 Cristais Paulista";1;-;-;-;-;-;1
"351330 Cruzália";1;-;-;-;-;-;1
"351340 Cruzeiro";4;1;-;-;-;1;6
"351350 Cubatão";4;3;-;4;-;-;11
"351360 Cunha";2;-;-;-;-;-;2
"351370 Descalvado";3;-;-;-;-;-;3
"351380 Diadema";24;2;-;18;-;-;44
"351385 Dirce Reis";-;-;-;-;-;-;-
"351390 Divinolândia";2;-;-;-;-;-;2
"351400 Dobrada";-;-;-;-;-;-;-
"351410 Dois Córregos";1;1;-;1;-;-;3
"351420 Dolcinópolis";-;-;-;-;-;-;-
"351430 Dourado";2;-;-;-;-;1;3
"351440 Dracena";5;-;1;-;-;-;6
"351450 Duartina";4;1;-;-;-;-;5
"351460 Dumont";1;-;-;-;-;-;1
"351470 Echaporã";1;-;-;-;-;-;1
"351480 Eldorado";3;1;-;1;-;-;5
"351490 Elias Fausto";-;-;-;-;-;-;-
"351492 Elisiário";2;-;-;-;-;-;2
"351495 Embaúba";-;-;-;-;-;-;-
"351500 Embu das Artes";14;-;-;13;-;1;28
"351510 Embu-Guaçu";2;-;-;2;-;-;4
"351512 Emilianópolis";-;-;-;-;-;-;-
"351515 Engenheiro Coelho";2;-;-;-;-;-;2
"351518 Espírito Santo do Pinhal";1;-;-;-;-;-;1
"351519 Espírito Santo do Turvo";-;-;-;1;-;-;1
"355730 Estiva Gerbi";1;1;-;-;-;-;2
"351520 Estrela d'Oeste";-;-;-;1;-;-;1
"351530 Estrela do Norte";-;-;-;-;-;-;-
"351535 Euclides da Cunha Paulista";2;-;-;-;-;-;2
"351540 Fartura";1;-;-;-;-;-;1
"351560 Fernando Prestes";-;-;-;-;-;-;-
"351550 Fernandópolis";9;-;-;3;-;-;12
"351565 Fernão";-;-;-;-;-;-;-
"351570 Ferraz de Vasconcelos";9;3;-;5;-;-;17
"351580 Flora Rica";-;-;-;-;-;-;-
"351590 Floreal";1;-;-;-;-;-;1
"351600 Flórida Paulista";1;-;-;-;-;-;1
"351610 Florínia";1;-;-;1;-;-;2
"351620 Franca";21;2;-;4;-;1;28
"351630 Francisco Morato";2;2;-;3;-;-;7
"351640 Franco da Rocha";7;-;-;4;-;-;11
"351650 Gabriel Monteiro";-;-;-;-;-;-;-
"351660 Gália";-;-;-;-;-;-;-
"351670 Garça";6;-;-;2;-;1;9
"351680 Gastão Vidigal";-;-;-;-;-;-;-
"351685 Gavião Peixoto";-;-;-;-;-;-;-
"351690 General Salgado";2;1;-;-;-;-;3
"351700 Getulina";1;-;-;-;-;-;1
"351710 Glicério";-;-;-;-;-;-;-
"351720 Guaiçara";-;-;-;1;-;-;1
"351730 Guaimbê";-;-;-;1;-;-;1
"351740 Guaíra";3;-;-;1;-;-;4
"351750 Guapiaçu";4;-;-;-;-;-;4
"351760 Guapiara";3;-;-;1;-;-;4
"351770 Guará";1;-;-;-;-;-;1
"351780 Guaraçaí";-;-;-;-;-;-;-
"351790 Guaraci";1;-;-;-;-;-;1
"351800 Guarani d'Oeste";-;-;-;-;-;-;-
"351810 Guarantã";-;-;-;-;-;-;-
"351820 Guararapes";4;-;-;-;-;-;4
"351830 Guararema";2;-;-;-;-;-;2
"351840 Guaratinguetá";5;-;-;-;-;-;5
"351850 Guareí";-;-;-;-;-;-;-
"351860 Guariba";2;1;-;1;-;1;5
"351870 Guarujá";18;1;-;8;-;2;29
"351880 Guarulhos";75;2;4;44;-;-;125
"351885 Guatapará";-;-;-;1;-;1;2
"351890 Guzolândia";-;-;-;-;-;-;-
"351900 Herculândia";-;-;-;-;-;-;-
"351905 Holambra";-;-;-;-;-;-;-
"351907 Hortolândia";15;-;-;4;-;-;19
"351910 Iacanga";1;-;-;1;-;-;2
"351920 Iacri";-;-;-;-;-;-;-
"351925 Iaras";-;-;-;-;-;-;-
"351930 Ibaté";4;-;-;-;-;-;4
"351940 Ibirá";1;-;-;-;-;-;1
"351950 Ibirarema";-;-;-;-;-;-;-
"351960 Ibitinga";4;-;-;-;-;-;4
"351970 Ibiúna";10;-;-;1;-;1;12
"351980 Icém";-;-;-;1;-;-;1
"351990 Iepê";1;-;-;-;-;-;1
"352000 Igaraçu do Tietê";3;-;-;-;-;-;3
"352010 Igarapava";3;-;-;-;-;-;3
"352020 Igaratá";-;-;-;-;-;-;-
"352030 Iguape";2;-;-;-;-;-;2
"352042 Ilha Comprida";-;-;-;-;-;-;-
"352044 Ilha Solteira";9;-;-;2;-;-;11
"352040 Ilhabela";5;-;-;2;-;-;7
"352050 Indaiatuba";15;-;-;-;-;1;16
"352060 Indiana";1;-;-;-;-;-;1
"352070 Indiaporã";-;-;-;-;-;-;-
"352080 Inúbia Paulista";-;-;-;-;-;-;-
"352090 Ipaussu";1;-;-;1;-;-;2
"352100 Iperó";3;1;-;-;-;-;4
"352110 Ipeúna";-;-;-;-;-;-;-
"352115 Ipiguá";-;-;-;1;-;-;1
"352120 Iporanga";-;-;-;-;-;-;-
"352130 Ipuã";1;-;-;-;-;-;1
"352140 Iracemápolis";3;-;-;-;-;-;3
"352150 Irapuã";-;-;-;-;-;-;-
"352160 Irapuru";-;-;-;-;-;-;-
"352170 Itaberá";2;-;-;-;-;-;2
"352180 Itaí";2;-;-;-;-;-;2
"352190 Itajobi";2;-;-;-;-;-;2
"352200 Itaju";-;-;-;-;-;-;-
"352210 Itanhaém";11;-;-;4;-;1;16
"352215 Itaóca";-;-;-;-;-;-;-
"352220 Itapecerica da Serra";10;2;1;5;-;-;18
"352230 Itapetininga";24;1;-;2;-;-;27
"352240 Itapeva";6;-;-;-;-;-;6
"352250 Itapevi";11;1;-;7;-;-;19
"352260 Itapira";10;-;-;2;-;-;12
"352265 Itapirapuã Paulista";-;-;-;-;-;-;-
"352270 Itápolis";9;-;-;-;-;-;9
"352280 Itaporanga";1;-;-;-;-;-;1
"352290 Itapuí";1;-;-;-;-;-;1
"352300 Itapura";-;-;-;-;-;-;-
"352310 Itaquaquecetuba";16;3;-;13;-;-;32
"352320 Itararé";6;1;-;-;-;-;7
"352330 Itariri";-;-;-;-;-;-;-
"352340 Itatiba";5;-;-;-;-;-;5
"352350 Itatinga";1;-;-;-;-;-;1
"352360 Itirapina";3;-;-;-;-;-;3
"352370 Itirapuã";-;-;-;-;-;-;-
"352380 Itobi";-;-;-;-;-;-;-
"352390 Itu";8;-;-;2;-;2;12
"352400 Itupeva";3;-;-;1;-;-;4
"352410 Ituverava";2;1;-;-;-;-;3
"352420 Jaborandi";2;-;-;-;-;-;2
"352430 Jaboticabal";2;-;1;1;-;3;7
"352440 Jacareí";18;-;1;3;-;1;23
"352450 Jaci";1;-;-;-;-;-;1
"352460 Jacupiranga";2;-;-;1;-;-;3
"352470 Jaguariúna";2;-;-;-;-;-;2
"352480 Jales";4;-;-;1;-;-;5
"352490 Jambeiro";-;-;-;-;-;-;-
"352500 Jandira";5;-;-;2;-;-;7
"352510 Jardinópolis";7;-;-;-;-;-;7
"352520 Jarinu";2;-;-;-;-;-;2
"352530 Jaú";10;-;-;2;-;1;13
"352540 Jeriquara";-;-;-;-;-;-;-
"352550 Joanópolis";-;-;-;-;-;-;-
"352560 João Ramalho";-;-;-;-;-;-;-
"352570 José Bonifácio";3;1;-;-;-;-;4
"352580 Júlio Mesquita";-;-;-;1;-;-;1
"352585 Jumirim";-;-;-;-;-;-;-
"352590 Jundiaí";39;3;-;4;-;-;46
"352600 Junqueirópolis";5;-;-;-;-;-;5
"352610 Juquiá";1;-;-;1;-;-;2
"352620 Juquitiba";2;-;-;1;-;-;3
"352630 Lagoinha";2;-;-;-;-;-;2
"352640 Laranjal Paulista";2;-;-;-;-;-;2
"352650 Lavínia";-;-;-;-;-;-;-
"352660 Lavrinhas";-;1;-;-;-;-;1
"352670 Leme";7;1;-;1;-;-;9
"352680 Lençóis Paulista";5;-;-;-;-;2;7
"352690 Limeira";35;2;-;3;-;-;40
"352700 Lindóia";-;-;-;-;-;-;-
"352710 Lins";8;1;-;1;-;-;10
"352720 Lorena";1;-;1;-;-;-;2
"352725 Lourdes";2;-;-;-;-;-;2
"352730 Louveira";4;-;-;1;-;-;5
"352740 Lucélia";4;-;-;-;-;-;4
"352750 Lucianópolis";-;-;-;-;-;-;-
"352760 Luís Antônio";-;1;-;-;-;-;1
"352770 Luiziânia";-;-;-;-;-;-;-
"352780 Lupércio";-;-;-;1;-;-;1
"352790 Lutécia";-;-;-;-;-;-;-
"352800 Macatuba";1;-;-;-;-;-;1
"352810 Macaubal";2;-;-;-;-;-;2
"352820 Macedônia";-;-;-;-;-;-;-
"352830 Magda";-;-;-;-;-;-;-
"352840 Mairinque";10;-;-;2;-;-;12
"352850 Mairiporã";3;-;1;1;-;-;5
"352860 Manduri";3;-;-;-;-;-;3
"352870 Marabá Paulista";-;-;-;-;-;-;-
"352880 Maracaí";3;-;-;1;-;-;4
"352885 Marapoama";-;-;-;-;-;-;-
"352890 Mariápolis";2;-;-;-;-;-;2
"352900 Marília";35;1;1;2;-;-;39
"352910 Marinópolis";-;-;-;-;-;-;-
"352920 Martinópolis";3;-;-;1;-;-;4
"352930 Matão";3;1;-;2;-;-;6
"352940 Mauá";14;-;-;12;-;-;26
"352950 Mendonça";1;1;-;-;-;-;2
"352960 Meridiano";-;-;-;-;-;-;-
"352965 Mesópolis";1;-;-;-;-;-;1
"352970 Miguelópolis";2;-;-;-;-;-;2
"352980 Mineiros do Tietê";-;-;-;-;-;-;-
"353000 Mira Estrela";-;-;-;-;-;-;-
"352990 Miracatu";-;-;-;1;-;-;1
"353010 Mirandópolis";1;-;-;-;-;-;1
"353020 Mirante do Paranapanema";3;-;-;-;-;-;3
"353030 Mirassol";10;-;-;2;-;-;12
"353040 Mirassolândia";-;-;-;-;-;-;-
"353050 Mococa";3;1;-;1;-;-;5
"353060 Mogi das Cruzes";29;2;5;10;-;-;46
"353070 Mogi Guaçu";10;-;-;2;-;1;13
"353080 Mogi Mirim";10;-;-;-;-;-;10
"353090 Mombuca";-;-;-;-;-;-;-
"353100 Monções";-;-;-;-;-;-;-
"353110 Mongaguá";7;-;-;-;1;-;8
"353120 Monte Alegre do Sul";-;-;-;-;-;-;-
"353130 Monte Alto";7;-;-;-;-;-;7
"353140 Monte Aprazível";3;1;-;-;-;-;4
"353150 Monte Azul Paulista";2;-;-;2;-;-;4
"353160 Monte Castelo";-;-;-;-;-;-;-
"353180 Monte Mor";1;-;-;2;-;1;4
"353170 Monteiro Lobato";-;-;-;-;-;-;-
"353190 Morro Agudo";4;1;-;2;-;-;7
"353200 Morungaba";-;-;-;-;-;-;-
"353205 Motuca";-;-;-;-;-;-;-
"353210 Murutinga do Sul";-;-;-;-;-;-;-
"353215 Nantes";1;-;-;-;-;-;1
"353220 Narandiba";-;-;-;-;-;-;-
"353230 Natividade da Serra";-;-;-;-;-;-;-
"353240 Nazaré Paulista";1;-;-;-;-;-;1
"353250 Neves Paulista";1;-;-;-;-;-;1
"353260 Nhandeara";1;-;-;1;-;-;2
"353270 Nipoã";-;-;-;-;-;-;-
"353280 Nova Aliança";1;-;-;-;-;-;1
"353282 Nova Campina";-;-;-;-;-;-;-
"353284 Nova Canaã Paulista";1;-;-;-;-;-;1
"353286 Nova Castilho";-;-;-;-;-;-;-
"353290 Nova Europa";-;-;-;-;-;-;-
"353300 Nova Granada";-;-;-;-;-;-;-
"353310 Nova Guataporanga";-;-;-;-;-;-;-
"353320 Nova Independência";1;-;-;-;-;-;1
"353330 Nova Luzitânia";1;-;-;-;-;-;1
"353340 Nova Odessa";6;-;-;-;-;-;6
"353325 Novais";-;-;-;-;-;-;-
"353350 Novo Horizonte";3;-;-;1;-;-;4
"353360 Nuporanga";1;-;-;-;-;-;1
"353370 Ocauçu";1;-;-;-;-;-;1
"353380 Óleo";-;-;-;-;-;-;-
"353390 Olímpia";10;-;-;-;-;-;10
"353400 Onda Verde";-;-;-;-;-;-;-
"353410 Oriente";-;-;-;-;-;-;-
"353420 Orindiúva";-;-;-;-;-;-;-
"353430 Orlândia";2;-;-;-;-;-;2
"353440 Osasco";44;-;1;16;-;1;62
"353450 Oscar Bressane";-;-;-;-;-;-;-
"353460 Osvaldo Cruz";2;-;-;1;-;-;3
"353470 Ourinhos";9;-;-;1;-;-;10
"353480 Ouro Verde";1;-;-;-;-;-;1
"353475 Ouroeste";1;-;-;-;-;-;1
"353490 Pacaembu";1;-;-;-;-;-;1
"353500 Palestina";3;1;-;-;-;1;5
"353510 Palmares Paulista";3;-;-;-;-;-;3
"353520 Palmeira d'Oeste";3;-;-;-;-;-;3
"353530 Palmital";2;-;-;-;-;-;2
"353540 Panorama";1;-;-;-;-;-;1
"353550 Paraguaçu Paulista";5;-;-;-;-;-;5
"353560 Paraibuna";1;-;-;-;-;-;1
"353570 Paraíso";-;-;-;-;-;-;-
"353580 Paranapanema";1;-;-;1;-;-;2
"353590 Paranapuã";1;-;-;-;-;-;1
"353600 Parapuã";1;-;-;-;-;-;1
"353610 Pardinho";-;-;-;-;-;-;-
"353620 Pariquera-Açu";-;-;-;-;-;-;-
"353625 Parisi";-;-;-;-;-;-;-
"353630 Patrocínio Paulista";-;-;-;2;-;-;2
"353640 Paulicéia";1;-;-;-;-;-;1
"353650 Paulínia";6;-;1;1;-;2;10
"353657 Paulistânia";2;-;-;-;-;-;2
"353660 Paulo de Faria";1;-;-;-;-;-;1
"353670 Pederneiras";1;-;-;-;-;-;1
"353680 Pedra Bela";-;-;-;-;-;-;-
"353690 Pedranópolis";-;-;-;-;-;-;-
"353700 Pedregulho";-;-;-;-;-;-;-
"353710 Pedreira";2;-;-;-;-;-;2
"353715 Pedrinhas Paulista";-;-;-;-;-;-;-
"353720 Pedro de Toledo";-;-;-;1;-;-;1
"353730 Penápolis";4;-;1;1;-;2;8
"353740 Pereira Barreto";2;-;1;1;-;-;4
"353750 Pereiras";2;-;-;-;-;-;2
"353760 Peruíbe";4;-;-;2;-;-;6
"353770 Piacatu";-;-;-;1;-;-;1
"353780 Piedade";9;-;-;-;-;-;9
"353790 Pilar do Sul";6;-;-;-;-;-;6
"353800 Pindamonhangaba";9;1;-;-;-;-;10
"353810 Pindorama";2;-;-;-;-;-;2
"353820 Pinhalzinho";1;-;-;-;-;-;1
"353830 Piquerobi";-;-;-;-;-;-;-
"353850 Piquete";1;-;-;-;-;-;1
"353860 Piracaia";4;-;-;-;-;-;4
"353870 Piracicaba";29;3;-;9;-;-;41
"353880 Piraju";2;1;-;-;-;-;3
"353890 Pirajuí";-;-;-;-;-;1;1
"353900 Pirangi";4;-;-;1;-;-;5
"353910 Pirapora do Bom Jesus";-;-;-;-;-;-;-
"353920 Pirapozinho";3;-;-;2;-;-;5
"353930 Pirassununga";13;-;-;1;-;1;15
"353940 Piratininga";1;-;-;1;-;-;2
"353950 Pitangueiras";4;-;-;1;-;1;6
"353960 Planalto";-;1;-;-;-;-;1
"353970 Platina";1;-;-;-;-;-;1
"353980 Poá";7;-;-;1;-;-;8
"353990 Poloni";-;-;-;1;-;-;1
"354000 Pompéia";-;-;-;-;-;-;-
"354010 Pongaí";-;-;-;-;-;-;-
"354020 Pontal";5;-;-;1;-;-;6
"354025 Pontalinda";-;-;-;-;-;-;-
"354030 Pontes Gestal";-;-;-;-;-;-;-
"354040 Populina";-;-;-;-;-;-;-
"354050 Porangaba";-;-;-;-;-;-;-
"354060 Porto Feliz";5;-;-;-;-;-;5
"354070 Porto Ferreira";2;-;-;-;-;-;2
"354075 Potim";-;-;-;1;-;-;1
"354080 Potirendaba";4;-;-;-;-;-;4
"354085 Pracinha";-;-;-;-;-;-;-
"354090 Pradópolis";2;-;-;-;-;-;2
"354100 Praia Grande";25;-;-;10;-;-;35
"354105 Pratânia";-;-;-;-;-;-;-
"354110 Presidente Alves";-;-;-;-;-;-;-
"354120 Presidente Bernardes";1;-;-;-;-;-;1
"354130 Presidente Epitácio";5;1;-;4;-;-;10
"354140 Presidente Prudente";34;-;1;2;-;2;39
"354150 Presidente Venceslau";6;-;-;3;-;-;9
"354160 Promissão";4;-;-;1;-;-;5
"354165 Quadra";-;-;-;1;-;-;1
"354170 Quatá";1;-;-;-;-;-;1
"354180 Queiroz";-;-;-;-;-;-;-
"354190 Queluz";-;-;-;-;-;-;-
"354200 Quintana";1;-;-;-;-;-;1
"354210 Rafard";2;-;-;-;-;-;2
"354220 Rancharia";5;-;-;1;-;-;6
"354230 Redenção da Serra";1;-;-;-;-;-;1
"354240 Regente Feijó";3;-;-;2;-;-;5
"354250 Reginópolis";-;-;-;-;-;-;-
"354260 Registro";5;-;-;1;-;-;6
"354270 Restinga";-;-;-;-;-;-;-
"354280 Ribeira";-;-;-;-;-;-;-
"354290 Ribeirão Bonito";4;-;-;1;-;1;6
"354300 Ribeirão Branco";-;-;-;-;-;-;-
"354310 Ribeirão Corrente";-;-;-;-;-;-;-
"354320 Ribeirão do Sul";-;-;-;-;-;-;-
"354323 Ribeirão dos Índios";-;-;-;-;-;-;-
"354325 Ribeirão Grande";1;-;-;-;-;-;1
"354330 Ribeirão Pires";5;-;-;2;-;-;7
"354340 Ribeirão Preto";106;4;2;9;-;11;132
"354360 Rifaina";2;-;-;-;-;-;2
"354370 Rincão";2;-;-;-;-;-;2
"354380 Rinópolis";1;-;-;-;-;-;1
"354390 Rio Claro";15;1;-;2;-;-;18
"354400 Rio das Pedras";1;-;-;-;-;-;1
"354410 Rio Grande da Serra";2;-;-;1;-;-;3
"354420 Riolândia";-;-;-;-;-;-;-
"354350 Riversul";-;-;-;-;-;-;-
"354425 Rosana";-;-;-;-;-;-;-
"354430 Roseira";1;-;-;-;-;-;1
"354440 Rubiácea";-;-;-;-;-;-;-
"354450 Rubinéia";2;-;-;-;-;-;2
"354460 Sabino";-;-;-;-;-;-;-
"354470 Sagres";-;-;-;-;-;-;-
"354480 Sales";1;-;-;-;-;-;1
"354490 Sales Oliveira";3;-;-;-;-;-;3
"354500 Salesópolis";-;-;-;-;-;1;1
"354510 Salmourão";-;-;-;-;-;-;-
"354515 Saltinho";1;-;-;-;-;-;1
"354520 Salto";10;1;-;2;-;1;14
"354530 Salto de Pirapora";8;-;-;1;-;-;9
"354540 Salto Grande";-;-;-;-;-;-;-
"354550 Sandovalina";-;-;-;-;-;-;-
"354560 Santa Adélia";4;-;-;1;-;-;5
"354570 Santa Albertina";4;-;-;1;-;-;5
"354580 Santa Bárbara d'Oeste";16;-;-;-;-;4;20
"354600 Santa Branca";-;-;-;-;-;-;-
"354610 Santa Clara d'Oeste";1;-;-;-;-;-;1
"354620 Santa Cruz da Conceição";1;-;-;-;-;-;1
"354625 Santa Cruz da Esperança";-;-;-;-;-;-;-
"354630 Santa Cruz das Palmeiras";1;-;-;-;-;-;1
"354640 Santa Cruz do Rio Pardo";1;-;-;1;-;-;2
"354650 Santa Ernestina";1;-;-;1;-;-;2
"354660 Santa Fé do Sul";3;1;-;1;-;-;5
"354670 Santa Gertrudes";-;-;-;-;-;-;-
"354680 Santa Isabel";4;-;-;2;-;-;6
"354690 Santa Lúcia";-;-;-;-;-;-;-
"354700 Santa Maria da Serra";2;-;-;-;-;-;2
"354710 Santa Mercedes";-;-;-;-;-;-;-
"354740 Santa Rita d'Oeste";-;-;-;-;-;-;-
"354750 Santa Rita do Passa Quatro";1;-;-;1;-;-;2
"354760 Santa Rosa de Viterbo";2;1;-;-;-;-;3
"354765 Santa Salete";-;-;-;-;-;-;-
"354720 Santana da Ponte Pensa";-;-;-;-;-;-;-
"354730 Santana de Parnaíba";6;-;-;1;-;-;7
"354770 Santo Anastácio";1;-;-;-;-;2;3
"354780 Santo André";69;-;3;18;-;-;90
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-
"354800 Santo Antônio de Posse";4;-;-;-;-;-;4
"354805 Santo Antônio do Aracanguá";2;-;-;-;-;-;2
"354810 Santo Antônio do Jardim";-;-;-;-;-;-;-
"354820 Santo Antônio do Pinhal";-;-;-;-;-;-;-
"354830 Santo Expedito";1;-;-;-;-;-;1
"354840 Santópolis do Aguapeí";-;-;-;-;-;-;-
"354850 Santos";58;1;-;5;-;1;65
"354860 São Bento do Sapucaí";1;-;-;-;-;-;1
"354870 São Bernardo do Campo";52;3;-;15;-;1;71
"354880 São Caetano do Sul";18;-;-;-;-;-;18
"354890 São Carlos";24;1;-;1;-;4;30
"354900 São Francisco";-;-;-;-;-;-;-
"354910 São João da Boa Vista";16;-;-;-;-;1;17
"354920 São João das Duas Pontes";-;-;-;-;-;-;-
"354925 São João de Iracema";1;-;-;-;-;-;1
"354930 São João do Pau d'Alho";-;-;-;-;-;-;-
"354940 São Joaquim da Barra";3;-;-;1;-;-;4
"354950 São José da Bela Vista";1;-;-;-;-;-;1
"354960 São José do Barreiro";-;-;-;-;-;-;-
"354970 São José do Rio Pardo";4;-;-;1;-;-;5
"354980 São José do Rio Preto";58;1;-;8;-;1;68
"354990 São José dos Campos";40;-;-;5;-;2;47
"354995 São Lourenço da Serra";-;-;-;-;-;-;-
"355000 São Luís do Paraitinga";2;-;-;-;-;-;2
"355010 São Manuel";4;1;-;-;-;-;5
"355020 São Miguel Arcanjo";5;-;-;1;-;-;6
"355030 São Paulo";963;65;40;301;-;13;1382
"355040 São Pedro";7;1;-;1;-;-;9
"355050 São Pedro do Turvo";1;-;-;-;-;-;1
"355060 São Roque";5;-;-;2;-;4;11
"355070 São Sebastião";10;-;-;1;-;-;11
"355080 São Sebastião da Grama";-;-;-;-;-;-;-
"355090 São Simão";4;-;-;-;-;-;4
"355100 São Vicente";29;2;1;4;-;1;37
"355110 Sarapuí";1;-;-;-;-;-;1
"355120 Sarutaiá";-;-;-;-;-;-;-
"355130 Sebastianópolis do Sul";1;-;-;-;-;-;1
"355140 Serra Azul";2;-;-;-;-;-;2
"355160 Serra Negra";4;-;-;-;-;-;4
"355150 Serrana";3;-;-;-;-;-;3
"355170 Sertãozinho";8;1;-;3;-;-;12
"355180 Sete Barras";1;-;-;1;-;-;2
"355190 Severínia";-;-;-;1;-;-;1
"355200 Silveiras";-;-;-;-;-;-;-
"355210 Socorro";3;-;-;-;-;-;3
"355220 Sorocaba";70;1;-;9;-;1;81
"355230 Sud Mennucci";3;-;-;1;-;-;4
"355240 Sumaré";22;2;-;9;-;-;33
"355255 Suzanápolis";-;-;-;-;-;-;-
"355250 Suzano";8;2;1;11;-;1;23
"355260 Tabapuã";6;-;-;-;-;-;6
"355270 Tabatinga";3;-;-;1;-;-;4
"355280 Taboão da Serra";15;2;-;12;-;1;30
"355290 Taciba";-;-;-;-;-;-;-
"355300 Taguaí";-;-;-;-;-;1;1
"355310 Taiaçu";-;-;-;-;-;-;-
"355320 Taiúva";-;-;-;-;-;-;-
"355330 Tambaú";3;-;-;-;-;-;3
"355340 Tanabi";9;1;-;-;-;-;10
"355350 Tapiraí";1;-;-;-;-;-;1
"355360 Tapiratiba";-;-;-;-;-;-;-
"355365 Taquaral";-;-;-;-;-;-;-
"355370 Taquaritinga";2;1;1;-;-;-;4
"355380 Taquarituba";4;-;-;1;-;-;5
"355385 Taquarivaí";1;-;-;-;-;-;1
