 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2014
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"330095 Comendador Levy Gasparian";1;-;-;-;-;-;1
"330140 Conceição de Macabu";4;-;-;3;-;-;7
"330150 Cordeiro";3;1;-;1;-;1;6
"330160 Duas Barras";1;-;-;-;-;-;1
"330170 Duque de Caxias";74;17;-;57;-;1;149
"330180 Engenheiro Paulo de Frontin";3;-;-;-;-;-;3
"330185 Guapimirim";6;3;-;2;-;-;11
"330187 Iguaba Grande";1;-;-;2;-;-;3
"330190 Itaboraí";14;2;-;18;-;-;34
"330200 Itaguaí";5;1;-;6;-;-;12
"330205 Italva";5;-;-;-;-;-;5
"330210 Itaocara";5;-;-;-;-;-;5
"330220 Itaperuna";16;1;-;5;-;1;23
"330225 Itatiaia";3;2;-;3;-;-;8
"330227 Japeri";4;3;-;7;1;-;15
"330230 Laje do Muriaé";1;-;-;1;-;-;2
"330240 Macaé";23;7;-;21;-;1;52
"330245 Macuco";1;-;-;-;-;-;1
"330250 Magé";15;6;-;19;-;-;40
"330260 Mangaratiba";5;-;-;5;-;-;10
"330270 Maricá";13;1;-;9;-;-;23
"330280 Mendes";1;1;-;2;-;-;4
"330285 Mesquita";14;6;-;10;-;-;30
"330290 Miguel Pereira";1;-;-;-;-;-;1
"330300 Miracema";5;-;-;-;-;-;5
"330310 Natividade";1;-;-;1;-;-;2
"330320 Nilópolis";16;3;-;10;-;-;29
"330330 Niterói";76;4;-;19;-;4;103
"330340 Nova Friburgo";45;3;-;2;-;-;50
"330350 Nova Iguaçu";53;20;-;47;-;2;122
"330360 Paracambi";4;3;-;1;-;-;8
"330370 Paraíba do Sul";-;1;-;2;-;-;3
"330380 Paraty";5;-;-;5;-;-;10
"330385 Paty do Alferes";3;1;-;1;-;-;5
"330390 Petrópolis";52;4;-;10;-;-;66
"330395 Pinheiral";1;-;-;1;-;-;2
"330400 Piraí";1;-;-;-;-;-;1
"330410 Porciúncula";2;-;-;-;-;-;2
"330411 Porto Real";1;-;-;-;-;-;1
"330412 Quatis";2;1;-;1;-;-;4
"330414 Queimados";6;4;-;7;-;-;17
"330415 Quissamã";3;1;-;2;-;-;6
"330420 Resende";16;3;-;2;-;-;21
"330430 Rio Bonito";6;3;-;1;-;2;12
"330440 Rio Claro";-;1;-;1;-;-;2
"330450 Rio das Flores";-;-;-;-;-;-;-
"330452 Rio das Ostras";10;1;-;8;-;-;19
"330455 Rio de Janeiro";794;120;2;353;-;11;1280
"330460 Santa Maria Madalena";1;-;-;1;-;-;2
"330470 Santo Antônio de Pádua";8;-;-;1;-;-;9
"330480 São Fidélis";3;-;-;-;-;-;3
"330475 São Francisco de Itabapoana";4;-;-;5;-;-;9
"330490 São Gonçalo";95;25;2;57;-;-;179
"330500 São João da Barra";4;1;-;2;-;-;7
"330510 São João de Meriti";45;7;-;16;-;1;69
"330513 São José de Ubá";1;-;-;-;-;-;1
"330515 São José do Vale do Rio Preto";6;-;-;1;-;-;7
"330520 São Pedro da Aldeia";6;-;-;4;-;-;10
"330530 São Sebastião do Alto";-;-;-;-;-;-;-
"330540 Sapucaia";2;-;-;2;-;-;4
"330550 Saquarema";7;-;-;6;-;-;13
"330555 Seropédica";11;1;-;6;-;-;18
"330560 Silva Jardim";3;-;-;2;-;-;5
"330570 Sumidouro";1;-;-;-;-;1;2
"330575 Tanguá";2;-;-;2;-;-;4
"330580 Teresópolis";26;2;-;12;-;-;40
"330590 Trajano de Moraes";4;-;-;1;-;1;6
"330600 Três Rios";18;4;-;3;-;-;25
"330610 Valença";5;2;-;-;-;-;7
"330615 Varre-Sai";-;-;-;-;-;-;-
"330620 Vassouras";3;4;-;-;-;-;7
"330630 Volta Redonda";16;1;-;6;-;1;24
"330000 Município ignorado - RJ";5;7;1;19;-;30;62
"350010 Adamantina";6;-;-;-;-;-;6
"350020 Adolfo";-;-;-;-;-;-;-
"350030 Aguaí";5;-;-;-;-;-;5
"350040 Águas da Prata";2;-;-;-;-;-;2
"350050 Águas de Lindóia";1;-;-;-;-;-;1
"350055 Águas de Santa Bárbara";-;-;-;-;-;-;-
"350060 Águas de São Pedro";-;-;-;-;-;-;-
"350070 Agudos";5;-;-;-;-;-;5
"350075 Alambari";-;-;-;-;-;-;-
"350080 Alfredo Marcondes";-;-;-;-;-;-;-
"350090 Altair";-;-;-;1;-;-;1
"350100 Altinópolis";6;-;-;-;-;-;6
"350110 Alto Alegre";-;-;-;-;-;-;-
"350115 Alumínio";1;-;-;1;-;-;2
"350120 Álvares Florence";1;-;-;-;-;-;1
"350130 Álvares Machado";7;-;1;2;-;-;10
"350140 Álvaro de Carvalho";-;-;-;-;-;-;-
"350150 Alvinlândia";-;-;-;-;-;-;-
"350160 Americana";24;2;-;1;-;-;27
"350170 Américo Brasiliense";4;-;-;1;-;-;5
"350180 Américo de Campos";1;-;-;-;-;-;1
"350190 Amparo";8;-;-;-;-;-;8
"350200 Analândia";-;-;-;-;-;-;-
"350210 Andradina";3;-;-;3;-;-;6
"350220 Angatuba";1;-;-;-;-;-;1
"350230 Anhembi";1;-;-;-;-;-;1
"350240 Anhumas";-;-;-;-;-;-;-
"350250 Aparecida";-;-;-;-;-;-;-
"350260 Aparecida d'Oeste";-;-;-;-;-;-;-
"350270 Apiaí";-;-;-;1;-;-;1
"350275 Araçariguama";2;-;-;-;-;-;2
"350280 Araçatuba";17;2;-;5;-;4;28
"350290 Araçoiaba da Serra";5;-;-;1;-;-;6
"350300 Aramina";-;-;-;-;-;-;-
"350310 Arandu";-;-;-;-;-;-;-
"350315 Arapeí";-;-;-;-;-;-;-
"350320 Araraquara";17;1;1;3;-;-;22
"350330 Araras";8;-;-;-;-;-;8
"350335 Arco-Íris";-;-;-;-;-;-;-
"350340 Arealva";1;-;-;-;-;-;1
"350350 Areias";1;1;-;-;-;-;2
"350360 Areiópolis";-;-;-;-;-;-;-
"350370 Ariranha";-;-;-;-;-;-;-
"350380 Artur Nogueira";5;-;-;1;-;-;6
"350390 Arujá";1;-;-;-;-;-;1
"350395 Aspásia";-;-;-;-;-;-;-
"350400 Assis";9;-;-;-;-;1;10
"350410 Atibaia";13;-;1;1;-;3;18
"350420 Auriflama";2;-;-;1;-;-;3
"350430 Avaí";-;-;-;-;-;-;-
"350440 Avanhandava";-;-;-;-;-;-;-
"350450 Avaré";10;1;-;-;-;-;11
"350460 Bady Bassitt";1;-;-;-;-;-;1
"350470 Balbinos";-;-;-;-;-;-;-
"350480 Bálsamo";3;-;-;-;-;-;3
"350490 Bananal";-;-;-;-;-;-;-
"350500 Barão de Antonina";1;-;-;-;-;-;1
"350510 Barbosa";-;-;-;1;-;-;1
"350520 Bariri";1;-;-;-;-;-;1
"350530 Barra Bonita";1;-;-;1;-;-;2
"350535 Barra do Chapéu";-;-;-;-;-;-;-
"350540 Barra do Turvo";1;-;-;-;-;-;1
"350550 Barretos";9;2;-;5;-;-;16
"350560 Barrinha";3;1;-;3;-;-;7
"350570 Barueri";19;1;-;5;-;-;25
"350580 Bastos";4;-;1;-;-;-;5
"350590 Batatais";3;-;-;1;-;-;4
"350600 Bauru";38;2;1;3;-;-;44
"350610 Bebedouro";8;-;-;-;-;-;8
"350620 Bento de Abreu";-;-;-;-;-;-;-
"350630 Bernardino de Campos";-;-;-;-;-;1;1
"350635 Bertioga";-;-;-;1;-;-;1
"350640 Bilac";1;-;-;1;-;-;2
"350650 Birigui";6;1;-;1;-;-;8
"350660 Biritiba-Mirim";3;-;-;2;-;-;5
"350670 Boa Esperança do Sul";1;-;-;-;-;-;1
"350680 Bocaina";-;-;-;-;-;-;-
"350690 Bofete";2;-;-;-;-;-;2
"350700 Boituva";6;-;-;1;-;1;8
"350710 Bom Jesus dos Perdões";2;-;-;-;-;-;2
"350715 Bom Sucesso de Itararé";1;-;-;-;-;-;1
"350720 Borá";-;-;-;-;-;-;-
"350730 Boracéia";-;-;-;-;-;1;1
"350740 Borborema";11;-;1;3;-;-;15
"350745 Borebi";-;-;-;-;-;-;-
"350750 Botucatu";11;-;-;-;-;-;11
"350760 Bragança Paulista";20;-;-;1;-;-;21
"350770 Braúna";1;-;-;1;-;-;2
"350775 Brejo Alegre";-;-;-;-;-;-;-
"350780 Brodowski";2;-;-;-;-;-;2
"350790 Brotas";3;-;-;1;-;-;4
"350800 Buri";2;-;-;-;-;-;2
"350810 Buritama";-;-;-;-;-;-;-
"350820 Buritizal";1;-;-;-;-;-;1
"350830 Cabrália Paulista";2;-;-;-;-;-;2
"350840 Cabreúva";-;-;-;-;-;-;-
"350850 Caçapava";4;-;-;-;-;1;5
"350860 Cachoeira Paulista";2;-;-;2;-;-;4
"350870 Caconde";2;-;-;-;-;-;2
"350880 Cafelândia";-;-;-;-;-;-;-
"350890 Caiabu";-;-;-;-;-;-;-
"350900 Caieiras";2;-;-;2;-;-;4
"350910 Caiuá";-;-;-;-;-;-;-
"350920 Cajamar";6;-;-;-;-;-;6
"350925 Cajati";4;-;-;-;-;-;4
"350930 Cajobi";-;-;-;-;-;-;-
"350940 Cajuru";-;-;-;1;-;-;1
"350945 Campina do Monte Alegre";2;-;-;-;-;-;2
"350950 Campinas";88;9;1;11;-;3;112
"350960 Campo Limpo Paulista";7;-;-;-;-;-;7
"350970 Campos do Jordão";3;-;-;-;-;-;3
"350980 Campos Novos Paulista";-;1;-;-;-;-;1
"350990 Cananéia";-;-;-;-;-;-;-
"350995 Canas";1;-;-;-;-;-;1
"351000 Cândido Mota";2;-;-;-;-;-;2
"351010 Cândido Rodrigues";-;-;-;-;-;-;-
"351015 Canitar";1;-;-;-;-;-;1
"351020 Capão Bonito";5;-;1;-;-;3;9
"351030 Capela do Alto";3;-;-;-;-;-;3
"351040 Capivari";5;1;-;-;-;-;6
"351050 Caraguatatuba";7;-;-;3;-;-;10
"351060 Carapicuíba";19;1;-;12;-;2;34
"351070 Cardoso";1;-;-;1;-;-;2
"351080 Casa Branca";3;-;-;-;-;1;4
"351090 Cássia dos Coqueiros";-;-;-;-;-;-;-
"351100 Castilho";1;-;-;-;-;-;1
"351110 Catanduva";17;1;-;1;-;2;21
"351120 Catiguá";4;-;-;-;-;-;4
"351130 Cedral";1;-;-;-;-;-;1
"351140 Cerqueira César";2;-;-;-;-;1;3
"351150 Cerquilho";2;1;-;-;-;-;3
"351160 Cesário Lange";4;-;-;-;-;-;4
"351170 Charqueada";2;-;-;-;-;-;2
"355720 Chavantes";1;-;-;-;-;-;1
"351190 Clementina";-;-;-;-;-;-;-
"351200 Colina";1;-;-;-;-;-;1
"351210 Colômbia";1;-;-;-;-;-;1
"351220 Conchal";1;-;-;1;-;-;2
"351230 Conchas";3;-;-;2;-;-;5
"351240 Cordeirópolis";-;-;-;-;-;-;-
"351250 Coroados";-;-;-;-;-;-;-
"351260 Coronel Macedo";3;-;-;-;-;-;3
"351270 Corumbataí";-;-;-;-;-;-;-
"351280 Cosmópolis";7;-;-;-;-;-;7
"351290 Cosmorama";-;-;-;-;-;-;-
"351300 Cotia";16;-;1;5;-;-;22
"351310 Cravinhos";2;1;-;-;-;-;3
"351320 Cristais Paulista";1;-;-;-;-;1;2
"351330 Cruzália";-;-;-;-;-;-;-
"351340 Cruzeiro";4;1;-;1;-;-;6
"351350 Cubatão";8;-;-;-;-;-;8
"351360 Cunha";2;-;-;-;-;-;2
"351370 Descalvado";3;-;-;2;-;-;5
"351380 Diadema";26;2;-;14;-;1;43
"351385 Dirce Reis";-;-;-;-;-;1;1
"351390 Divinolândia";2;-;-;-;-;-;2
"351400 Dobrada";1;-;-;-;-;-;1
"351410 Dois Córregos";5;-;-;2;-;-;7
"351420 Dolcinópolis";-;-;-;-;-;-;-
"351430 Dourado";2;-;-;-;-;-;2
"351440 Dracena";4;-;-;-;-;-;4
"351450 Duartina";2;-;-;-;-;-;2
"351460 Dumont";-;-;-;-;-;-;-
"351470 Echaporã";-;-;-;-;-;-;-
"351480 Eldorado";-;-;-;-;-;-;-
"351490 Elias Fausto";2;-;-;-;-;-;2
"351492 Elisiário";-;-;-;-;-;-;-
"351495 Embaúba";-;-;-;-;-;-;-
"351500 Embu das Artes";13;1;-;15;-;-;29
"351510 Embu-Guaçu";5;-;-;-;-;-;5
"351512 Emilianópolis";-;-;-;-;-;-;-
"351515 Engenheiro Coelho";-;-;-;1;-;-;1
"351518 Espírito Santo do Pinhal";3;-;-;-;-;-;3
"351519 Espírito Santo do Turvo";1;-;-;-;-;-;1
"355730 Estiva Gerbi";-;-;-;-;-;-;-
"351520 Estrela d'Oeste";1;-;-;-;-;-;1
"351530 Estrela do Norte";-;-;-;-;-;-;-
"351535 Euclides da Cunha Paulista";-;-;-;-;-;-;-
"351540 Fartura";2;-;-;-;-;1;3
"351560 Fernando Prestes";-;-;-;-;-;-;-
"351550 Fernandópolis";11;1;-;1;-;-;13
"351565 Fernão";-;-;-;-;-;-;-
"351570 Ferraz de Vasconcelos";9;-;1;1;-;-;11
"351580 Flora Rica";-;-;-;-;-;-;-
"351590 Floreal";-;-;-;-;-;-;-
"351600 Flórida Paulista";1;-;-;1;-;-;2
"351610 Florínia";-;-;-;-;-;-;-
"351620 Franca";36;1;-;6;-;3;46
"351630 Francisco Morato";10;-;-;7;-;1;18
"351640 Franco da Rocha";5;1;-;4;-;-;10
"351650 Gabriel Monteiro";-;-;-;-;-;-;-
"351660 Gália";-;-;1;1;-;-;2
"351670 Garça";6;-;-;-;-;-;6
"351680 Gastão Vidigal";-;-;-;-;-;-;-
"351685 Gavião Peixoto";-;-;-;-;-;-;-
"351690 General Salgado";7;-;-;-;-;-;7
"351700 Getulina";1;-;-;-;-;-;1
"351710 Glicério";-;-;-;-;-;4;4
"351720 Guaiçara";1;-;-;1;-;-;2
"351730 Guaimbê";1;-;1;-;-;-;2
"351740 Guaíra";3;-;-;-;-;-;3
"351750 Guapiaçu";2;-;-;1;-;-;3
"351760 Guapiara";4;-;-;-;-;-;4
"351770 Guará";1;-;-;-;-;-;1
"351780 Guaraçaí";2;-;-;-;-;-;2
"351790 Guaraci";2;-;-;-;-;-;2
"351800 Guarani d'Oeste";-;-;-;-;-;-;-
"351810 Guarantã";-;-;-;1;-;-;1
"351820 Guararapes";3;-;-;-;-;-;3
"351830 Guararema";4;-;-;-;-;-;4
"351840 Guaratinguetá";7;-;-;4;-;-;11
"351850 Guareí";-;-;-;-;-;-;-
"351860 Guariba";3;-;-;-;-;-;3
"351870 Guarujá";20;1;-;8;-;-;29
"351880 Guarulhos";100;8;2;56;1;2;169
"351885 Guatapará";1;-;-;1;-;-;2
"351890 Guzolândia";-;-;-;-;-;-;-
"351900 Herculândia";1;-;-;1;-;-;2
"351905 Holambra";-;-;-;-;-;-;-
"351907 Hortolândia";16;1;-;4;-;1;22
"351910 Iacanga";-;1;1;2;-;-;4
"351920 Iacri";1;-;-;-;-;-;1
"351925 Iaras";-;-;-;-;-;-;-
"351930 Ibaté";3;-;-;-;-;-;3
"351940 Ibirá";2;-;-;-;-;-;2
"351950 Ibirarema";1;-;-;-;-;-;1
"351960 Ibitinga";10;1;-;-;-;-;11
"351970 Ibiúna";9;-;-;1;-;1;11
"351980 Icém";1;-;-;-;-;-;1
"351990 Iepê";2;-;-;1;-;-;3
"352000 Igaraçu do Tietê";3;-;-;1;-;-;4
"352010 Igarapava";1;-;-;1;-;-;2
"352020 Igaratá";1;-;-;-;-;-;1
"352030 Iguape";1;-;-;-;-;-;1
"352042 Ilha Comprida";1;-;-;-;-;-;1
"352044 Ilha Solteira";5;-;-;2;-;-;7
"352040 Ilhabela";5;-;-;1;-;-;6
"352050 Indaiatuba";13;-;-;-;-;-;13
"352060 Indiana";2;-;-;-;-;-;2
"352070 Indiaporã";2;-;-;-;-;-;2
"352080 Inúbia Paulista";-;-;-;-;-;-;-
"352090 Ipaussu";4;-;-;-;-;-;4
"352100 Iperó";1;-;-;-;-;-;1
"352110 Ipeúna";-;-;-;-;-;-;-
"352115 Ipiguá";-;-;-;-;-;-;-
"352120 Iporanga";1;-;-;-;-;-;1
"352130 Ipuã";1;-;-;1;-;-;2
"352140 Iracemápolis";-;-;-;-;-;-;-
"352150 Irapuã";1;-;-;-;-;-;1
"352160 Irapuru";1;-;-;-;-;-;1
"352170 Itaberá";1;-;-;1;-;-;2
"352180 Itaí";3;-;-;-;-;-;3
"352190 Itajobi";2;-;-;-;-;-;2
"352200 Itaju";-;-;-;-;-;-;-
"352210 Itanhaém";6;1;1;4;-;-;12
"352215 Itaóca";4;-;-;9;-;-;13
"352220 Itapecerica da Serra";14;1;-;4;-;-;19
"352230 Itapetininga";29;-;-;3;-;1;33
"352240 Itapeva";10;-;-;-;-;-;10
"352250 Itapevi";11;1;-;8;-;1;21
"352260 Itapira";15;-;-;-;-;-;15
"352265 Itapirapuã Paulista";-;-;-;-;-;-;-
"352270 Itápolis";7;-;-;1;-;-;8
"352280 Itaporanga";1;-;-;-;-;-;1
"352290 Itapuí";1;-;-;1;-;-;2
"352300 Itapura";-;-;-;-;-;-;-
"352310 Itaquaquecetuba";10;1;1;8;-;1;21
"352320 Itararé";3;-;-;-;-;-;3
"352330 Itariri";-;-;-;1;-;-;1
"352340 Itatiba";10;-;-;1;-;1;12
"352350 Itatinga";2;-;-;-;-;-;2
"352360 Itirapina";1;-;-;-;-;-;1
"352370 Itirapuã";2;-;-;-;-;-;2
"352380 Itobi";1;-;-;-;-;-;1
"352390 Itu";13;1;-;4;-;-;18
"352400 Itupeva";1;-;-;1;-;-;2
"352410 Ituverava";1;1;-;-;-;-;2
"352420 Jaborandi";-;-;-;-;-;-;-
"352430 Jaboticabal";5;-;-;-;-;3;8
"352440 Jacareí";19;-;-;4;-;3;26
"352450 Jaci";1;-;-;-;-;-;1
"352460 Jacupiranga";2;-;-;1;-;-;3
"352470 Jaguariúna";4;-;-;1;-;-;5
"352480 Jales";5;-;-;2;-;1;8
"352490 Jambeiro";-;-;-;-;-;1;1
"352500 Jandira";9;-;1;2;-;-;12
"352510 Jardinópolis";-;-;-;2;-;-;2
"352520 Jarinu";3;-;1;1;-;-;5
"352530 Jaú";12;-;-;-;-;1;13
"352540 Jeriquara";-;-;-;-;-;-;-
"352550 Joanópolis";-;-;-;-;-;-;-
"352560 João Ramalho";-;-;-;-;-;-;-
"352570 José Bonifácio";3;-;-;-;-;-;3
"352580 Júlio Mesquita";-;-;-;1;-;-;1
"352585 Jumirim";-;-;-;-;-;-;-
"352590 Jundiaí";37;1;-;1;-;-;39
"352600 Junqueirópolis";2;-;-;1;-;1;4
"352610 Juquiá";3;-;-;-;-;-;3
"352620 Juquitiba";-;-;-;1;-;-;1
"352630 Lagoinha";-;-;-;-;-;-;-
"352640 Laranjal Paulista";5;-;-;-;-;-;5
"352650 Lavínia";-;-;-;1;-;-;1
"352660 Lavrinhas";1;-;-;-;-;-;1
"352670 Leme";5;1;-;2;-;-;8
"352680 Lençóis Paulista";3;-;-;3;-;-;6
"352690 Limeira";31;1;-;4;-;-;36
"352700 Lindóia";-;-;-;-;-;-;-
"352710 Lins";3;-;-;-;-;-;3
"352720 Lorena";10;-;-;1;-;-;11
"352725 Lourdes";-;-;-;1;-;-;1
"352730 Louveira";3;-;-;1;-;-;4
"352740 Lucélia";2;-;-;-;-;-;2
"352750 Lucianópolis";-;-;-;-;-;-;-
"352760 Luís Antônio";-;-;-;1;-;-;1
"352770 Luiziânia";1;-;-;1;-;1;3
"352780 Lupércio";2;-;-;-;-;-;2
"352790 Lutécia";2;-;-;-;-;-;2
"352800 Macatuba";-;-;-;-;-;-;-
"352810 Macaubal";1;-;-;-;-;-;1
"352820 Macedônia";-;-;-;-;-;-;-
"352830 Magda";4;-;-;-;-;-;4
"352840 Mairinque";5;-;-;1;-;-;6
"352850 Mairiporã";9;-;-;3;-;-;12
"352860 Manduri";1;1;-;-;-;-;2
"352870 Marabá Paulista";-;-;-;-;-;-;-
"352880 Maracaí";1;-;-;-;-;-;1
"352885 Marapoama";-;-;-;-;-;-;-
"352890 Mariápolis";1;-;-;-;-;-;1
"352900 Marília";39;1;2;4;-;-;46
"352910 Marinópolis";-;-;-;-;-;-;-
"352920 Martinópolis";6;-;-;1;-;-;7
"352930 Matão";6;-;-;1;-;1;8
"352940 Mauá";16;4;-;5;-;1;26
"352950 Mendonça";1;-;-;-;-;-;1
"352960 Meridiano";1;-;-;-;-;-;1
"352965 Mesópolis";-;-;-;-;-;-;-
"352970 Miguelópolis";1;-;-;1;-;-;2
"352980 Mineiros do Tietê";2;-;-;-;-;-;2
"353000 Mira Estrela";-;-;-;-;-;-;-
"352990 Miracatu";2;-;-;2;-;-;4
"353010 Mirandópolis";4;-;1;-;-;-;5
"353020 Mirante do Paranapanema";3;-;-;2;-;-;5
"353030 Mirassol";9;1;-;-;-;-;10
"353040 Mirassolândia";3;-;-;-;-;-;3
"353050 Mococa";7;-;-;2;-;3;12
"353060 Mogi das Cruzes";31;-;2;8;-;1;42
"353070 Mogi Guaçu";18;-;-;1;-;2;21
"353080 Mogi Mirim";5;1;-;-;-;-;6
"353090 Mombuca";-;-;-;-;-;-;-
"353100 Monções";1;-;-;-;-;-;1
"353110 Mongaguá";7;1;-;3;-;-;11
"353120 Monte Alegre do Sul";-;-;-;-;-;-;-
"353130 Monte Alto";14;-;-;-;-;2;16
"353140 Monte Aprazível";2;-;-;-;-;-;2
"353150 Monte Azul Paulista";1;1;-;-;-;1;3
"353160 Monte Castelo";-;-;-;-;-;-;-
"353180 Monte Mor";4;-;-;-;-;-;4
"353170 Monteiro Lobato";1;-;-;-;-;1;2
"353190 Morro Agudo";1;-;-;1;-;-;2
"353200 Morungaba";-;-;-;-;-;-;-
"353205 Motuca";-;-;-;1;-;-;1
"353210 Murutinga do Sul";1;-;-;-;-;-;1
"353215 Nantes";-;-;-;-;-;-;-
"353220 Narandiba";1;1;-;-;-;-;2
"353230 Natividade da Serra";1;-;-;-;-;-;1
"353240 Nazaré Paulista";-;-;-;1;-;1;2
"353250 Neves Paulista";2;-;-;1;-;-;3
"353260 Nhandeara";1;-;-;-;-;-;1
"353270 Nipoã";-;-;-;-;-;-;-
"353280 Nova Aliança";1;-;-;-;-;-;1
"353282 Nova Campina";-;-;-;-;-;-;-
"353284 Nova Canaã Paulista";-;-;-;-;-;-;-
"353286 Nova Castilho";-;-;-;-;-;-;-
"353290 Nova Europa";-;-;-;-;-;-;-
"353300 Nova Granada";3;-;-;-;-;-;3
"353310 Nova Guataporanga";1;-;-;-;-;-;1
"353320 Nova Independência";-;-;-;-;-;-;-
"353330 Nova Luzitânia";1;-;-;1;-;-;2
"353340 Nova Odessa";1;-;-;1;-;-;2
"353325 Novais";-;-;-;-;-;-;-
"353350 Novo Horizonte";4;-;-;-;-;-;4
"353360 Nuporanga";-;-;-;-;-;-;-
"353370 Ocauçu";-;-;-;-;-;-;-
"353380 Óleo";-;-;-;-;-;-;-
"353390 Olímpia";6;1;-;-;-;-;7
"353400 Onda Verde";1;-;-;-;-;-;1
"353410 Oriente";1;-;-;-;-;-;1
"353420 Orindiúva";-;-;-;-;-;-;-
"353430 Orlândia";2;2;-;-;-;-;4
"353440 Osasco";62;8;1;18;-;1;90
"353450 Oscar Bressane";-;-;-;-;-;-;-
"353460 Osvaldo Cruz";6;-;-;-;-;-;6
"353470 Ourinhos";13;-;-;1;-;-;14
"353480 Ouro Verde";-;-;-;1;-;-;1
"353475 Ouroeste";1;-;-;-;-;-;1
"353490 Pacaembu";3;-;-;-;-;-;3
"353500 Palestina";-;-;-;-;-;-;-
"353510 Palmares Paulista";-;-;-;-;-;-;-
"353520 Palmeira d'Oeste";1;1;-;-;-;-;2
"353530 Palmital";2;-;-;2;-;-;4
"353540 Panorama";3;-;-;-;-;-;3
"353550 Paraguaçu Paulista";6;-;-;1;-;-;7
"353560 Paraibuna";-;-;-;-;-;-;-
"353570 Paraíso";-;-;-;-;-;-;-
"353580 Paranapanema";-;-;-;-;-;-;-
"353590 Paranapuã";-;-;-;-;-;-;-
"353600 Parapuã";-;-;-;-;-;1;1
"353610 Pardinho";-;-;-;-;-;-;-
"353620 Pariquera-Açu";-;-;-;1;-;-;1
"353625 Parisi";-;-;-;-;-;-;-
"353630 Patrocínio Paulista";-;-;-;-;-;-;-
"353640 Paulicéia";-;-;-;1;-;-;1
"353650 Paulínia";2;-;-;3;-;2;7
"353657 Paulistânia";-;-;-;-;-;-;-
"353660 Paulo de Faria";-;-;-;-;-;-;-
"353670 Pederneiras";3;-;-;-;-;-;3
"353680 Pedra Bela";-;-;-;-;-;-;-
"353690 Pedranópolis";1;-;-;-;-;-;1
"353700 Pedregulho";2;1;-;-;-;-;3
"353710 Pedreira";3;-;-;-;-;-;3
"353715 Pedrinhas Paulista";-;-;-;1;-;-;1
"353720 Pedro de Toledo";-;-;-;1;-;-;1
"353730 Penápolis";5;-;-;-;-;-;5
"353740 Pereira Barreto";1;-;1;3;-;-;5
"353750 Pereiras";-;-;-;-;-;-;-
"353760 Peruíbe";4;-;-;1;-;-;5
"353770 Piacatu";-;-;-;-;-;-;-
"353780 Piedade";7;-;-;1;-;1;9
"353790 Pilar do Sul";4;-;-;-;-;-;4
"353800 Pindamonhangaba";16;1;-;1;-;1;19
"353810 Pindorama";4;-;-;2;-;-;6
"353820 Pinhalzinho";2;-;1;-;-;-;3
"353830 Piquerobi";-;-;-;-;-;-;-
"353850 Piquete";-;-;-;-;-;-;-
"353860 Piracaia";5;-;-;-;-;-;5
"353870 Piracicaba";41;2;-;11;-;-;54
"353880 Piraju";3;-;-;1;-;-;4
"353890 Pirajuí";3;-;-;-;-;-;3
"353900 Pirangi";2;-;-;-;-;-;2
"353910 Pirapora do Bom Jesus";1;-;-;-;-;-;1
"353920 Pirapozinho";2;-;-;1;-;-;3
"353930 Pirassununga";6;1;-;-;-;-;7
"353940 Piratininga";-;-;-;-;-;-;-
"353950 Pitangueiras";3;-;-;1;-;-;4
"353960 Planalto";1;-;-;-;-;-;1
"353970 Platina";-;-;-;-;-;-;-
"353980 Poá";5;1;-;2;-;-;8
"353990 Poloni";-;-;-;-;-;-;-
"354000 Pompéia";2;1;-;-;-;-;3
"354010 Pongaí";1;-;-;-;-;-;1
"354020 Pontal";4;-;-;1;-;-;5
"354025 Pontalinda";-;-;-;-;-;-;-
"354030 Pontes Gestal";-;-;-;-;-;-;-
"354040 Populina";-;-;-;-;-;-;-
"354050 Porangaba";4;-;-;-;-;-;4
"354060 Porto Feliz";3;-;-;-;-;-;3
"354070 Porto Ferreira";4;1;-;-;-;1;6
"354075 Potim";2;-;-;-;-;-;2
"354080 Potirendaba";4;-;-;-;-;-;4
"354085 Pracinha";-;-;-;-;-;-;-
"354090 Pradópolis";2;-;-;1;-;-;3
"354100 Praia Grande";18;1;-;2;-;2;23
"354105 Pratânia";1;-;-;-;-;-;1
"354110 Presidente Alves";-;-;-;-;-;-;-
"354120 Presidente Bernardes";1;-;-;1;-;-;2
"354130 Presidente Epitácio";2;-;-;1;-;1;4
"354140 Presidente Prudente";34;1;3;5;-;3;46
"354150 Presidente Venceslau";-;-;-;2;-;-;2
"354160 Promissão";3;-;-;1;-;-;4
"354165 Quadra";1;-;-;-;-;-;1
"354170 Quatá";1;-;-;-;-;-;1
"354180 Queiroz";-;-;-;-;-;-;-
"354190 Queluz";-;-;-;1;-;-;1
"354200 Quintana";2;-;-;-;-;-;2
"354210 Rafard";1;-;-;-;-;-;1
"354220 Rancharia";1;1;-;3;-;-;5
"354230 Redenção da Serra";-;-;-;-;-;-;-
"354240 Regente Feijó";4;-;-;-;-;-;4
"354250 Reginópolis";2;-;-;-;-;1;3
"354260 Registro";4;1;1;2;-;-;8
"354270 Restinga";-;-;-;-;-;-;-
