 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2015
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"350460 Bady Bassitt";2;-;-;-;-;-;2
"350470 Balbinos";-;-;-;-;-;-;-
"350480 Bálsamo";2;-;-;-;-;-;2
"350490 Bananal";1;1;-;-;-;-;2
"350500 Barão de Antonina";-;-;-;-;-;-;-
"350510 Barbosa";-;-;-;-;-;-;-
"350520 Bariri";5;-;-;1;-;-;6
"350530 Barra Bonita";3;-;-;-;-;-;3
"350535 Barra do Chapéu";-;-;-;-;-;-;-
"350540 Barra do Turvo";-;-;-;-;-;-;-
"350550 Barretos";16;3;-;3;-;-;22
"350560 Barrinha";3;-;-;2;-;-;5
"350570 Barueri";13;-;1;6;-;-;20
"350580 Bastos";1;-;1;2;-;-;4
"350590 Batatais";9;-;-;-;-;-;9
"350600 Bauru";26;2;1;9;-;1;39
"350610 Bebedouro";5;-;-;2;-;-;7
"350620 Bento de Abreu";1;-;-;-;-;-;1
"350630 Bernardino de Campos";4;1;-;-;-;-;5
"350635 Bertioga";6;-;-;5;-;-;11
"350640 Bilac";-;-;-;-;-;-;-
"350650 Birigui";9;-;-;3;-;-;12
"350660 Biritiba-Mirim";1;1;-;-;-;-;2
"350670 Boa Esperança do Sul";1;-;-;-;-;-;1
"350680 Bocaina";-;-;-;-;-;-;-
"350690 Bofete";-;-;-;1;-;-;1
"350700 Boituva";3;-;-;-;-;1;4
"350710 Bom Jesus dos Perdões";2;-;-;1;-;-;3
"350715 Bom Sucesso de Itararé";1;-;-;-;-;-;1
"350720 Borá";-;-;-;-;-;-;-
"350730 Boracéia";-;-;-;-;-;-;-
"350740 Borborema";5;-;-;-;-;-;5
"350745 Borebi";-;-;-;-;-;-;-
"350750 Botucatu";25;2;1;6;-;-;34
"350760 Bragança Paulista";19;-;-;-;-;-;19
"350770 Braúna";-;-;-;-;-;-;-
"350775 Brejo Alegre";-;-;-;-;-;-;-
"350780 Brodowski";1;-;-;-;-;-;1
"350790 Brotas";-;-;-;-;-;-;-
"350800 Buri";4;-;-;-;-;-;4
"350810 Buritama";1;-;-;1;-;-;2
"350820 Buritizal";1;-;-;-;-;-;1
"350830 Cabrália Paulista";-;-;-;-;-;-;-
"350840 Cabreúva";2;-;-;1;-;-;3
"350850 Caçapava";4;-;-;-;-;2;6
"350860 Cachoeira Paulista";3;-;-;-;-;-;3
"350870 Caconde";1;-;-;-;-;-;1
"350880 Cafelândia";1;-;-;1;-;-;2
"350890 Caiabu";-;-;-;-;-;-;-
"350900 Caieiras";8;-;-;1;-;-;9
"350910 Caiuá";-;-;-;-;-;-;-
"350920 Cajamar";3;-;-;-;-;-;3
"350925 Cajati";1;-;-;1;-;-;2
"350930 Cajobi";1;-;-;-;-;-;1
"350940 Cajuru";2;-;-;-;-;1;3
"350945 Campina do Monte Alegre";1;-;-;-;-;-;1
"350950 Campinas";112;9;1;20;-;-;142
"350960 Campo Limpo Paulista";6;-;-;1;-;-;7
"350970 Campos do Jordão";7;-;-;-;-;-;7
"350980 Campos Novos Paulista";-;-;-;-;-;-;-
"350990 Cananéia";-;-;-;-;-;-;-
"350995 Canas";-;-;-;-;-;-;-
"351000 Cândido Mota";3;-;-;-;-;-;3
"351010 Cândido Rodrigues";1;-;-;-;-;-;1
"351015 Canitar";-;-;-;-;-;-;-
"351020 Capão Bonito";4;-;-;1;-;-;5
"351030 Capela do Alto";4;-;-;-;-;-;4
"351040 Capivari";5;2;-;1;-;-;8
"351050 Caraguatatuba";9;1;1;3;-;-;14
"351060 Carapicuíba";15;4;-;16;-;1;36
"351070 Cardoso";1;-;-;-;-;-;1
"351080 Casa Branca";3;-;-;-;-;-;3
"351090 Cássia dos Coqueiros";-;-;-;-;-;-;-
"351100 Castilho";2;-;-;1;-;-;3
"351110 Catanduva";16;-;-;1;-;2;19
"351120 Catiguá";1;-;-;-;-;-;1
"351130 Cedral";1;-;-;2;-;-;3
"351140 Cerqueira César";2;-;-;1;-;-;3
"351150 Cerquilho";6;-;-;-;-;-;6
"351160 Cesário Lange";-;-;-;-;-;-;-
"351170 Charqueada";2;-;-;-;-;-;2
"355720 Chavantes";2;1;-;-;-;-;3
"351190 Clementina";-;-;-;-;-;-;-
"351200 Colina";1;-;-;1;-;-;2
"351210 Colômbia";-;-;-;-;-;-;-
"351220 Conchal";2;-;-;-;-;-;2
"351230 Conchas";1;-;-;-;-;-;1
"351240 Cordeirópolis";1;-;-;1;-;-;2
"351250 Coroados";-;-;-;-;-;-;-
"351260 Coronel Macedo";1;-;-;-;-;-;1
"351270 Corumbataí";1;-;-;-;-;-;1
"351280 Cosmópolis";5;-;-;-;-;-;5
"351290 Cosmorama";-;-;-;-;-;-;-
"351300 Cotia";20;2;-;2;-;-;24
"351310 Cravinhos";3;1;-;-;-;1;5
"351320 Cristais Paulista";-;-;-;-;-;-;-
"351330 Cruzália";-;-;-;-;-;-;-
"351340 Cruzeiro";5;-;-;-;-;-;5
"351350 Cubatão";6;-;-;4;-;-;10
"351360 Cunha";3;-;-;1;-;-;4
"351370 Descalvado";1;-;-;2;-;-;3
"351380 Diadema";26;5;-;11;-;-;42
"351385 Dirce Reis";-;-;-;-;-;-;-
"351390 Divinolândia";-;-;-;-;-;-;-
"351400 Dobrada";2;-;-;-;-;-;2
"351410 Dois Córregos";4;-;-;1;-;-;5
"351420 Dolcinópolis";-;-;-;-;-;-;-
"351430 Dourado";1;-;-;-;-;-;1
"351440 Dracena";1;-;-;1;-;-;2
"351450 Duartina";-;-;-;-;-;-;-
"351460 Dumont";2;-;-;-;-;-;2
"351470 Echaporã";1;-;-;-;-;-;1
"351480 Eldorado";1;-;-;1;-;-;2
"351490 Elias Fausto";2;-;-;-;-;-;2
"351492 Elisiário";-;-;-;-;-;-;-
"351495 Embaúba";-;-;-;-;-;-;-
"351500 Embu das Artes";13;-;-;5;-;-;18
"351510 Embu-Guaçu";7;1;-;-;-;-;8
"351512 Emilianópolis";-;-;-;1;-;-;1
"351515 Engenheiro Coelho";3;-;-;-;-;-;3
"351518 Espírito Santo do Pinhal";1;-;-;-;-;-;1
"351519 Espírito Santo do Turvo";-;-;-;-;-;-;-
"355730 Estiva Gerbi";1;-;-;-;-;-;1
"351520 Estrela d'Oeste";1;-;-;-;-;-;1
"351530 Estrela do Norte";-;-;-;-;-;-;-
"351535 Euclides da Cunha Paulista";1;1;-;-;-;-;2
"351540 Fartura";-;-;-;-;-;-;-
"351560 Fernando Prestes";1;-;-;-;-;-;1
"351550 Fernandópolis";8;-;-;-;-;-;8
"351565 Fernão";-;-;-;-;-;-;-
"351570 Ferraz de Vasconcelos";6;3;-;-;-;2;11
"351580 Flora Rica";-;-;-;-;-;-;-
"351590 Floreal";-;-;-;-;-;-;-
"351600 Flórida Paulista";-;-;-;-;-;-;-
"351610 Florínia";-;-;-;-;-;-;-
"351620 Franca";30;2;-;2;-;2;36
"351630 Francisco Morato";9;1;-;4;-;-;14
"351640 Franco da Rocha";7;-;-;2;-;-;9
"351650 Gabriel Monteiro";-;-;-;-;-;-;-
"351660 Gália";1;-;-;-;-;-;1
"351670 Garça";10;-;-;3;-;-;13
"351680 Gastão Vidigal";1;-;-;-;-;-;1
"351685 Gavião Peixoto";-;-;-;-;-;-;-
"351690 General Salgado";2;-;-;-;-;-;2
"351700 Getulina";4;-;-;-;-;-;4
"351710 Glicério";2;-;-;-;-;-;2
"351720 Guaiçara";-;-;1;-;-;-;1
"351730 Guaimbê";-;-;1;-;-;-;1
"351740 Guaíra";5;-;-;-;-;-;5
"351750 Guapiaçu";-;-;-;-;-;-;-
"351760 Guapiara";1;-;-;-;-;-;1
"351770 Guará";1;1;-;-;-;-;2
"351780 Guaraçaí";-;-;-;-;-;-;-
"351790 Guaraci";-;-;-;-;-;-;-
"351800 Guarani d'Oeste";-;-;-;-;-;-;-
"351810 Guarantã";-;-;-;-;-;1;1
"351820 Guararapes";7;-;-;-;-;-;7
"351830 Guararema";4;-;-;-;-;-;4
"351840 Guaratinguetá";8;1;-;6;-;-;15
"351850 Guareí";2;-;-;-;-;-;2
"351860 Guariba";4;-;-;2;-;-;6
"351870 Guarujá";22;-;-;8;-;-;30
"351880 Guarulhos";82;5;3;27;-;1;118
"351885 Guatapará";2;-;1;-;-;1;4
"351890 Guzolândia";1;-;-;-;-;-;1
"351900 Herculândia";-;-;-;1;-;-;1
"351905 Holambra";2;-;-;-;-;-;2
"351907 Hortolândia";13;1;-;3;-;2;19
"351910 Iacanga";1;-;-;-;-;-;1
"351920 Iacri";-;-;-;-;-;-;-
"351925 Iaras";-;-;-;-;-;-;-
"351930 Ibaté";1;-;-;-;-;-;1
"351940 Ibirá";3;1;-;-;-;-;4
"351950 Ibirarema";1;-;-;-;-;-;1
"351960 Ibitinga";11;-;-;-;-;-;11
"351970 Ibiúna";11;-;-;-;-;-;11
"351980 Icém";2;-;-;-;-;-;2
"351990 Iepê";1;-;-;-;-;-;1
"352000 Igaraçu do Tietê";2;-;-;-;-;-;2
"352010 Igarapava";5;-;-;-;-;-;5
"352020 Igaratá";2;-;-;-;-;1;3
"352030 Iguape";5;-;-;1;-;1;7
"352042 Ilha Comprida";2;-;-;2;-;-;4
"352044 Ilha Solteira";1;-;-;2;-;1;4
"352040 Ilhabela";3;-;-;2;-;-;5
"352050 Indaiatuba";10;-;2;3;-;-;15
"352060 Indiana";1;-;-;-;-;-;1
"352070 Indiaporã";2;-;-;-;-;-;2
"352080 Inúbia Paulista";-;-;-;-;-;-;-
"352090 Ipaussu";1;1;-;1;-;-;3
"352100 Iperó";2;-;-;1;-;-;3
"352110 Ipeúna";-;-;-;-;-;-;-
"352115 Ipiguá";-;-;-;-;-;-;-
"352120 Iporanga";-;-;-;-;-;-;-
"352130 Ipuã";-;-;-;-;-;-;-
"352140 Iracemápolis";1;-;-;-;-;-;1
"352150 Irapuã";2;-;-;1;-;-;3
"352160 Irapuru";2;-;-;-;-;-;2
"352170 Itaberá";2;-;-;-;-;-;2
"352180 Itaí";2;-;-;-;-;-;2
"352190 Itajobi";4;-;-;1;-;-;5
"352200 Itaju";-;-;-;-;-;-;-
"352210 Itanhaém";5;1;-;4;-;-;10
"352215 Itaóca";-;-;-;-;-;-;-
"352220 Itapecerica da Serra";7;1;-;6;-;-;14
"352230 Itapetininga";21;-;-;5;-;-;26
"352240 Itapeva";10;-;-;1;-;1;12
"352250 Itapevi";14;3;-;8;-;-;25
"352260 Itapira";17;-;-;1;-;-;18
"352265 Itapirapuã Paulista";2;-;-;-;-;-;2
"352270 Itápolis";6;-;-;-;-;-;6
"352280 Itaporanga";-;-;1;-;-;-;1
"352290 Itapuí";1;-;-;1;-;-;2
"352300 Itapura";1;-;-;-;-;-;1
"352310 Itaquaquecetuba";11;-;2;8;-;-;21
"352320 Itararé";1;-;-;-;-;-;1
"352330 Itariri";-;-;-;-;-;-;-
"352340 Itatiba";5;-;-;-;-;-;5
"352350 Itatinga";2;-;-;-;-;-;2
"352360 Itirapina";3;-;-;-;-;-;3
"352370 Itirapuã";-;-;-;1;-;-;1
"352380 Itobi";1;-;-;-;-;-;1
"352390 Itu";14;-;-;2;-;1;17
"352400 Itupeva";3;-;-;-;-;-;3
"352410 Ituverava";3;-;-;1;-;-;4
"352420 Jaborandi";1;-;-;-;-;-;1
"352430 Jaboticabal";11;-;-;-;-;2;13
"352440 Jacareí";17;1;-;4;-;-;22
"352450 Jaci";-;-;-;-;-;-;-
"352460 Jacupiranga";-;-;-;1;-;-;1
"352470 Jaguariúna";3;-;-;1;-;-;4
"352480 Jales";8;-;-;-;-;-;8
"352490 Jambeiro";-;-;-;-;-;-;-
"352500 Jandira";6;-;-;3;-;-;9
"352510 Jardinópolis";14;1;-;-;-;-;15
"352520 Jarinu";2;-;-;-;-;-;2
"352530 Jaú";17;2;-;4;-;1;24
"352540 Jeriquara";-;-;-;-;-;-;-
"352550 Joanópolis";2;-;-;-;-;-;2
"352560 João Ramalho";2;-;-;2;-;-;4
"352570 José Bonifácio";5;2;-;-;-;-;7
"352580 Júlio Mesquita";-;-;-;-;-;-;-
"352585 Jumirim";-;-;-;-;-;-;-
"352590 Jundiaí";36;-;-;-;-;-;36
"352600 Junqueirópolis";4;-;-;-;-;-;4
"352610 Juquiá";3;1;-;-;-;-;4
"352620 Juquitiba";3;-;-;1;-;-;4
"352630 Lagoinha";-;-;-;-;-;-;-
"352640 Laranjal Paulista";6;-;-;1;-;-;7
"352650 Lavínia";2;-;-;-;-;-;2
"352660 Lavrinhas";2;-;-;-;-;-;2
"352670 Leme";6;-;-;3;-;-;9
"352680 Lençóis Paulista";1;-;-;1;-;-;2
"352690 Limeira";32;1;1;1;-;1;36
"352700 Lindóia";2;-;-;1;-;-;3
"352710 Lins";5;-;-;2;-;-;7
"352720 Lorena";8;1;-;1;-;-;10
"352725 Lourdes";-;-;-;-;-;-;-
"352730 Louveira";4;-;-;-;-;-;4
"352740 Lucélia";1;-;-;-;-;-;1
"352750 Lucianópolis";-;-;-;-;-;-;-
"352760 Luís Antônio";1;-;-;-;-;-;1
"352770 Luiziânia";-;-;-;-;-;-;-
"352780 Lupércio";-;-;-;-;-;-;-
"352790 Lutécia";-;-;-;-;-;-;-
"352800 Macatuba";3;-;-;-;-;-;3
"352810 Macaubal";1;-;-;-;-;-;1
"352820 Macedônia";-;-;-;-;-;-;-
"352830 Magda";-;-;-;-;-;-;-
"352840 Mairinque";6;1;-;3;-;-;10
"352850 Mairiporã";5;1;-;3;-;1;10
"352860 Manduri";1;-;-;-;-;-;1
"352870 Marabá Paulista";-;-;-;-;-;-;-
"352880 Maracaí";2;-;-;-;-;-;2
"352885 Marapoama";-;-;-;-;-;-;-
"352890 Mariápolis";-;-;-;1;-;-;1
"352900 Marília";18;-;3;3;-;-;24
"352910 Marinópolis";-;-;-;-;-;-;-
"352920 Martinópolis";4;1;-;1;-;-;6
"352930 Matão";7;-;-;1;-;-;8
"352940 Mauá";25;-;-;12;-;1;38
"352950 Mendonça";-;-;-;-;-;-;-
"352960 Meridiano";-;-;-;-;-;-;-
"352965 Mesópolis";-;-;-;-;-;-;-
"352970 Miguelópolis";-;-;-;1;-;-;1
"352980 Mineiros do Tietê";-;-;-;1;-;-;1
"353000 Mira Estrela";-;-;-;-;-;-;-
"352990 Miracatu";-;1;-;4;-;-;5
"353010 Mirandópolis";1;-;-;1;-;-;2
"353020 Mirante do Paranapanema";1;-;-;-;-;-;1
"353030 Mirassol";14;1;-;1;-;-;16
"353040 Mirassolândia";1;-;-;-;-;-;1
"353050 Mococa";7;1;-;-;-;-;8
"353060 Mogi das Cruzes";36;1;3;7;-;1;48
"353070 Mogi Guaçu";3;3;-;-;-;-;6
"353080 Mogi Mirim";9;1;1;-;-;-;11
"353090 Mombuca";-;-;-;-;-;-;-
"353100 Monções";-;-;-;-;-;-;-
"353110 Mongaguá";6;-;-;4;-;-;10
"353120 Monte Alegre do Sul";-;-;-;-;-;-;-
"353130 Monte Alto";8;-;-;1;-;-;9
"353140 Monte Aprazível";3;-;-;-;-;-;3
"353150 Monte Azul Paulista";2;-;-;-;-;-;2
"353160 Monte Castelo";1;-;-;-;-;-;1
"353180 Monte Mor";6;1;-;2;-;-;9
"353170 Monteiro Lobato";1;-;-;-;-;-;1
"353190 Morro Agudo";1;-;-;1;-;-;2
"353200 Morungaba";-;-;-;1;-;-;1
"353205 Motuca";-;-;-;-;-;-;-
"353210 Murutinga do Sul";-;-;-;-;-;-;-
"353215 Nantes";-;-;-;-;-;-;-
"353220 Narandiba";-;-;-;-;-;-;-
"353230 Natividade da Serra";4;-;-;-;-;1;5
"353240 Nazaré Paulista";-;-;-;1;-;-;1
"353250 Neves Paulista";2;-;-;-;-;-;2
"353260 Nhandeara";1;-;-;-;-;-;1
"353270 Nipoã";2;-;-;-;-;-;2
"353280 Nova Aliança";4;-;-;-;-;-;4
"353282 Nova Campina";-;-;-;-;-;-;-
"353284 Nova Canaã Paulista";-;-;-;-;-;-;-
"353286 Nova Castilho";-;-;-;-;-;-;-
"353290 Nova Europa";-;-;-;-;-;-;-
"353300 Nova Granada";3;-;-;-;-;1;4
"353310 Nova Guataporanga";-;-;-;-;-;-;-
"353320 Nova Independência";-;-;-;-;-;-;-
"353330 Nova Luzitânia";-;-;-;-;-;-;-
"353340 Nova Odessa";5;-;-;1;-;-;6
"353325 Novais";-;-;-;-;-;-;-
"353350 Novo Horizonte";6;-;-;-;-;-;6
"353360 Nuporanga";-;-;-;-;-;-;-
"353370 Ocauçu";-;-;-;-;-;-;-
"353380 Óleo";1;-;-;-;-;-;1
"353390 Olímpia";6;-;-;1;-;-;7
"353400 Onda Verde";-;-;-;-;-;-;-
"353410 Oriente";-;-;-;-;-;-;-
"353420 Orindiúva";-;-;-;-;-;-;-
"353430 Orlândia";4;-;-;-;-;-;4
"353440 Osasco";39;-;1;14;-;-;54
"353450 Oscar Bressane";-;-;-;-;-;-;-
"353460 Osvaldo Cruz";2;-;-;-;-;-;2
"353470 Ourinhos";10;2;-;3;-;1;16
"353480 Ouro Verde";-;-;-;1;-;-;1
"353475 Ouroeste";1;-;-;-;-;-;1
"353490 Pacaembu";1;-;-;2;-;-;3
"353500 Palestina";6;-;-;-;-;-;6
"353510 Palmares Paulista";-;-;-;-;-;-;-
"353520 Palmeira d'Oeste";1;-;1;-;-;-;2
"353530 Palmital";2;-;-;-;-;-;2
"353540 Panorama";1;-;-;-;-;-;1
"353550 Paraguaçu Paulista";2;-;-;2;-;-;4
"353560 Paraibuna";1;-;-;1;-;1;3
"353570 Paraíso";1;-;-;-;-;-;1
"353580 Paranapanema";1;-;-;-;-;-;1
"353590 Paranapuã";1;-;-;-;-;-;1
"353600 Parapuã";1;-;-;1;-;-;2
"353610 Pardinho";2;-;-;-;-;-;2
"353620 Pariquera-Açu";-;1;-;-;-;-;1
"353625 Parisi";-;-;-;-;-;-;-
"353630 Patrocínio Paulista";-;-;-;-;-;-;-
"353640 Paulicéia";-;-;-;2;-;-;2
"353650 Paulínia";4;-;1;1;-;-;6
"353657 Paulistânia";-;-;-;-;-;-;-
"353660 Paulo de Faria";-;-;-;1;-;-;1
"353670 Pederneiras";6;-;-;-;-;-;6
"353680 Pedra Bela";1;-;-;-;-;-;1
"353690 Pedranópolis";-;-;-;-;-;-;-
"353700 Pedregulho";-;-;-;-;-;-;-
"353710 Pedreira";1;-;-;-;-;-;1
"353715 Pedrinhas Paulista";-;-;-;-;-;-;-
"353720 Pedro de Toledo";-;-;-;-;-;-;-
"353730 Penápolis";4;-;-;1;-;1;6
"353740 Pereira Barreto";4;-;1;1;-;-;6
"353750 Pereiras";-;-;-;-;-;-;-
"353760 Peruíbe";8;-;-;4;-;-;12
"353770 Piacatu";1;-;-;-;-;-;1
"353780 Piedade";1;-;-;1;-;-;2
"353790 Pilar do Sul";1;-;-;-;-;-;1
"353800 Pindamonhangaba";13;2;-;5;-;-;20
"353810 Pindorama";3;-;-;-;-;-;3
"353820 Pinhalzinho";-;-;-;-;-;-;-
"353830 Piquerobi";-;-;-;-;-;-;-
"353850 Piquete";3;-;-;-;-;-;3
"353860 Piracaia";2;-;-;-;-;-;2
"353870 Piracicaba";35;4;-;9;-;-;48
"353880 Piraju";5;1;-;-;-;-;6
"353890 Pirajuí";3;-;-;1;-;-;4
"353900 Pirangi";1;-;-;-;-;-;1
"353910 Pirapora do Bom Jesus";-;-;-;-;-;-;-
"353920 Pirapozinho";1;-;-;1;-;-;2
"353930 Pirassununga";5;-;-;1;-;-;6
"353940 Piratininga";3;-;-;-;-;-;3
"353950 Pitangueiras";3;-;-;1;-;-;4
"353960 Planalto";-;-;-;-;-;-;-
"353970 Platina";-;-;-;-;-;-;-
"353980 Poá";5;-;-;-;-;-;5
"353990 Poloni";2;-;-;-;-;-;2
"354000 Pompéia";3;-;-;1;-;-;4
"354010 Pongaí";-;-;-;-;-;-;-
"354020 Pontal";2;-;-;5;-;-;7
"354025 Pontalinda";1;-;-;-;-;-;1
"354030 Pontes Gestal";1;-;-;-;-;-;1
"354040 Populina";-;-;-;-;-;-;-
"354050 Porangaba";-;-;-;-;-;-;-
"354060 Porto Feliz";6;1;1;1;-;-;9
"354070 Porto Ferreira";7;1;-;-;-;2;10
"354075 Potim";2;-;-;1;-;-;3
"354080 Potirendaba";4;-;-;-;-;-;4
"354085 Pracinha";-;-;-;-;-;-;-
"354090 Pradópolis";3;1;-;-;-;-;4
"354100 Praia Grande";31;2;-;5;-;-;38
"354105 Pratânia";-;-;-;-;-;-;-
"354110 Presidente Alves";-;-;-;-;-;-;-
"354120 Presidente Bernardes";1;-;1;-;-;-;2
"354130 Presidente Epitácio";-;-;-;2;-;-;2
"354140 Presidente Prudente";27;-;2;6;-;1;36
"354150 Presidente Venceslau";5;-;1;1;-;-;7
"354160 Promissão";2;-;-;-;-;-;2
"354165 Quadra";-;-;-;-;-;-;-
"354170 Quatá";-;-;-;1;-;1;2
"354180 Queiroz";2;-;-;-;-;-;2
"354190 Queluz";-;-;-;-;-;-;-
"354200 Quintana";-;-;-;-;-;-;-
"354210 Rafard";1;-;-;-;-;-;1
"354220 Rancharia";3;-;1;-;-;-;4
"354230 Redenção da Serra";-;-;-;-;-;1;1
"354240 Regente Feijó";4;-;-;1;-;-;5
"354250 Reginópolis";1;-;-;-;-;-;1
"354260 Registro";6;1;1;2;-;-;10
"354270 Restinga";-;-;-;-;-;-;-
"354280 Ribeira";-;-;-;-;-;-;-
"354290 Ribeirão Bonito";1;-;-;-;-;-;1
"354300 Ribeirão Branco";3;-;-;-;-;-;3
"354310 Ribeirão Corrente";-;-;-;-;-;-;-
"354320 Ribeirão do Sul";-;-;-;-;-;-;-
"354323 Ribeirão dos Índios";-;-;-;-;-;-;-
"354325 Ribeirão Grande";-;-;-;-;-;-;-
"354330 Ribeirão Pires";7;-;-;1;-;1;9
"354340 Ribeirão Preto";128;5;1;5;-;14;153
"354360 Rifaina";-;-;-;-;-;-;-
"354370 Rincão";1;-;-;-;-;-;1
"354380 Rinópolis";3;-;-;-;-;-;3
"354390 Rio Claro";9;-;-;2;-;-;11
"354400 Rio das Pedras";3;-;-;-;-;-;3
"354410 Rio Grande da Serra";3;1;-;2;-;-;6
"354420 Riolândia";1;-;-;-;-;-;1
"354350 Riversul";-;-;-;-;-;-;-
"354425 Rosana";-;-;-;-;-;-;-
"354430 Roseira";2;-;-;-;-;-;2
"354440 Rubiácea";-;-;-;-;-;-;-
"354450 Rubinéia";2;-;-;1;-;-;3
"354460 Sabino";1;-;-;-;-;-;1
"354470 Sagres";-;-;-;-;-;-;-
"354480 Sales";1;-;-;-;-;-;1
"354490 Sales Oliveira";1;1;-;-;-;-;2
"354500 Salesópolis";2;-;-;-;-;-;2
"354510 Salmourão";1;-;-;-;-;-;1
"354515 Saltinho";-;-;-;1;-;-;1
"354520 Salto";2;-;-;-;-;1;3
"354530 Salto de Pirapora";4;-;-;3;-;-;7
"354540 Salto Grande";1;-;-;1;-;-;2
"354550 Sandovalina";-;-;-;-;-;-;-
"354560 Santa Adélia";3;-;-;-;-;-;3
"354570 Santa Albertina";1;-;-;-;-;-;1
"354580 Santa Bárbara d'Oeste";17;-;-;-;-;4;21
"354600 Santa Branca";2;-;-;-;-;-;2
"354610 Santa Clara d'Oeste";-;-;-;-;-;-;-
"354620 Santa Cruz da Conceição";2;-;-;-;-;-;2
"354625 Santa Cruz da Esperança";-;-;-;-;-;-;-
"354630 Santa Cruz das Palmeiras";2;-;-;-;-;-;2
"354640 Santa Cruz do Rio Pardo";6;1;-;1;-;-;8
"354650 Santa Ernestina";-;1;-;1;-;-;2
"354660 Santa Fé do Sul";6;-;-;2;-;1;9
"354670 Santa Gertrudes";1;-;-;-;-;-;1
"354680 Santa Isabel";1;-;-;1;-;-;2
"354690 Santa Lúcia";1;1;-;-;-;-;2
"354700 Santa Maria da Serra";1;-;-;-;-;-;1
"354710 Santa Mercedes";-;-;-;-;-;-;-
"354740 Santa Rita d'Oeste";1;-;1;-;-;-;2
"354750 Santa Rita do Passa Quatro";1;-;-;-;-;-;1
"354760 Santa Rosa de Viterbo";-;-;-;-;-;-;-
"354765 Santa Salete";-;-;-;-;-;-;-
"354720 Santana da Ponte Pensa";-;-;-;-;-;-;-
"354730 Santana de Parnaíba";9;1;-;-;-;1;11
"354770 Santo Anastácio";3;-;-;1;-;-;4
"354780 Santo André";68;3;-;9;-;1;81
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-
"354800 Santo Antônio de Posse";6;1;-;-;-;-;7
"354805 Santo Antônio do Aracanguá";1;-;-;-;-;-;1
"354810 Santo Antônio do Jardim";-;-;-;-;-;-;-
"354820 Santo Antônio do Pinhal";-;-;-;-;-;-;-
"354830 Santo Expedito";-;-;-;1;-;-;1
"354840 Santópolis do Aguapeí";-;-;-;-;-;-;-
"354850 Santos";65;2;1;9;-;-;77
"354860 São Bento do Sapucaí";-;-;-;-;-;-;-
"354870 São Bernardo do Campo";66;3;-;13;-;-;82
"354880 São Caetano do Sul";8;3;-;1;-;-;12
"354890 São Carlos";29;2;-;2;-;-;33
"354900 São Francisco";-;-;-;-;-;-;-
"354910 São João da Boa Vista";3;1;-;-;-;-;4
"354920 São João das Duas Pontes";-;-;-;-;-;-;-
"354925 São João de Iracema";-;-;-;-;-;-;-
"354930 São João do Pau d'Alho";-;-;-;-;-;-;-
"354940 São Joaquim da Barra";2;-;-;1;-;-;3
"354950 São José da Bela Vista";-;1;-;-;-;-;1
"354960 São José do Barreiro";-;-;-;-;-;-;-
"354970 São José do Rio Pardo";5;1;-;-;-;-;6
"354980 São José do Rio Preto";49;1;-;2;-;-;52
"354990 São José dos Campos";47;1;1;5;-;10;64
"354995 São Lourenço da Serra";5;-;-;1;-;-;6
"355000 São Luís do Paraitinga";1;-;-;-;-;-;1
"355010 São Manuel";5;-;-;-;-;-;5
"355020 São Miguel Arcanjo";2;-;-;-;-;-;2
"355030 São Paulo";961;83;30;331;-;8;1413
"355040 São Pedro";6;-;-;2;-;-;8
"355050 São Pedro do Turvo";1;-;-;-;-;-;1
"355060 São Roque";9;-;-;-;-;-;9
"355070 São Sebastião";4;1;-;7;-;-;12
"355080 São Sebastião da Grama";-;-;-;-;-;-;-
"355090 São Simão";2;1;-;-;-;-;3
"355100 São Vicente";25;3;-;13;-;-;41
"355110 Sarapuí";2;-;-;-;-;-;2
"355120 Sarutaiá";1;-;-;-;-;-;1
"355130 Sebastianópolis do Sul";-;-;-;-;-;-;-
"355140 Serra Azul";2;-;-;-;-;-;2
"355160 Serra Negra";1;-;-;-;-;-;1
"355150 Serrana";5;-;-;-;-;-;5
"355170 Sertãozinho";14;1;-;3;-;-;18
"355180 Sete Barras";2;1;-;-;-;-;3
"355190 Severínia";1;-;-;1;-;-;2
"355200 Silveiras";1;-;-;-;-;-;1
"355210 Socorro";3;-;-;-;-;-;3
"355220 Sorocaba";54;2;-;8;-;2;66
"355230 Sud Mennucci";2;-;-;-;-;-;2
"355240 Sumaré";23;-;-;7;-;2;32
"355255 Suzanápolis";1;-;-;-;-;-;1
"355250 Suzano";19;1;2;3;-;1;26
"355260 Tabapuã";2;-;-;-;-;-;2
"355270 Tabatinga";1;-;-;-;-;-;1
"355280 Taboão da Serra";22;1;-;10;-;-;33
"355290 Taciba";1;-;-;-;-;-;1
"355300 Taguaí";2;-;-;-;-;-;2
"355310 Taiaçu";-;-;-;-;-;-;-
"355320 Taiúva";1;-;-;-;-;-;1
"355330 Tambaú";2;-;-;-;-;-;2
"355340 Tanabi";3;-;-;-;-;-;3
"355350 Tapiraí";1;-;-;-;-;-;1
"355360 Tapiratiba";3;-;-;-;-;-;3
