 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2010
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"430485 Carlos Gomes";-;-;-;-;-;-;-
"430490 Casca";2;-;-;-;-;-;2
"430495 Caseiros";1;-;-;-;-;-;1
"430500 Catuípe";1;-;-;-;-;-;1
"430510 Caxias do Sul";55;1;-;3;-;-;59
"430511 Centenário";-;-;-;-;-;-;-
"430512 Cerrito";4;-;-;-;-;-;4
"430513 Cerro Branco";1;-;-;-;-;-;1
"430515 Cerro Grande";-;-;-;-;-;-;-
"430517 Cerro Grande do Sul";-;-;-;-;-;-;-
"430520 Cerro Largo";2;-;-;-;-;-;2
"430530 Chapada";2;-;-;-;-;-;2
"430535 Charqueadas";2;-;-;-;-;-;2
"430537 Charrua";-;-;-;-;-;-;-
"430540 Chiapetta";-;-;-;-;-;-;-
"430543 Chuí";-;-;-;-;-;-;-
"430544 Chuvisca";-;-;-;-;-;-;-
"430545 Cidreira";1;-;-;-;-;-;1
"430550 Ciríaco";-;-;-;-;-;-;-
"430558 Colinas";-;-;-;-;-;-;-
"430560 Colorado";1;-;-;-;-;-;1
"430570 Condor";3;-;-;-;-;-;3
"430580 Constantina";3;-;-;-;1;-;4
"430583 Coqueiro Baixo";-;-;-;-;-;-;-
"430585 Coqueiros do Sul";1;-;-;-;-;-;1
"430587 Coronel Barros";-;-;-;-;-;-;-
"430590 Coronel Bicaco";6;-;-;1;-;-;7
"430593 Coronel Pilar";1;-;-;-;-;-;1
"430595 Cotiporã";-;-;-;-;-;-;-
"430597 Coxilha";1;-;-;-;-;-;1
"430600 Crissiumal";1;-;-;-;-;-;1
"430605 Cristal";3;2;-;2;-;1;8
"430607 Cristal do Sul";1;-;-;-;-;-;1
"430610 Cruz Alta";5;-;-;-;-;-;5
"430613 Cruzaltense";-;-;-;-;-;-;-
"430620 Cruzeiro do Sul";2;-;-;-;-;-;2
"430630 David Canabarro";1;-;-;-;-;-;1
"430632 Derrubadas";1;-;-;-;-;-;1
"430635 Dezesseis de Novembro";-;-;-;-;-;-;-
"430637 Dilermando de Aguiar";-;-;-;-;-;-;-
"430640 Dois Irmãos";-;-;-;-;-;-;-
"430642 Dois Irmãos das Missões";-;-;-;-;-;-;-
"430645 Dois Lajeados";-;-;-;-;-;-;-
"430650 Dom Feliciano";-;-;-;-;-;-;-
"430660 Dom Pedrito";3;-;-;1;-;-;4
"430655 Dom Pedro de Alcântara";1;-;-;-;-;-;1
"430670 Dona Francisca";1;-;-;-;-;-;1
"430673 Doutor Maurício Cardoso";-;-;-;-;-;-;-
"430675 Doutor Ricardo";1;-;-;-;-;-;1
"430676 Eldorado do Sul";6;-;-;-;-;-;6
"430680 Encantado";3;-;-;-;-;-;3
"430690 Encruzilhada do Sul";2;-;-;-;-;1;3
"430692 Engenho Velho";-;-;-;-;-;-;-
"430695 Entre Rios do Sul";-;-;-;-;-;-;-
"430693 Entre-Ijuís";3;-;-;-;-;-;3
"430697 Erebango";-;-;-;-;-;-;-
"430700 Erechim";14;1;-;-;-;-;15
"430705 Ernestina";-;-;-;-;-;-;-
"430720 Erval Grande";3;-;-;-;-;-;3
"430730 Erval Seco";-;1;-;-;-;1;2
"430740 Esmeralda";-;-;-;-;-;-;-
"430745 Esperança do Sul";-;-;-;-;-;-;-
"430750 Espumoso";2;-;-;-;-;-;2
"430755 Estação";2;-;-;-;-;-;2
"430760 Estância Velha";6;-;-;1;-;-;7
"430770 Esteio";9;1;-;-;-;2;12
"430780 Estrela";-;-;-;-;-;-;-
"430781 Estrela Velha";2;-;-;-;-;-;2
"430783 Eugênio de Castro";-;-;-;-;-;-;-
"430786 Fagundes Varela";-;-;-;-;-;-;-
"430790 Farroupilha";9;-;-;-;-;-;9
"430800 Faxinal do Soturno";-;-;-;-;-;-;-
"430805 Faxinalzinho";-;-;-;-;-;-;-
"430807 Fazenda Vilanova";1;-;-;-;-;-;1
"430810 Feliz";3;-;-;-;-;-;3
"430820 Flores da Cunha";4;-;-;-;-;-;4
"430825 Floriano Peixoto";-;-;-;-;-;-;-
"430830 Fontoura Xavier";1;-;-;-;-;-;1
"430840 Formigueiro";-;-;-;-;-;1;1
"430843 Forquetinha";1;-;-;-;-;-;1
"430845 Fortaleza dos Valos";-;-;-;-;-;-;-
"430850 Frederico Westphalen";9;-;-;-;-;-;9
"430860 Garibaldi";8;-;-;-;-;-;8
"430865 Garruchos";-;-;-;-;-;-;-
"430870 Gaurama";1;-;-;-;-;-;1
"430880 General Câmara";2;-;-;-;-;-;2
"430885 Gentil";-;-;-;-;-;-;-
"430890 Getúlio Vargas";1;-;-;-;-;-;1
"430900 Giruá";8;-;1;-;-;-;9
"430905 Glorinha";2;-;-;-;-;-;2
"430910 Gramado";3;-;-;-;-;-;3
"430912 Gramado dos Loureiros";-;-;-;-;-;-;-
"430915 Gramado Xavier";1;-;-;-;-;1;2
"430920 Gravataí";23;1;-;1;-;-;25
"430925 Guabiju";-;-;-;-;-;-;-
"430930 Guaíba";6;2;-;1;-;-;9
"430940 Guaporé";5;-;-;-;-;-;5
"430950 Guarani das Missões";-;-;-;-;-;-;-
"430955 Harmonia";1;-;-;-;-;-;1
"430710 Herval";-;-;-;-;-;-;-
"430957 Herveiras";-;-;-;-;-;-;-
"430960 Horizontina";2;-;-;-;-;-;2
"430965 Hulha Negra";-;-;-;-;-;-;-
"430970 Humaitá";2;-;-;-;-;-;2
"430975 Ibarama";-;-;-;-;-;-;-
"430980 Ibiaçá";2;-;-;-;-;-;2
"430990 Ibiraiaras";-;-;-;1;-;-;1
"430995 Ibirapuitã";-;-;-;-;-;-;-
"431000 Ibirubá";2;-;-;-;-;-;2
"431010 Igrejinha";7;-;-;1;-;-;8
"431020 Ijuí";9;-;-;-;-;-;9
"431030 Ilópolis";1;-;-;-;-;-;1
"431033 Imbé";1;1;-;-;-;-;2
"431036 Imigrante";-;-;-;-;-;-;-
"431040 Independência";-;-;-;-;-;-;-
"431041 Inhacorá";-;-;-;-;-;-;-
"431043 Ipê";-;-;-;-;-;-;-
"431046 Ipiranga do Sul";-;-;-;-;-;-;-
"431050 Iraí";-;-;-;-;-;-;-
"431053 Itaara";-;-;-;-;-;-;-
"431055 Itacurubi";-;-;-;-;-;-;-
"431057 Itapuca";-;-;-;-;-;-;-
"431060 Itaqui";1;-;-;-;-;-;1
"431065 Itati";-;-;-;-;-;-;-
"431070 Itatiba do Sul";1;-;-;-;-;-;1
"431075 Ivorá";1;-;-;-;-;-;1
"431080 Ivoti";2;-;-;-;-;-;2
"431085 Jaboticaba";-;-;-;-;-;-;-
"431087 Jacuizinho";-;-;-;-;-;-;-
"431090 Jacutinga";1;-;-;-;-;-;1
"431100 Jaguarão";4;-;-;-;-;-;4
"431110 Jaguari";1;-;-;-;-;-;1
"431112 Jaquirana";1;-;-;-;-;-;1
"431113 Jari";-;-;-;-;-;-;-
"431115 Jóia";-;-;-;-;-;-;-
"431120 Júlio de Castilhos";2;-;-;-;-;-;2
"431123 Lagoa Bonita do Sul";-;-;-;-;-;-;-
"431127 Lagoa dos Três Cantos";-;-;-;-;-;-;-
"431130 Lagoa Vermelha";3;-;-;-;-;-;3
"431125 Lagoão";-;-;-;-;-;-;-
"431140 Lajeado";15;-;-;1;-;-;16
"431142 Lajeado do Bugre";-;-;-;-;-;-;-
"431150 Lavras do Sul";2;-;-;-;-;-;2
"431160 Liberato Salzano";-;-;-;-;-;-;-
"431162 Lindolfo Collor";-;-;-;-;-;-;-
"431164 Linha Nova";1;-;-;-;-;-;1
"431171 Maçambará";-;-;-;-;-;-;-
"431170 Machadinho";-;-;-;-;-;-;-
"431173 Mampituba";-;-;-;-;-;-;-
"431175 Manoel Viana";1;-;-;-;-;-;1
"431177 Maquiné";1;-;-;-;-;-;1
"431179 Maratá";-;-;-;-;-;-;-
"431180 Marau";5;-;-;-;-;-;5
"431190 Marcelino Ramos";-;-;-;-;-;-;-
"431198 Mariana Pimentel";1;-;-;-;-;-;1
"431200 Mariano Moro";-;-;-;-;-;-;-
"431205 Marques de Souza";2;-;-;-;-;-;2
"431210 Mata";1;-;-;-;-;-;1
"431213 Mato Castelhano";1;-;-;-;-;-;1
"431215 Mato Leitão";-;-;-;-;-;-;-
"431217 Mato Queimado";-;-;-;-;-;-;-
"431220 Maximiliano de Almeida";1;-;-;-;-;-;1
"431225 Minas do Leão";-;-;-;1;-;-;1
"431230 Miraguaí";1;-;-;-;-;-;1
"431235 Montauri";-;-;-;-;-;-;-
"431237 Monte Alegre dos Campos";-;-;-;-;-;-;-
"431238 Monte Belo do Sul";-;-;-;-;-;-;-
"431240 Montenegro";4;1;-;1;-;-;6
"431242 Mormaço";-;-;-;-;-;-;-
"431244 Morrinhos do Sul";-;-;-;-;-;-;-
"431245 Morro Redondo";1;-;-;-;-;-;1
"431247 Morro Reuter";-;-;-;-;-;-;-
"431250 Mostardas";-;-;-;-;-;-;-
"431260 Muçum";4;-;-;-;-;-;4
"431261 Muitos Capões";-;-;-;-;-;-;-
"431262 Muliterno";-;-;-;-;-;-;-
"431265 Não-Me-Toque";-;-;-;-;-;-;-
"431267 Nicolau Vergueiro";-;-;-;-;-;-;-
"431270 Nonoai";3;-;-;-;-;1;4
"431275 Nova Alvorada";1;-;-;-;-;-;1
"431280 Nova Araçá";-;-;-;-;-;-;-
"431290 Nova Bassano";-;-;-;-;-;-;-
"431295 Nova Boa Vista";-;-;-;-;-;-;-
"431300 Nova Bréscia";1;-;-;-;-;-;1
"431301 Nova Candelária";1;-;-;-;-;-;1
"431303 Nova Esperança do Sul";-;-;-;-;-;-;-
"431306 Nova Hartz";6;-;-;-;-;-;6
"431308 Nova Pádua";-;-;-;-;-;-;-
"431310 Nova Palma";-;-;-;-;-;-;-
"431320 Nova Petrópolis";1;-;-;-;-;-;1
"431330 Nova Prata";3;-;-;-;-;-;3
"431333 Nova Ramada";-;-;-;-;-;-;-
"431335 Nova Roma do Sul";1;-;-;-;-;-;1
"431337 Nova Santa Rita";-;-;-;-;-;-;-
"431349 Novo Barreiro";1;-;-;-;-;-;1
"431339 Novo Cabrais";-;-;-;-;-;-;-
"431340 Novo Hamburgo";26;-;-;2;-;-;28
"431342 Novo Machado";3;-;-;-;-;-;3
"431344 Novo Tiradentes";-;-;-;-;-;-;-
"431346 Novo Xingu";-;-;-;-;-;-;-
"431350 Osório";2;2;-;-;-;-;4
"431360 Paim Filho";-;-;-;-;-;-;-
"431365 Palmares do Sul";2;-;-;-;-;1;3
"431370 Palmeira das Missões";3;-;-;-;-;1;4
"431380 Palmitinho";-;-;-;-;-;-;-
"431390 Panambi";8;-;-;-;-;-;8
"431395 Pantano Grande";-;-;-;-;-;-;-
"431400 Paraí";1;-;-;-;-;-;1
"431402 Paraíso do Sul";1;-;-;-;-;-;1
"431403 Pareci Novo";-;-;-;-;-;-;-
"431405 Parobé";4;-;-;-;-;-;4
"431406 Passa Sete";-;-;-;-;-;-;-
"431407 Passo do Sobrado";-;-;-;-;-;-;-
"431410 Passo Fundo";25;-;-;2;-;-;27
"431413 Paulo Bento";-;-;-;-;-;-;-
"431415 Paverama";1;-;-;-;-;-;1
"431417 Pedras Altas";-;-;-;-;-;-;-
"431420 Pedro Osório";2;-;-;-;-;-;2
"431430 Pejuçara";-;-;-;-;-;-;-
"431440 Pelotas";42;3;-;2;-;1;48
"431442 Picada Café";1;-;-;-;-;-;1
"431445 Pinhal";-;-;-;-;-;-;-
"431446 Pinhal da Serra";-;-;-;-;-;-;-
"431447 Pinhal Grande";1;-;-;-;-;-;1
"431449 Pinheirinho do Vale";3;-;-;-;-;-;3
"431450 Pinheiro Machado";1;-;-;-;-;-;1
"431454 Pinto Bandeira";-;-;-;-;-;-;-
"431455 Pirapó";1;-;-;-;-;-;1
"431460 Piratini";1;-;-;-;-;-;1
"431470 Planalto";4;-;-;-;-;-;4
"431475 Poço das Antas";-;-;-;-;-;-;-
"431477 Pontão";-;-;-;-;-;-;-
"431478 Ponte Preta";-;-;-;-;-;-;-
"431480 Portão";3;-;-;-;-;-;3
"431490 Porto Alegre";172;16;3;12;1;4;208
"431500 Porto Lucena";1;-;-;-;-;-;1
"431505 Porto Mauá";-;-;-;-;-;-;-
"431507 Porto Vera Cruz";-;-;-;-;-;-;-
"431510 Porto Xavier";2;-;-;1;-;-;3
"431513 Pouso Novo";-;-;-;-;-;-;-
"431514 Presidente Lucena";-;-;-;-;-;-;-
"431515 Progresso";-;-;-;-;-;-;-
"431517 Protásio Alves";-;-;-;-;-;-;-
"431520 Putinga";-;-;-;-;-;-;-
"431530 Quaraí";1;-;-;-;-;-;1
"431531 Quatro Irmãos";1;-;-;-;-;-;1
"431532 Quevedos";-;-;-;-;-;-;-
"431535 Quinze de Novembro";-;-;-;-;-;-;-
"431540 Redentora";1;-;-;-;1;-;2
"431545 Relvado";-;-;-;-;-;-;-
"431550 Restinga Sêca";2;1;-;-;-;-;3
"431555 Rio dos Índios";1;-;-;-;-;-;1
"431560 Rio Grande";22;2;-;2;-;-;26
"431570 Rio Pardo";1;-;-;-;-;-;1
"431575 Riozinho";-;-;-;-;-;-;-
"431580 Roca Sales";3;-;-;-;-;-;3
"431590 Rodeio Bonito";1;-;-;-;-;-;1
"431595 Rolador";-;-;-;-;-;-;-
"431600 Rolante";4;-;-;-;-;-;4
"431610 Ronda Alta";3;-;-;-;2;-;5
"431620 Rondinha";2;-;-;-;-;-;2
"431630 Roque Gonzales";1;-;-;-;-;-;1
"431640 Rosário do Sul";6;1;-;1;-;-;8
"431642 Sagrada Família";-;-;-;-;-;-;-
"431643 Saldanha Marinho";-;-;-;-;-;-;-
"431645 Salto do Jacuí";1;-;-;-;1;-;2
"431647 Salvador das Missões";-;-;-;-;-;-;-
"431650 Salvador do Sul";1;-;-;-;-;-;1
"431660 Sananduva";3;-;-;-;-;-;3
"431710 Sant'Ana do Livramento";6;1;-;2;-;1;10
"431670 Santa Bárbara do Sul";2;-;-;-;-;-;2
"431673 Santa Cecília do Sul";-;-;-;-;-;-;-
"431675 Santa Clara do Sul";1;-;-;-;-;-;1
"431680 Santa Cruz do Sul";18;1;-;-;-;-;19
"431697 Santa Margarida do Sul";-;-;-;-;-;-;-
"431690 Santa Maria";38;2;-;1;-;-;41
"431695 Santa Maria do Herval";-;-;-;-;-;-;-
"431720 Santa Rosa";9;-;-;-;-;-;9
"431725 Santa Tereza";-;-;-;-;-;-;-
"431730 Santa Vitória do Palmar";2;-;-;-;-;-;2
"431700 Santana da Boa Vista";6;-;-;1;-;-;7
"431740 Santiago";9;-;-;-;-;-;9
"431750 Santo Ângelo";9;-;-;-;-;-;9
"431760 Santo Antônio da Patrulha";2;-;-;-;-;-;2
"431770 Santo Antônio das Missões";3;1;-;-;-;-;4
"431755 Santo Antônio do Palma";-;-;-;-;-;-;-
"431775 Santo Antônio do Planalto";-;-;-;-;-;-;-
"431780 Santo Augusto";1;-;-;-;-;-;1
"431790 Santo Cristo";2;-;-;-;-;-;2
"431795 Santo Expedito do Sul";-;-;-;-;-;-;-
"431800 São Borja";8;1;-;-;-;-;9
"431805 São Domingos do Sul";1;-;-;-;-;-;1
"431810 São Francisco de Assis";1;-;-;-;-;-;1
"431820 São Francisco de Paula";4;-;-;-;-;-;4
"431830 São Gabriel";2;2;-;1;-;-;5
"431840 São Jerônimo";3;-;-;-;-;-;3
"431842 São João da Urtiga";1;-;-;-;-;-;1
"431843 São João do Polêsine";-;-;-;-;-;-;-
"431844 São Jorge";1;-;-;-;-;-;1
"431845 São José das Missões";-;-;-;-;-;-;-
"431846 São José do Herval";2;-;-;-;-;-;2
"431848 São José do Hortêncio";-;-;-;-;-;-;-
"431849 São José do Inhacorá";-;-;-;-;-;-;-
"431850 São José do Norte";2;-;-;-;-;-;2
"431860 São José do Ouro";-;-;-;-;-;-;-
"431861 São José do Sul";1;-;-;-;-;-;1
"431862 São José dos Ausentes";-;-;-;-;-;-;-
"431870 São Leopoldo";18;3;-;1;-;-;22
"431880 São Lourenço do Sul";3;1;-;-;-;-;4
"431890 São Luiz Gonzaga";8;-;-;-;-;-;8
"431900 São Marcos";1;-;-;-;-;-;1
"431910 São Martinho";2;-;-;-;-;-;2
"431912 São Martinho da Serra";1;-;-;-;-;-;1
"431915 São Miguel das Missões";1;-;-;-;-;-;1
"431920 São Nicolau";2;-;-;-;-;-;2
"431930 São Paulo das Missões";1;-;-;-;-;-;1
"431935 São Pedro da Serra";1;-;-;-;-;-;1
"431936 São Pedro das Missões";-;-;-;-;-;-;-
"431937 São Pedro do Butiá";-;-;-;-;-;-;-
"431940 São Pedro do Sul";5;-;-;1;-;-;6
"431950 São Sebastião do Caí";1;-;-;-;-;-;1
"431960 São Sepé";5;-;-;-;-;-;5
"431970 São Valentim";-;-;-;-;-;-;-
"431971 São Valentim do Sul";-;-;-;-;-;-;-
"431973 São Valério do Sul";-;-;-;-;-;-;-
"431975 São Vendelino";-;-;-;-;-;-;-
"431980 São Vicente do Sul";-;-;-;1;-;-;1
"431990 Sapiranga";8;-;-;-;-;-;8
"432000 Sapucaia do Sul";15;1;-;1;-;-;17
"432010 Sarandi";4;-;-;-;-;-;4
"432020 Seberi";1;-;-;2;-;-;3
"432023 Sede Nova";-;-;-;-;-;-;-
"432026 Segredo";1;-;-;-;-;1;2
"432030 Selbach";2;-;-;-;-;-;2
"432032 Senador Salgado Filho";-;-;-;-;-;-;-
"432035 Sentinela do Sul";-;-;-;-;-;-;-
"432040 Serafina Corrêa";3;-;-;-;-;-;3
"432045 Sério";-;-;-;-;-;-;-
"432050 Sertão";4;-;-;-;-;-;4
"432055 Sertão Santana";1;-;-;-;-;-;1
"432057 Sete de Setembro";-;-;-;-;-;-;-
"432060 Severiano de Almeida";-;-;-;-;-;-;-
"432065 Silveira Martins";-;-;-;-;-;-;-
"432067 Sinimbu";2;-;-;-;-;-;2
"432070 Sobradinho";1;-;-;-;-;-;1
"432080 Soledade";3;-;-;1;-;-;4
"432085 Tabaí";-;-;-;1;-;-;1
"432090 Tapejara";3;-;-;-;-;-;3
"432100 Tapera";1;-;-;-;-;-;1
"432110 Tapes";2;-;-;-;-;-;2
"432120 Taquara";4;1;-;-;-;-;5
"432130 Taquari";7;-;-;-;-;1;8
"432132 Taquaruçu do Sul";1;-;-;-;-;-;1
"432135 Tavares";-;-;-;-;-;-;-
"432140 Tenente Portela";5;-;-;-;-;-;5
"432143 Terra de Areia";1;-;-;-;-;-;1
"432145 Teutônia";7;-;-;-;-;-;7
"432146 Tio Hugo";1;-;-;-;-;-;1
"432147 Tiradentes do Sul";-;-;-;-;-;-;-
"432149 Toropi";1;-;-;-;-;-;1
"432150 Torres";1;-;-;-;-;-;1
"432160 Tramandaí";8;-;-;-;-;-;8
"432162 Travesseiro";1;-;-;-;-;-;1
"432163 Três Arroios";-;-;-;-;-;-;-
"432166 Três Cachoeiras";-;-;-;-;-;-;-
"432170 Três Coroas";4;-;-;-;-;1;5
"432180 Três de Maio";1;-;-;-;-;-;1
"432183 Três Forquilhas";-;-;-;-;-;-;-
"432185 Três Palmeiras";1;-;-;-;-;-;1
"432190 Três Passos";3;-;-;-;-;-;3
"432195 Trindade do Sul";1;-;-;-;-;-;1
"432200 Triunfo";3;-;-;-;-;-;3
"432210 Tucunduva";-;-;-;-;-;-;-
"432215 Tunas";1;-;-;-;-;-;1
"432218 Tupanci do Sul";1;-;-;-;-;-;1
"432220 Tupanciretã";2;-;-;-;-;-;2
"432225 Tupandi";-;-;-;-;-;-;-
"432230 Tuparendi";1;-;-;-;-;-;1
"432232 Turuçu";2;-;-;1;-;-;3
"432234 Ubiretama";2;-;-;-;-;-;2
"432235 União da Serra";-;-;-;-;-;-;-
"432237 Unistalda";-;-;-;-;-;-;-
"432240 Uruguaiana";11;-;-;1;-;-;12
"432250 Vacaria";13;1;-;1;-;-;15
"432253 Vale do Sol";2;-;-;-;-;-;2
"432254 Vale Real";2;-;-;-;-;-;2
"432252 Vale Verde";-;-;-;-;-;-;-
"432255 Vanini";-;-;-;-;-;-;-
"432260 Venâncio Aires";12;1;-;-;-;-;13
"432270 Vera Cruz";3;-;-;-;-;-;3
"432280 Veranópolis";2;-;-;-;-;-;2
"432285 Vespasiano Corrêa";-;-;-;-;-;-;-
"432290 Viadutos";2;-;-;-;-;-;2
"432300 Viamão";19;1;-;1;-;-;21
"432310 Vicente Dutra";1;-;-;-;-;-;1
"432320 Victor Graeff";-;-;-;-;-;-;-
"432330 Vila Flores";1;-;-;-;-;-;1
"432335 Vila Lângaro";-;-;-;-;-;-;-
"432340 Vila Maria";3;-;-;-;-;-;3
"432345 Vila Nova do Sul";2;-;-;-;-;-;2
"432350 Vista Alegre";-;-;-;-;-;-;-
"432360 Vista Alegre do Prata";1;-;-;-;-;-;1
"432370 Vista Gaúcha";-;-;-;-;-;-;-
"432375 Vitória das Missões";-;-;-;-;-;-;-
"432377 Westfália";1;-;-;-;-;-;1
"432380 Xangri-lá";3;-;-;-;-;-;3
"430000 Município ignorado - RS";-;-;-;-;-;-;-
"500020 Água Clara";-;-;-;1;-;-;1
"500025 Alcinópolis";-;-;-;-;-;-;-
"500060 Amambai";4;-;-;1;3;-;8
"500070 Anastácio";1;-;-;1;-;-;2
"500080 Anaurilândia";-;-;-;-;-;-;-
"500085 Angélica";-;-;-;-;-;-;-
"500090 Antônio João";-;-;-;1;1;-;2
"500100 Aparecida do Taboado";3;-;-;3;-;-;6
"500110 Aquidauana";-;-;-;4;-;1;5
"500124 Aral Moreira";2;-;-;1;1;-;4
"500150 Bandeirantes";1;-;-;-;-;-;1
"500190 Bataguassu";1;-;-;-;-;-;1
"500200 Batayporã";-;-;-;-;-;-;-
"500210 Bela Vista";2;-;-;1;1;-;4
"500215 Bodoquena";-;-;-;-;-;-;-
"500220 Bonito";-;-;-;1;-;-;1
"500230 Brasilândia";-;-;-;-;-;-;-
"500240 Caarapó";2;-;-;1;5;-;8
"500260 Camapuã";-;-;-;2;-;-;2
"500270 Campo Grande";69;2;-;64;-;1;136
"500280 Caracol";-;-;-;-;-;-;-
"500290 Cassilândia";1;-;-;2;-;-;3
"500295 Chapadão do Sul";-;1;-;1;-;-;2
"500310 Corguinho";-;-;-;-;-;-;-
"500315 Coronel Sapucaia";-;-;-;-;6;-;6
"500320 Corumbá";1;2;-;8;-;-;11
"500325 Costa Rica";1;-;-;1;-;-;2
"500330 Coxim";-;-;-;4;-;-;4
"500345 Deodápolis";-;-;-;2;-;-;2
"500348 Dois Irmãos do Buriti";-;-;-;1;-;-;1
"500350 Douradina";1;-;-;-;-;-;1
"500370 Dourados";17;1;1;9;5;-;33
"500375 Eldorado";-;-;-;1;-;-;1
"500380 Fátima do Sul";4;-;-;1;-;-;5
"500390 Figueirão";-;-;-;1;-;-;1
"500400 Glória de Dourados";3;-;-;-;-;-;3
"500410 Guia Lopes da Laguna";-;-;-;3;-;-;3
"500430 Iguatemi";1;-;-;-;-;-;1
"500440 Inocência";2;-;-;1;-;1;4
"500450 Itaporã";4;-;-;-;-;-;4
"500460 Itaquiraí";3;1;-;1;-;-;5
"500470 Ivinhema";3;-;-;2;-;-;5
"500480 Japorã";-;-;-;-;3;-;3
"500490 Jaraguari";-;-;-;-;-;-;-
"500500 Jardim";2;-;-;3;-;-;5
"500510 Jateí";-;-;-;-;-;-;-
"500515 Juti";1;-;-;-;-;-;1
"500520 Ladário";1;1;-;-;-;-;2
"500525 Laguna Carapã";-;-;-;-;-;-;-
"500540 Maracaju";-;-;-;2;-;-;2
"500560 Miranda";3;-;-;2;1;1;7
"500568 Mundo Novo";1;1;-;1;-;-;3
"500570 Naviraí";8;1;-;3;-;1;13
"500580 Nioaque";-;-;-;-;-;-;-
"500600 Nova Alvorada do Sul";4;-;-;-;-;-;4
"500620 Nova Andradina";3;1;-;1;-;-;5
"500625 Novo Horizonte do Sul";-;-;-;-;-;-;-
"500627 Paraíso das Águas";-;-;-;-;-;-;-
"500630 Paranaíba";3;1;-;1;-;-;5
"500635 Paranhos";-;-;-;-;2;-;2
"500640 Pedro Gomes";1;-;-;-;-;-;1
"500660 Ponta Porã";7;-;-;6;-;2;15
"500690 Porto Murtinho";1;-;-;-;-;-;1
"500710 Ribas do Rio Pardo";2;-;-;3;-;-;5
"500720 Rio Brilhante";3;-;-;4;-;-;7
"500730 Rio Negro";1;-;-;-;-;-;1
"500740 Rio Verde de Mato Grosso";2;-;-;-;-;-;2
"500750 Rochedo";-;-;-;-;-;-;-
"500755 Santa Rita do Pardo";1;-;-;-;-;-;1
"500769 São Gabriel do Oeste";1;-;-;2;-;-;3
"500780 Selvíria";-;-;-;-;-;-;-
"500770 Sete Quedas";1;-;-;1;1;-;3
"500790 Sidrolândia";3;-;-;1;-;-;4
"500793 Sonora";-;-;-;-;-;-;-
"500795 Tacuru";1;-;-;1;5;-;7
"500797 Taquarussu";-;1;-;-;-;-;1
"500800 Terenos";-;-;-;1;-;-;1
"500830 Três Lagoas";14;1;-;11;-;1;27
"500840 Vicentina";-;-;-;2;-;-;2
"500000 Município ignorado - MS";-;-;-;-;-;-;-
"510010 Acorizal";-;-;-;2;-;-;2
"510020 Água Boa";1;1;-;3;-;-;5
"510025 Alta Floresta";8;-;-;1;-;-;9
"510030 Alto Araguaia";-;-;-;2;-;-;2
"510035 Alto Boa Vista";-;-;-;-;-;-;-
"510040 Alto Garças";2;-;-;-;-;-;2
"510050 Alto Paraguai";-;1;-;3;-;-;4
"510060 Alto Taquari";-;-;-;-;-;-;-
"510080 Apiacás";-;-;-;-;-;-;-
"510100 Araguaiana";-;-;-;1;-;-;1
"510120 Araguainha";-;-;-;-;-;-;-
"510125 Araputanga";2;-;-;3;-;-;5
"510130 Arenápolis";1;1;-;1;-;-;3
"510140 Aripuanã";1;-;-;2;1;-;4
"510160 Barão de Melgaço";-;1;-;-;-;-;1
"510170 Barra do Bugres";-;-;-;3;-;-;3
"510180 Barra do Garças";2;1;-;2;1;-;6
"510185 Bom Jesus do Araguaia";-;-;-;-;-;-;-
"510190 Brasnorte";-;-;-;1;-;-;1
"510250 Cáceres";6;2;-;7;-;-;15
"510260 Campinápolis";-;-;-;1;-;-;1
"510263 Campo Novo do Parecis";1;-;-;2;-;-;3
"510267 Campo Verde";3;-;-;6;-;-;9
"510268 Campos de Júlio";-;-;-;-;-;-;-
"510269 Canabrava do Norte";-;-;-;-;-;-;-
"510270 Canarana";3;1;-;-;-;-;4
"510279 Carlinda";1;1;-;-;-;-;2
"510285 Castanheira";-;-;-;-;-;-;-
"510300 Chapada dos Guimarães";3;-;-;1;-;-;4
"510305 Cláudia";-;-;-;-;-;-;-
"510310 Cocalinho";-;-;-;-;-;-;-
"510320 Colíder";1;-;-;-;-;-;1
"510325 Colniza";1;-;-;1;-;-;2
"510330 Comodoro";-;1;-;1;1;-;3
"510335 Confresa";2;-;-;2;-;-;4
"510336 Conquista D'Oeste";-;-;-;-;-;-;-
"510337 Cotriguaçu";1;-;-;-;-;-;1
"510340 Cuiabá";47;7;2;51;1;-;108
"510343 Curvelândia";-;-;-;-;-;-;-
"510345 Denise";1;-;-;-;-;-;1
"510350 Diamantino";-;-;-;2;-;-;2
"510360 Dom Aquino";-;-;-;-;-;-;-
"510370 Feliz Natal";1;-;-;-;-;-;1
"510380 Figueirópolis D'Oeste";-;-;-;-;-;-;-
"510385 Gaúcha do Norte";-;-;-;-;-;-;-
"510390 General Carneiro";-;-;-;-;-;-;-
"510395 Glória D'Oeste";-;-;-;-;-;-;-
"510410 Guarantã do Norte";5;-;-;2;-;-;7
"510420 Guiratinga";2;-;-;4;-;-;6
"510450 Indiavaí";-;-;-;-;-;-;-
"510452 Ipiranga do Norte";-;-;-;-;-;-;-
