 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2012
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"351690 General Salgado";-;-;-;-;-;-;-
"351700 Getulina";-;-;-;-;-;-;-
"351710 Glicério";-;-;-;-;-;-;-
"351720 Guaiçara";1;-;-;-;-;-;1
"351730 Guaimbê";-;1;-;-;-;-;1
"351740 Guaíra";3;-;1;3;-;-;7
"351750 Guapiaçu";5;-;-;1;-;-;6
"351760 Guapiara";2;-;-;-;-;-;2
"351770 Guará";5;-;-;-;-;-;5
"351780 Guaraçaí";-;-;-;-;-;-;-
"351790 Guaraci";-;-;-;-;-;-;-
"351800 Guarani d'Oeste";-;1;-;-;-;-;1
"351810 Guarantã";-;-;-;-;-;-;-
"351820 Guararapes";7;-;-;1;-;-;8
"351830 Guararema";3;-;-;-;-;-;3
"351840 Guaratinguetá";14;-;-;2;-;-;16
"351850 Guareí";-;-;-;-;-;-;-
"351860 Guariba";3;1;-;2;-;-;6
"351870 Guarujá";19;1;-;14;-;-;34
"351880 Guarulhos";93;5;3;49;-;1;151
"351885 Guatapará";-;1;-;-;-;-;1
"351890 Guzolândia";-;-;-;-;-;-;-
"351900 Herculândia";1;-;-;-;-;-;1
"351905 Holambra";1;-;-;-;-;-;1
"351907 Hortolândia";14;1;-;8;-;-;23
"351910 Iacanga";-;-;-;-;-;-;-
"351920 Iacri";-;-;1;-;-;-;1
"351925 Iaras";1;-;-;-;-;-;1
"351930 Ibaté";1;-;-;1;-;-;2
"351940 Ibirá";-;-;-;-;-;-;-
"351950 Ibirarema";-;-;-;-;-;-;-
"351960 Ibitinga";5;-;-;-;-;-;5
"351970 Ibiúna";6;-;2;2;-;-;10
"351980 Icém";-;-;-;-;-;-;-
"351990 Iepê";-;-;-;-;-;-;-
"352000 Igaraçu do Tietê";1;-;-;1;-;-;2
"352010 Igarapava";1;-;-;-;-;-;1
"352020 Igaratá";1;-;-;-;-;-;1
"352030 Iguape";2;-;-;1;-;-;3
"352042 Ilha Comprida";1;-;-;-;-;-;1
"352044 Ilha Solteira";2;-;-;-;-;-;2
"352040 Ilhabela";7;-;-;-;-;-;7
"352050 Indaiatuba";8;-;1;-;-;1;10
"352060 Indiana";1;-;-;1;-;-;2
"352070 Indiaporã";-;-;-;-;-;-;-
"352080 Inúbia Paulista";-;-;-;-;-;-;-
"352090 Ipaussu";1;-;-;-;-;-;1
"352100 Iperó";3;-;-;1;-;-;4
"352110 Ipeúna";-;-;-;-;-;-;-
"352115 Ipiguá";1;-;-;-;-;-;1
"352120 Iporanga";-;-;-;1;-;-;1
"352130 Ipuã";1;-;-;1;-;-;2
"352140 Iracemápolis";1;-;-;-;-;-;1
"352150 Irapuã";-;-;-;1;-;-;1
"352160 Irapuru";-;-;-;-;-;-;-
"352170 Itaberá";1;-;-;-;-;-;1
"352180 Itaí";1;-;-;-;-;-;1
"352190 Itajobi";5;-;-;-;-;-;5
"352200 Itaju";-;-;-;-;-;-;-
"352210 Itanhaém";15;-;-;4;1;-;20
"352215 Itaóca";-;-;-;-;-;-;-
"352220 Itapecerica da Serra";17;-;-;5;-;-;22
"352230 Itapetininga";19;-;-;1;-;1;21
"352240 Itapeva";3;-;-;-;-;-;3
"352250 Itapevi";12;2;-;4;-;-;18
"352260 Itapira";11;-;-;1;-;-;12
"352265 Itapirapuã Paulista";1;-;-;-;-;-;1
"352270 Itápolis";4;-;-;-;-;-;4
"352280 Itaporanga";-;-;-;-;-;1;1
"352290 Itapuí";3;-;-;-;-;-;3
"352300 Itapura";-;-;-;1;-;-;1
"352310 Itaquaquecetuba";14;1;-;7;-;-;22
"352320 Itararé";6;1;-;-;-;-;7
"352330 Itariri";2;-;1;-;-;-;3
"352340 Itatiba";6;-;-;1;-;-;7
"352350 Itatinga";1;-;-;-;-;-;1
"352360 Itirapina";2;-;-;-;-;-;2
"352370 Itirapuã";-;-;-;-;-;-;-
"352380 Itobi";1;-;-;1;-;-;2
"352390 Itu";11;1;-;1;-;1;14
"352400 Itupeva";4;-;-;1;-;-;5
"352410 Ituverava";3;-;-;-;-;-;3
"352420 Jaborandi";-;-;-;-;-;-;-
"352430 Jaboticabal";6;1;-;2;-;-;9
"352440 Jacareí";17;2;1;1;-;-;21
"352450 Jaci";-;-;-;-;-;-;-
"352460 Jacupiranga";-;-;-;1;-;-;1
"352470 Jaguariúna";5;-;-;-;-;-;5
"352480 Jales";3;-;-;-;-;-;3
"352490 Jambeiro";1;-;-;-;-;-;1
"352500 Jandira";4;1;-;5;-;-;10
"352510 Jardinópolis";5;-;-;1;-;-;6
"352520 Jarinu";1;-;-;1;-;-;2
"352530 Jaú";17;-;-;1;-;-;18
"352540 Jeriquara";1;-;-;1;-;1;3
"352550 Joanópolis";6;-;-;-;-;-;6
"352560 João Ramalho";-;-;-;-;-;-;-
"352570 José Bonifácio";5;-;-;-;-;1;6
"352580 Júlio Mesquita";1;-;-;1;-;-;2
"352585 Jumirim";-;-;-;-;-;-;-
"352590 Jundiaí";39;2;-;6;-;-;47
"352600 Junqueirópolis";1;-;1;2;-;1;5
"352610 Juquiá";2;-;-;1;-;-;3
"352620 Juquitiba";2;-;-;-;-;-;2
"352630 Lagoinha";-;-;-;-;-;-;-
"352640 Laranjal Paulista";1;-;-;-;-;-;1
"352650 Lavínia";-;-;-;-;-;-;-
"352660 Lavrinhas";-;-;-;-;-;-;-
"352670 Leme";13;-;-;-;-;-;13
"352680 Lençóis Paulista";3;-;-;-;-;1;4
"352690 Limeira";33;1;-;1;-;-;35
"352700 Lindóia";-;-;-;-;-;-;-
"352710 Lins";7;1;-;3;-;1;12
"352720 Lorena";1;-;-;1;-;-;2
"352725 Lourdes";-;-;-;-;-;-;-
"352730 Louveira";2;1;-;1;-;-;4
"352740 Lucélia";2;-;-;-;-;-;2
"352750 Lucianópolis";1;-;-;-;-;-;1
"352760 Luís Antônio";1;-;-;-;-;-;1
"352770 Luiziânia";1;-;-;-;-;1;2
"352780 Lupércio";-;-;-;-;-;-;-
"352790 Lutécia";1;-;-;-;-;-;1
"352800 Macatuba";-;-;-;-;-;-;-
"352810 Macaubal";1;-;-;-;-;-;1
"352820 Macedônia";1;-;-;-;-;-;1
"352830 Magda";-;-;-;-;-;-;-
"352840 Mairinque";2;1;-;-;-;-;3
"352850 Mairiporã";10;-;-;2;-;-;12
"352860 Manduri";-;-;-;-;-;-;-
"352870 Marabá Paulista";-;-;-;-;-;-;-
"352880 Maracaí";-;-;-;-;-;-;-
"352885 Marapoama";-;-;-;-;-;-;-
"352890 Mariápolis";-;-;-;-;-;-;-
"352900 Marília";37;1;1;4;-;-;43
"352910 Marinópolis";-;-;-;-;-;-;-
"352920 Martinópolis";3;-;-;-;-;-;3
"352930 Matão";8;-;-;1;-;-;9
"352940 Mauá";17;3;-;10;-;-;30
"352950 Mendonça";1;-;-;-;-;-;1
"352960 Meridiano";-;-;-;-;-;-;-
"352965 Mesópolis";-;-;-;-;-;-;-
"352970 Miguelópolis";-;-;-;-;-;-;-
"352980 Mineiros do Tietê";2;-;-;-;-;-;2
"353000 Mira Estrela";1;-;-;-;-;-;1
"352990 Miracatu";2;-;-;1;-;-;3
"353010 Mirandópolis";2;-;-;2;-;1;5
"353020 Mirante do Paranapanema";3;-;-;1;-;-;4
"353030 Mirassol";5;-;-;-;-;-;5
"353040 Mirassolândia";-;-;-;-;-;-;-
"353050 Mococa";10;-;-;-;-;-;10
"353060 Mogi das Cruzes";40;1;2;13;-;-;56
"353070 Mogi Guaçu";12;-;-;3;-;-;15
"353080 Mogi Mirim";6;-;1;-;-;-;7
"353090 Mombuca";-;-;-;1;-;-;1
"353100 Monções";-;-;-;-;-;-;-
"353110 Mongaguá";4;-;-;1;-;-;5
"353120 Monte Alegre do Sul";2;-;-;-;-;-;2
"353130 Monte Alto";9;-;-;-;-;-;9
"353140 Monte Aprazível";4;-;-;-;-;-;4
"353150 Monte Azul Paulista";6;1;-;-;-;-;7
"353160 Monte Castelo";-;1;-;-;-;-;1
"353180 Monte Mor";4;1;-;-;-;1;6
"353170 Monteiro Lobato";-;-;-;-;-;-;-
"353190 Morro Agudo";-;-;-;1;-;-;1
"353200 Morungaba";-;-;-;1;-;-;1
"353205 Motuca";1;-;-;-;-;-;1
"353210 Murutinga do Sul";1;-;-;-;-;-;1
"353215 Nantes";-;-;-;-;-;-;-
"353220 Narandiba";1;-;-;-;-;-;1
"353230 Natividade da Serra";2;-;-;-;-;-;2
"353240 Nazaré Paulista";3;-;-;-;-;-;3
"353250 Neves Paulista";1;1;-;-;-;-;2
"353260 Nhandeara";5;-;-;-;-;-;5
"353270 Nipoã";1;-;-;-;-;-;1
"353280 Nova Aliança";2;-;-;-;-;-;2
"353282 Nova Campina";1;-;-;-;-;-;1
"353284 Nova Canaã Paulista";-;-;-;-;-;-;-
"353286 Nova Castilho";-;-;-;-;-;-;-
"353290 Nova Europa";1;-;-;-;-;-;1
"353300 Nova Granada";2;-;-;-;-;-;2
"353310 Nova Guataporanga";-;-;-;-;-;-;-
"353320 Nova Independência";-;-;-;-;-;-;-
"353330 Nova Luzitânia";1;-;-;-;-;-;1
"353340 Nova Odessa";5;-;-;1;-;-;6
"353325 Novais";2;-;-;-;-;-;2
"353350 Novo Horizonte";2;1;-;-;-;-;3
"353360 Nuporanga";1;-;-;-;-;-;1
"353370 Ocauçu";-;-;-;-;-;-;-
"353380 Óleo";3;-;-;-;-;-;3
"353390 Olímpia";8;-;-;2;-;1;11
"353400 Onda Verde";-;-;-;-;-;-;-
"353410 Oriente";1;-;-;-;-;-;1
"353420 Orindiúva";-;-;-;-;-;-;-
"353430 Orlândia";1;-;-;-;-;-;1
"353440 Osasco";44;4;-;18;-;-;66
"353450 Oscar Bressane";-;-;-;-;-;-;-
"353460 Osvaldo Cruz";4;-;-;-;-;-;4
"353470 Ourinhos";9;-;-;2;-;-;11
"353480 Ouro Verde";-;-;-;-;-;-;-
"353475 Ouroeste";-;-;-;-;-;-;-
"353490 Pacaembu";1;-;-;1;-;1;3
"353500 Palestina";4;-;-;-;-;-;4
"353510 Palmares Paulista";1;-;-;2;-;-;3
"353520 Palmeira d'Oeste";2;-;-;-;-;-;2
"353530 Palmital";3;-;-;-;-;-;3
"353540 Panorama";1;1;-;-;-;-;2
"353550 Paraguaçu Paulista";8;-;-;-;-;1;9
"353560 Paraibuna";9;-;-;-;-;-;9
"353570 Paraíso";1;-;-;1;-;-;2
"353580 Paranapanema";2;-;-;-;-;-;2
"353590 Paranapuã";1;-;-;-;-;-;1
"353600 Parapuã";1;-;-;-;-;-;1
"353610 Pardinho";-;-;-;-;-;-;-
"353620 Pariquera-Açu";2;-;-;1;-;-;3
"353625 Parisi";-;-;-;1;-;-;1
"353630 Patrocínio Paulista";-;-;-;1;-;1;2
"353640 Paulicéia";-;-;-;-;-;-;-
"353650 Paulínia";8;-;-;2;-;-;10
"353657 Paulistânia";-;-;-;-;-;-;-
"353660 Paulo de Faria";1;-;-;1;-;-;2
"353670 Pederneiras";3;2;-;-;-;2;7
"353680 Pedra Bela";-;-;-;-;-;-;-
"353690 Pedranópolis";1;-;-;-;-;-;1
"353700 Pedregulho";-;-;-;-;-;-;-
"353710 Pedreira";5;-;-;-;-;-;5
"353715 Pedrinhas Paulista";1;-;-;-;-;-;1
"353720 Pedro de Toledo";-;-;-;1;-;-;1
"353730 Penápolis";6;1;-;-;-;4;11
"353740 Pereira Barreto";2;-;-;1;-;-;3
"353750 Pereiras";3;-;-;1;-;-;4
"353760 Peruíbe";5;-;-;2;-;-;7
"353770 Piacatu";1;-;-;-;-;-;1
"353780 Piedade";6;-;-;-;-;1;7
"353790 Pilar do Sul";3;-;-;-;-;-;3
"353800 Pindamonhangaba";7;1;-;2;-;-;10
"353810 Pindorama";1;-;-;-;-;-;1
"353820 Pinhalzinho";1;-;-;-;-;-;1
"353830 Piquerobi";-;-;-;-;-;-;-
"353850 Piquete";1;1;-;-;-;-;2
"353860 Piracaia";5;-;-;-;-;-;5
"353870 Piracicaba";31;3;-;7;-;-;41
"353880 Piraju";1;-;-;-;-;-;1
"353890 Pirajuí";3;1;-;-;-;-;4
"353900 Pirangi";1;-;-;-;-;1;2
"353910 Pirapora do Bom Jesus";-;-;-;1;-;-;1
"353920 Pirapozinho";1;-;1;1;-;1;4
"353930 Pirassununga";7;2;-;-;-;1;10
"353940 Piratininga";3;-;-;-;-;-;3
"353950 Pitangueiras";3;-;-;1;-;-;4
"353960 Planalto";-;-;-;-;-;-;-
"353970 Platina";-;-;-;-;-;-;-
"353980 Poá";7;-;-;1;-;-;8
"353990 Poloni";2;-;-;-;-;-;2
"354000 Pompéia";-;-;-;-;-;-;-
"354010 Pongaí";1;-;-;-;-;-;1
"354020 Pontal";2;-;-;3;-;-;5
"354025 Pontalinda";-;-;-;-;-;-;-
"354030 Pontes Gestal";-;-;-;-;-;-;-
"354040 Populina";2;-;-;-;-;-;2
"354050 Porangaba";2;-;-;-;-;-;2
"354060 Porto Feliz";7;-;-;-;-;1;8
"354070 Porto Ferreira";2;-;-;1;-;-;3
"354075 Potim";1;-;-;1;-;-;2
"354080 Potirendaba";2;-;-;-;-;-;2
"354085 Pracinha";-;-;-;-;-;-;-
"354090 Pradópolis";-;-;-;-;-;-;-
"354100 Praia Grande";22;-;-;13;-;-;35
"354105 Pratânia";1;-;-;-;-;-;1
"354110 Presidente Alves";-;-;-;-;-;1;1
"354120 Presidente Bernardes";1;-;-;-;-;-;1
"354130 Presidente Epitácio";3;-;-;-;-;1;4
"354140 Presidente Prudente";21;-;1;1;-;2;25
"354150 Presidente Venceslau";3;1;-;-;-;-;4
"354160 Promissão";3;-;-;1;-;1;5
"354165 Quadra";-;-;-;-;-;-;-
"354170 Quatá";-;-;-;-;-;-;-
"354180 Queiroz";-;-;-;1;-;-;1
"354190 Queluz";1;-;-;-;-;-;1
"354200 Quintana";-;-;-;-;-;-;-
"354210 Rafard";1;-;-;-;-;-;1
"354220 Rancharia";3;-;-;1;-;-;4
"354230 Redenção da Serra";-;-;-;-;-;-;-
"354240 Regente Feijó";3;-;-;-;-;-;3
"354250 Reginópolis";2;-;-;-;-;-;2
"354260 Registro";6;-;1;1;-;1;9
"354270 Restinga";-;-;-;-;-;-;-
"354280 Ribeira";-;1;-;-;-;-;1
"354290 Ribeirão Bonito";-;-;-;-;-;3;3
"354300 Ribeirão Branco";3;-;-;-;-;-;3
"354310 Ribeirão Corrente";-;-;-;-;-;-;-
"354320 Ribeirão do Sul";-;-;-;-;-;-;-
"354323 Ribeirão dos Índios";-;-;-;-;-;-;-
"354325 Ribeirão Grande";-;-;-;-;-;-;-
"354330 Ribeirão Pires";7;-;-;5;-;-;12
"354340 Ribeirão Preto";113;5;1;13;-;10;142
"354360 Rifaina";-;-;-;1;-;-;1
"354370 Rincão";-;-;-;-;-;-;-
"354380 Rinópolis";2;-;-;-;-;-;2
"354390 Rio Claro";18;2;-;1;-;1;22
"354400 Rio das Pedras";1;1;-;-;-;-;2
"354410 Rio Grande da Serra";2;-;-;1;-;-;3
"354420 Riolândia";1;-;-;1;-;-;2
"354350 Riversul";-;-;-;-;-;-;-
"354425 Rosana";1;-;-;1;-;-;2
"354430 Roseira";1;1;-;2;-;-;4
"354440 Rubiácea";-;-;-;-;-;-;-
"354450 Rubinéia";1;-;-;-;-;-;1
"354460 Sabino";3;-;-;-;-;-;3
"354470 Sagres";-;-;-;-;-;-;-
"354480 Sales";-;-;-;-;-;-;-
"354490 Sales Oliveira";2;-;-;-;-;-;2
"354500 Salesópolis";4;-;-;-;-;-;4
"354510 Salmourão";-;-;-;-;-;-;-
"354515 Saltinho";1;-;-;-;-;-;1
"354520 Salto";16;-;-;2;-;2;20
"354530 Salto de Pirapora";2;1;1;1;-;-;5
"354540 Salto Grande";1;-;-;-;-;-;1
"354550 Sandovalina";-;-;-;-;-;-;-
"354560 Santa Adélia";2;-;-;-;-;-;2
"354570 Santa Albertina";2;1;-;-;-;-;3
"354580 Santa Bárbara d'Oeste";22;-;-;1;-;2;25
"354600 Santa Branca";1;-;-;-;-;-;1
"354610 Santa Clara d'Oeste";-;-;-;-;-;-;-
"354620 Santa Cruz da Conceição";-;1;-;-;-;-;1
"354625 Santa Cruz da Esperança";-;-;-;-;-;-;-
"354630 Santa Cruz das Palmeiras";2;-;-;2;-;-;4
"354640 Santa Cruz do Rio Pardo";3;-;-;1;-;-;4
"354650 Santa Ernestina";1;-;-;-;-;-;1
"354660 Santa Fé do Sul";3;-;-;-;-;-;3
"354670 Santa Gertrudes";4;-;-;-;-;-;4
"354680 Santa Isabel";2;-;-;-;-;-;2
"354690 Santa Lúcia";1;-;-;-;-;-;1
"354700 Santa Maria da Serra";2;-;-;1;-;-;3
"354710 Santa Mercedes";-;-;-;-;-;-;-
"354740 Santa Rita d'Oeste";-;-;-;-;-;-;-
"354750 Santa Rita do Passa Quatro";3;1;-;-;-;1;5
"354760 Santa Rosa de Viterbo";6;1;-;-;-;-;7
"354765 Santa Salete";-;-;-;-;-;-;-
"354720 Santana da Ponte Pensa";-;-;-;-;-;-;-
"354730 Santana de Parnaíba";6;-;-;4;-;-;10
"354770 Santo Anastácio";4;-;-;-;-;-;4
"354780 Santo André";68;3;1;7;-;-;79
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-
"354800 Santo Antônio de Posse";5;1;-;-;-;-;6
"354805 Santo Antônio do Aracanguá";1;-;-;-;-;-;1
"354810 Santo Antônio do Jardim";-;-;-;1;-;-;1
"354820 Santo Antônio do Pinhal";-;-;-;-;-;-;-
"354830 Santo Expedito";-;-;-;-;-;-;-
"354840 Santópolis do Aguapeí";-;-;-;-;-;-;-
"354850 Santos";40;6;1;13;-;3;63
"354860 São Bento do Sapucaí";-;-;-;-;-;-;-
"354870 São Bernardo do Campo";50;2;-;10;-;1;63
"354880 São Caetano do Sul";10;-;-;-;-;-;10
"354890 São Carlos";19;3;1;3;-;16;42
"354900 São Francisco";1;-;-;-;-;-;1
"354910 São João da Boa Vista";12;-;-;-;-;-;12
"354920 São João das Duas Pontes";-;-;-;-;-;-;-
"354925 São João de Iracema";2;-;-;-;-;-;2
"354930 São João do Pau d'Alho";-;-;-;-;-;-;-
"354940 São Joaquim da Barra";3;-;-;2;-;-;5
"354950 São José da Bela Vista";-;-;-;-;-;-;-
"354960 São José do Barreiro";-;-;-;-;-;-;-
"354970 São José do Rio Pardo";6;-;-;-;-;-;6
"354980 São José do Rio Preto";62;1;-;7;-;1;71
"354990 São José dos Campos";56;3;3;4;-;-;66
"354995 São Lourenço da Serra";1;-;-;-;-;-;1
"355000 São Luís do Paraitinga";2;-;-;-;-;-;2
"355010 São Manuel";5;-;-;-;-;-;5
"355020 São Miguel Arcanjo";1;-;-;-;-;-;1
"355030 São Paulo";948;81;24;282;1;25;1361
"355040 São Pedro";1;-;-;2;-;-;3
"355050 São Pedro do Turvo";-;-;-;-;-;-;-
"355060 São Roque";7;-;-;1;-;1;9
"355070 São Sebastião";7;-;-;2;-;1;10
"355080 São Sebastião da Grama";3;-;-;-;-;-;3
"355090 São Simão";2;-;-;-;-;-;2
"355100 São Vicente";35;1;1;10;-;-;47
"355110 Sarapuí";1;-;-;-;-;-;1
"355120 Sarutaiá";1;-;-;-;-;-;1
"355130 Sebastianópolis do Sul";-;-;-;-;-;-;-
"355140 Serra Azul";-;-;-;-;-;-;-
"355160 Serra Negra";2;-;-;-;-;-;2
"355150 Serrana";4;1;-;-;-;-;5
"355170 Sertãozinho";4;1;-;-;-;1;6
"355180 Sete Barras";1;-;-;-;-;-;1
"355190 Severínia";2;-;-;-;-;-;2
"355200 Silveiras";-;-;-;-;-;-;-
"355210 Socorro";1;-;-;-;-;-;1
"355220 Sorocaba";71;1;-;6;-;2;80
"355230 Sud Mennucci";-;-;-;-;-;-;-
"355240 Sumaré";12;-;-;5;-;1;18
"355255 Suzanápolis";-;-;-;-;-;-;-
"355250 Suzano";12;4;-;10;-;-;26
"355260 Tabapuã";3;-;-;-;-;-;3
"355270 Tabatinga";4;-;-;-;-;1;5
"355280 Taboão da Serra";15;1;1;5;-;-;22
"355290 Taciba";-;-;-;-;-;-;-
"355300 Taguaí";1;-;-;-;-;-;1
"355310 Taiaçu";1;-;-;-;-;-;1
"355320 Taiúva";2;-;-;-;-;-;2
"355330 Tambaú";2;-;-;-;-;-;2
"355340 Tanabi";2;-;-;1;-;-;3
"355350 Tapiraí";1;-;-;-;-;-;1
"355360 Tapiratiba";1;-;-;-;-;-;1
"355365 Taquaral";2;-;-;-;-;-;2
"355370 Taquaritinga";4;-;-;1;-;-;5
"355380 Taquarituba";6;-;-;-;-;-;6
"355385 Taquarivaí";1;-;-;-;-;-;1
"355390 Tarabai";2;-;-;-;-;-;2
"355395 Tarumã";-;-;-;-;-;-;-
"355400 Tatuí";13;2;-;1;-;-;16
"355410 Taubaté";24;-;-;1;-;13;38
"355420 Tejupá";-;-;-;-;-;-;-
"355430 Teodoro Sampaio";2;-;-;-;-;-;2
"355440 Terra Roxa";3;-;-;-;-;-;3
"355450 Tietê";7;-;-;1;-;-;8
"355460 Timburi";-;-;-;-;-;-;-
"355465 Torre de Pedra";-;-;-;-;-;-;-
"355470 Torrinha";1;-;-;-;-;-;1
"355475 Trabiju";-;-;-;-;-;-;-
"355480 Tremembé";2;-;-;1;-;2;5
"355490 Três Fronteiras";-;-;-;-;-;-;-
"355495 Tuiuti";2;-;-;-;-;-;2
"355500 Tupã";2;-;-;3;-;1;6
"355510 Tupi Paulista";2;-;-;-;-;-;2
"355520 Turiúba";1;-;-;-;-;-;1
"355530 Turmalina";-;-;-;-;-;-;-
"355535 Ubarana";2;-;-;-;-;-;2
"355540 Ubatuba";7;2;-;1;-;-;10
"355550 Ubirajara";-;-;-;-;-;-;-
"355560 Uchoa";1;-;-;-;-;-;1
"355570 União Paulista";-;-;-;-;-;-;-
"355580 Urânia";3;-;-;-;-;-;3
"355590 Uru";-;-;-;-;-;-;-
"355600 Urupês";3;-;-;-;-;-;3
"355610 Valentim Gentil";2;-;-;1;-;-;3
"355620 Valinhos";9;-;-;2;-;-;11
"355630 Valparaíso";2;1;1;1;-;-;5
"355635 Vargem";-;-;-;-;-;-;-
"355640 Vargem Grande do Sul";3;-;-;-;-;-;3
"355645 Vargem Grande Paulista";-;-;-;1;-;-;1
"355650 Várzea Paulista";8;-;-;1;-;-;9
"355660 Vera Cruz";2;-;-;1;-;-;3
"355670 Vinhedo";7;-;-;-;-;-;7
"355680 Viradouro";3;-;-;-;-;-;3
"355690 Vista Alegre do Alto";1;-;-;-;-;-;1
"355695 Vitória Brasil";-;-;-;1;-;-;1
"355700 Votorantim";8;-;-;-;-;2;10
"355710 Votuporanga";16;-;1;3;-;1;21
"355715 Zacarias";-;-;-;-;-;-;-
"350000 Município ignorado - SP";23;5;-;7;-;4;39
"410010 Abatiá";-;-;-;-;-;-;-
"410020 Adrianópolis";1;-;-;-;-;-;1
"410030 Agudos do Sul";2;-;-;-;-;-;2
"410040 Almirante Tamandaré";14;-;-;3;-;-;17
"410045 Altamira do Paraná";1;-;-;-;-;-;1
"412862 Alto Paraíso";-;-;-;-;-;-;-
"410060 Alto Paraná";-;-;-;-;-;-;-
"410070 Alto Piquiri";2;-;-;-;-;-;2
"410050 Altônia";1;-;-;-;-;-;1
"410080 Alvorada do Sul";1;-;-;-;-;-;1
"410090 Amaporã";2;-;-;-;-;-;2
"410100 Ampére";1;1;-;-;-;-;2
"410105 Anahy";2;-;-;-;-;-;2
"410110 Andirá";1;-;-;-;-;-;1
"410115 Ângulo";1;-;-;-;-;-;1
"410120 Antonina";3;-;-;-;-;-;3
"410130 Antônio Olinto";1;-;-;-;-;-;1
"410140 Apucarana";21;1;-;2;-;-;24
"410150 Arapongas";13;1;-;2;-;-;16
"410160 Arapoti";5;-;-;-;-;-;5
"410165 Arapuã";1;-;-;-;-;-;1
"410170 Araruna";-;-;-;-;-;-;-
"410180 Araucária";14;1;-;1;-;1;17
"410185 Ariranha do Ivaí";1;-;-;-;-;-;1
"410190 Assaí";4;-;1;-;-;-;5
"410200 Assis Chateaubriand";1;-;-;1;-;-;2
"410210 Astorga";2;-;-;-;-;-;2
"410220 Atalaia";-;-;-;-;-;-;-
"410230 Balsa Nova";-;-;-;-;-;-;-
"410240 Bandeirantes";1;-;-;1;-;-;2
"410250 Barbosa Ferraz";3;-;-;1;-;-;4
"410270 Barra do Jacaré";-;-;-;-;-;-;-
"410260 Barracão";3;-;-;-;-;-;3
"410275 Bela Vista da Caroba";1;-;-;1;-;-;2
"410280 Bela Vista do Paraíso";3;-;-;-;-;-;3
"410290 Bituruna";4;-;-;-;-;-;4
"410300 Boa Esperança";-;-;-;1;-;-;1
"410302 Boa Esperança do Iguaçu";-;-;-;-;-;-;-
"410304 Boa Ventura de São Roque";1;-;-;-;-;-;1
"410305 Boa Vista da Aparecida";2;-;-;-;-;-;2
"410310 Bocaiúva do Sul";3;-;-;-;-;-;3
"410315 Bom Jesus do Sul";1;-;-;-;-;-;1
"410320 Bom Sucesso";1;-;-;-;-;-;1
"410322 Bom Sucesso do Sul";-;-;-;-;-;-;-
"410330 Borrazópolis";2;-;-;-;-;-;2
"410335 Braganey";-;-;-;-;-;-;-
"410337 Brasilândia do Sul";-;-;-;1;-;-;1
"410340 Cafeara";-;-;-;-;-;-;-
"410345 Cafelândia";1;-;-;-;-;-;1
"410347 Cafezal do Sul";1;-;-;-;-;-;1
"410350 Califórnia";2;-;-;-;-;-;2
"410360 Cambará";2;-;-;-;-;-;2
"410370 Cambé";9;1;-;-;-;-;10
"410380 Cambira";1;-;-;-;-;-;1
"410390 Campina da Lagoa";2;-;-;1;-;-;3
"410395 Campina do Simão";-;-;-;-;-;-;-
"410400 Campina Grande do Sul";7;-;-;2;-;-;9
"410405 Campo Bonito";-;-;-;-;-;-;-
"410410 Campo do Tenente";3;-;-;-;-;-;3
"410420 Campo Largo";20;-;-;-;-;-;20
"410425 Campo Magro";5;-;-;-;-;-;5
"410430 Campo Mourão";16;1;-;6;-;-;23
"410440 Cândido de Abreu";3;-;-;-;2;-;5
"410442 Candói";-;1;-;-;-;-;1
"410445 Cantagalo";4;-;-;-;-;-;4
"410450 Capanema";1;-;-;-;-;-;1
"410460 Capitão Leônidas Marques";1;-;-;-;-;-;1
"410465 Carambeí";2;-;-;-;-;-;2
"410470 Carlópolis";4;-;-;-;-;-;4
"410480 Cascavel";40;-;-;5;-;1;46
"410490 Castro";9;-;-;-;-;-;9
"410500 Catanduvas";2;-;-;-;-;-;2
"410510 Centenário do Sul";3;-;-;-;-;-;3
"410520 Cerro Azul";-;-;-;-;-;1;1
"410530 Céu Azul";4;-;-;-;-;-;4
"410540 Chopinzinho";3;-;-;-;1;-;4
"410550 Cianorte";6;1;-;3;-;-;10
"410560 Cidade Gaúcha";-;-;-;-;-;-;-
"410570 Clevelândia";1;-;-;2;-;-;3
"410580 Colombo";24;1;-;1;-;-;26
"410590 Colorado";3;-;-;1;-;-;4
"410600 Congonhinhas";1;-;-;-;-;-;1
"410610 Conselheiro Mairinck";-;-;-;-;-;-;-
"410620 Contenda";1;-;-;-;-;-;1
"410630 Corbélia";3;-;-;-;-;-;3
"410640 Cornélio Procópio";3;2;-;3;-;-;8
"410645 Coronel Domingos Soares";-;-;-;-;-;-;-
"410650 Coronel Vivida";5;-;-;-;-;-;5
"410655 Corumbataí do Sul";1;-;-;-;-;-;1
"410680 Cruz Machado";2;-;-;-;-;-;2
"410657 Cruzeiro do Iguaçu";1;-;-;-;-;-;1
"410660 Cruzeiro do Oeste";1;-;-;-;-;-;1
"410670 Cruzeiro do Sul";1;-;-;1;-;-;2
